docked_file,ligand_RMSD_A,pocket_RMSD_A
rec_14_mol68.pdb,4.9412510821797815,1.2294858694076538
rec_14_mol69.pdb,3.007641425759718,1.2664281129837036
rec_14_mol7.pdb,3.7389437292538004,1.296413540840149
rec_14_mol70.pdb,5.258974188402688,1.2142078876495361
rec_14_mol71.pdb,2.6413289999002934,1.2776278257369995
rec_14_mol72.pdb,1.3184773625495265,1.2948353290557861
rec_14_mol73.pdb,0.8419769518817007,1.21100914478302
rec_14_mol74.pdb,0.7237216925277937,1.2200028896331787
rec_14_mol75.pdb,5.113189422774275,1.1711832284927368
rec_14_mol77.pdb,2.7546225116734564,1.2776087522506714
rec_14_mol79.pdb,0.718254968656674,1.2627357244491577
rec_14_mol8.pdb,4.159871705385054,1.2372304201126099
rec_14_mol80.pdb,2.586701705702788,1.2578719854354858
rec_14_mol83.pdb,1.0809291933575627,1.2530161142349243
rec_14_mol84.pdb,5.6820592821365645,1.2940762042999268
rec_14_mol85.pdb,0.8802265751097337,1.249648928642273
rec_14_mol86.pdb,1.3414829294478554,1.1831821203231812
rec_14_mol87.pdb,2.4332218894210804,1.1626349687576294
rec_14_mol88.pdb,3.129001540250322,1.1522319316864014
rec_14_mol89.pdb,1.0094501225915031,1.2455037832260132
rec_14_mol92.pdb,1.6852004716441393,1.3390560150146484
rec_14_mol93.pdb,0.8996148655119034,1.2926932573318481
rec_14_mol95.pdb,5.993647979533342,1.2407788038253784
rec_14_mol96.pdb,5.376338497189666,1.2219295501708984
rec_15_mol0.pdb,1.7680532355962697,1.030051589012146
rec_15_mol1.pdb,4.730411444402415,1.0734946727752686
rec_15_mol10.pdb,0.7160651984428885,1.080320119857788
rec_15_mol11.pdb,3.4365257424572606,1.275076150894165
rec_15_mol12.pdb,3.0469284260273213,1.0594028234481812
rec_15_mol13.pdb,1.6148228271726577,1.0702420473098755
rec_15_mol14.pdb,0.46789300578750354,1.0873311758041382
rec_15_mol15.pdb,1.687975266406472,1.0611622333526611
rec_15_mol16.pdb,2.8950235508541207,1.1659743785858154
rec_15_mol17.pdb,2.100943556731458,1.0276893377304077
rec_15_mol18.pdb,4.749001469607409,1.093653678894043
rec_15_mol19.pdb,9.846580419044875,0.9909660220146179
rec_15_mol2.pdb,0.564091385246301,1.0399971008300781
rec_15_mol20.pdb,5.831336789858459,1.0231585502624512
rec_15_mol21.pdb,1.050563046316457,1.0143578052520752
rec_15_mol22.pdb,1.1170159093167238,1.126692295074463
rec_15_mol23.pdb,1.6205995387093213,1.036605715751648
rec_15_mol24.pdb,1.446039491343966,1.1465892791748047
rec_15_mol25.pdb,2.5100971196350153,1.082646369934082
rec_15_mol26.pdb,2.9948476990893447,1.0838477611541748
rec_15_mol27.pdb,4.03271583923291,1.1991010904312134
rec_15_mol28.pdb,1.899250162429157,1.0698378086090088
rec_15_mol29.pdb,0.959823100688551,1.0988491773605347
rec_15_mol3.pdb,2.21596028308056,1.0301036834716797
rec_15_mol30.pdb,0.9717869741239191,0.9642963409423828
rec_15_mol31.pdb,1.5747889831540651,1.0733460187911987
rec_15_mol32.pdb,1.6574917718300177,0.9967142939567566
rec_15_mol33.pdb,4.3188590622987455,1.0798768997192383
rec_15_mol34.pdb,0.8488265345253325,1.0089166164398193
rec_15_mol35.pdb,4.87544476713862,1.1118555068969727
rec_15_mol36.pdb,1.0944207991966735,1.0460373163223267
rec_15_mol37.pdb,3.190026191115051,1.071426272392273
rec_15_mol39.pdb,1.7116445058147192,0.990452229976654
rec_15_mol4.pdb,2.994453575761578,1.0490542650222778
rec_15_mol40.pdb,2.135592122640865,1.0315651893615723
rec_15_mol42.pdb,0.8640880650781645,1.0517380237579346
rec_15_mol43.pdb,1.4125765367661403,1.0060502290725708
rec_15_mol44.pdb,2.1420424557774154,1.071677803993225
rec_15_mol45.pdb,1.3025751198518811,1.0075116157531738
rec_15_mol46.pdb,5.4769638318861915,1.0394080877304077
rec_15_mol47.pdb,0.5742117917791153,1.1227630376815796
rec_15_mol48.pdb,1.5347105202455547,1.056478500366211
rec_15_mol49.pdb,3.7122674804159588,1.0020064115524292
rec_15_mol5.pdb,1.2305175543700717,1.0384891033172607
rec_15_mol50.pdb,3.1109587385124984,1.0398468971252441
rec_15_mol51.pdb,6.730198452815913,1.0677858591079712
rec_15_mol52.pdb,2.1204155724763014,1.0271999835968018
rec_15_mol53.pdb,4.1144127383890625,1.0747413635253906
rec_15_mol54.pdb,2.119401059261791,0.9986814856529236
rec_15_mol55.pdb,0.9150453701384235,1.0042554140090942
rec_15_mol56.pdb,1.3129100629263735,0.9849127531051636
rec_15_mol57.pdb,2.4876083142247296,0.9966150522232056
rec_15_mol58.pdb,1.138592627513709,1.1318775415420532
rec_15_mol59.pdb,2.37063349479979,1.2273808717727661
rec_15_mol6.pdb,4.70939606590437,1.0844330787658691
rec_15_mol60.pdb,3.3107241105781733,1.0556113719940186
rec_15_mol61.pdb,2.321879878618122,1.0599677562713623
rec_15_mol62.pdb,1.6657104616665113,1.0561717748641968
rec_15_mol63.pdb,0.9314566707108627,1.0386699438095093
rec_15_mol64.pdb,0.6397252665532813,1.100765347480774
rec_15_mol66.pdb,0.9779864416238089,1.114384412765503
rec_15_mol67.pdb,2.3925886498452718,1.08965003490448
rec_15_mol68.pdb,2.27038462443198,1.0125255584716797
rec_15_mol69.pdb,2.769498432490541,1.12109375
rec_15_mol7.pdb,3.879690899244966,1.1573346853256226
rec_15_mol70.pdb,0.9355776214266168,1.0365992784500122
rec_15_mol71.pdb,2.122477332875767,1.003049373626709
rec_15_mol72.pdb,1.6603270343854284,1.137650966644287
rec_15_mol73.pdb,0.7956342792074762,1.0914459228515625
rec_15_mol74.pdb,0.701610814692959,1.0459498167037964
rec_15_mol75.pdb,2.967563322520807,0.998401939868927
rec_15_mol76.pdb,1.1425477776628967,1.1002418994903564
rec_15_mol77.pdb,2.5010042164916655,1.131684422492981
rec_15_mol79.pdb,0.7460710757025768,1.135215163230896
rec_15_mol8.pdb,1.8335652213795484,0.9876359105110168
rec_15_mol80.pdb,2.1317361401985404,1.0599004030227661
rec_15_mol81.pdb,0.8878341222162102,1.0376381874084473
rec_15_mol82.pdb,0.5015448780576693,1.0525602102279663
rec_15_mol83.pdb,1.0646816054824237,1.0996755361557007
rec_15_mol84.pdb,0.7771472006181139,1.1091350317001343
rec_15_mol85.pdb,0.679458954307201,1.0752710103988647
rec_15_mol86.pdb,1.3263318589252087,0.9980385303497314
rec_15_mol87.pdb,0.6696193144733728,1.0977767705917358
rec_15_mol88.pdb,3.060276063255296,1.0412847995758057
rec_15_mol89.pdb,3.2357197035590093,1.1240618228912354
rec_15_mol9.pdb,0.7383986147642169,1.0060096979141235
rec_15_mol90.pdb,0.7864066826955599,1.1276873350143433
rec_15_mol91.pdb,0.6983109664629025,1.1102969646453857
rec_15_mol92.pdb,4.157008464072495,1.1374057531356812
rec_15_mol93.pdb,0.5402135573085888,1.1460092067718506
rec_15_mol94.pdb,4.046294251122459,1.1954033374786377
rec_15_mol95.pdb,5.837582064431675,1.0104928016662598
rec_15_mol96.pdb,1.4795709605398206,1.1152913570404053
rec_16_mol0.pdb,2.362432505165685,1.1287955045700073
rec_16_mol1.pdb,2.527397930678903,1.2362103462219238
rec_16_mol10.pdb,0.8860817355669077,1.1976975202560425
rec_16_mol11.pdb,3.4365874788807567,1.345175862312317
rec_16_mol12.pdb,3.0544289837327474,1.250503659248352
rec_16_mol13.pdb,1.2596839620359253,1.2203071117401123
rec_16_mol14.pdb,1.156459882338968,1.2392566204071045
rec_16_mol15.pdb,0.9122643026528754,1.2282224893569946
rec_16_mol16.pdb,3.491927341741235,1.2867414951324463
rec_16_mol17.pdb,2.106170261737776,1.2354403734207153
rec_16_mol18.pdb,3.667892043349513,1.2647361755371094
rec_16_mol2.pdb,5.331637144101579,1.2179912328720093
rec_16_mol20.pdb,5.9991413236913855,1.1442476511001587
rec_16_mol21.pdb,1.0489800896925683,1.2501420974731445
rec_16_mol22.pdb,1.1244908848007618,1.3114427328109741
rec_16_mol23.pdb,1.569785619723882,1.203635811805725
rec_16_mol24.pdb,1.4805721422548286,1.2941972017288208
rec_16_mol25.pdb,2.486456756108982,1.256482481956482
rec_16_mol26.pdb,4.001053199309364,1.250084638595581
rec_16_mol27.pdb,4.031782345315778,1.3421303033828735
rec_16_mol28.pdb,1.8993720757269448,1.1976567506790161
rec_16_mol29.pdb,2.1704186409361386,1.2422711849212646
rec_16_mol3.pdb,2.5478393740953287,1.1682032346725464
rec_16_mol30.pdb,1.1316073206749448,1.1997294425964355
rec_16_mol31.pdb,1.194003605420058,1.2163504362106323
rec_16_mol32.pdb,1.6651381956241098,1.2056256532669067
rec_16_mol33.pdb,4.318883897490183,1.2710187435150146
rec_16_mol34.pdb,0.8489935554189191,1.2304738759994507
rec_16_mol35.pdb,2.550243865631981,1.3198908567428589
rec_16_mol36.pdb,2.654922274891355,1.2317324876785278
rec_16_mol37.pdb,2.668525972642325,1.2259663343429565
rec_16_mol39.pdb,1.7174688435518788,1.1295865774154663
rec_16_mol4.pdb,0.7225291930314017,1.1953203678131104
rec_16_mol43.pdb,1.4155445457883375,1.2642254829406738
rec_16_mol44.pdb,2.140609671263279,1.1573058366775513
rec_16_mol45.pdb,2.1316766305288555,1.1761610507965088
rec_16_mol46.pdb,2.169256081556168,1.1478395462036133
rec_16_mol47.pdb,0.5898233685270584,1.2920340299606323
rec_16_mol48.pdb,1.7889634136108246,1.2304917573928833
rec_16_mol49.pdb,3.699026368779098,1.1577945947647095
rec_16_mol5.pdb,4.870108553469896,1.2223278284072876
rec_16_mol50.pdb,3.4907246838130646,1.2004270553588867
rec_16_mol51.pdb,2.1254014074656915,1.1868571043014526
rec_16_mol52.pdb,2.0886061440587596,1.1283552646636963
rec_16_mol53.pdb,1.6840202303902516,1.2631386518478394
rec_16_mol54.pdb,2.0759159243572465,1.110512614250183
rec_16_mol55.pdb,5.203764310573645,1.1701451539993286
rec_16_mol56.pdb,2.127377708980393,1.1415663957595825
rec_16_mol57.pdb,2.442837622520171,1.1834654808044434
rec_16_mol58.pdb,2.5927405081992183,1.2713031768798828
rec_16_mol59.pdb,2.355733390168666,1.295760989189148
rec_16_mol6.pdb,4.486150626588952,1.269186019897461
rec_16_mol60.pdb,3.8580435515238216,1.2285860776901245
rec_16_mol61.pdb,1.8247533077504865,1.1890308856964111
rec_16_mol62.pdb,1.4716773012271975,1.270114779472351
