N,Iteration,Molecule,LowestRMSD
11,68,mol46,1.8389542835106325
11,68,mol47,0.5635973799324006
11,68,mol48,1.5347125963297927
11,68,mol49,3.4474649160372453
11,68,mol50,1.2224491640294757
11,68,mol51,1.5856911517724768
11,68,mol52,0.6859013901429273
11,68,mol53,1.5520381298766177
11,68,mol54,1.0783424363345815
11,68,mol55,0.9031965526102603
11,68,mol56,1.3126921578382347
11,68,mol57,1.3182881192099096
11,68,mol58,1.15648260909659
11,68,mol59,1.1856202058416516
11,68,mol60,3.1616108881679006
11,68,mol61,1.2234124565249807
11,68,mol62,1.2217845279064465
11,68,mol63,0.9048494346640025
11,68,mol64,0.842472734309874
11,68,mol65,3.6713925566065373
11,68,mol66,0.9779762336580577
11,68,mol67,2.290341467646485
11,68,mol68,2.225482995794717
11,68,mol69,2.7649085431333695
11,68,mol70,0.6894510665325404
11,68,mol71,1.3616361559325814
11,68,mol72,1.6603105228306607
11,68,mol73,0.8419783639218412
11,68,mol74,0.6210307402167123
11,68,mol75,2.9122349922772197
11,68,mol76,0.650879913981252
11,68,mol77,2.4671129710901387
11,68,mol79,0.7183508641325629
11,68,mol80,1.2463473188252372
11,68,mol81,0.8703132961345424
11,68,mol82,0.4898612756809469
11,68,mol83,1.0437319586842912
11,68,mol84,0.6532314531837635
11,68,mol85,0.6696494730563937
11,68,mol86,0.8470199625746732
11,68,mol87,0.6455235504693273
11,68,mol88,2.3877999397981404
11,68,mol89,1.0092037331480694
11,68,mol90,0.7257283155156455
11,68,mol91,0.6332400072363605
11,68,mol92,1.5994250363918396
11,68,mol93,0.5401776935648119
11,68,mol94,1.4900457780998992
11,68,mol95,1.981554009111445
11,68,mol96,1.4211337385085447
11,69,mol0,1.3937788601408798
11,69,mol1,2.555518502835253
11,69,mol2,0.5351269469891602
11,69,mol3,1.4738164499337214
11,69,mol4,0.7738912208696584
11,69,mol5,1.1003301070661158
11,69,mol6,1.7291228658709525
11,69,mol7,1.0434215555716582
11,69,mol8,1.8324610781391069
11,69,mol9,0.7111466029287796
11,69,mol10,0.7060482635955675
11,69,mol11,3.3780808982848747
11,69,mol12,3.0470047271186393
11,69,mol13,1.2596284293393827
11,69,mol14,0.94421217081412
11,69,mol15,0.8897930760339141
11,69,mol16,3.2982063416347986
11,69,mol17,1.5621321091014402
11,69,mol18,3.466311798824028
11,69,mol19,3.357397660925757
11,69,mol20,4.122931106791787
11,69,mol21,0.6453295131724788
11,69,mol22,0.8085237205343245
11,69,mol23,1.23807996216024
11,69,mol24,1.440460780444924
11,69,mol25,1.5890632176694544
11,69,mol26,3.7346309595559877
11,69,mol27,4.019253290848936
11,69,mol28,1.112914200853569
11,69,mol29,0.8740050326968876
11,69,mol30,0.9039916911633136
11,69,mol31,1.1201254362466864
11,69,mol32,1.2401948278607806
11,69,mol33,2.362825303148754
11,69,mol34,0.8328923169979933
11,69,mol35,2.550159996372144
11,69,mol36,1.094310408039171
11,69,mol37,2.6686381430110258
11,69,mol38,2.3760566502084917
11,69,mol39,1.5794454548534251
11,69,mol40,1.0580483857420833
11,69,mol41,0.9044011810672241
11,69,mol42,0.6029790731290589
11,69,mol43,1.3608477665084775
11,69,mol44,2.043621718981797
11,69,mol45,1.3139647999199109
11,69,mol46,1.8389542835106325
11,69,mol47,0.5635973799324006
11,69,mol48,1.5347125963297927
11,69,mol49,3.4474649160372453
11,69,mol50,1.2234079318556315
11,69,mol51,1.6416149816132715
11,69,mol52,0.6859013901429273
11,69,mol53,1.5520381298766177
11,69,mol54,1.0783424363345815
11,69,mol55,0.9031965526102603
11,69,mol56,1.3127948276799897
11,69,mol57,2.0636957976528425
11,69,mol58,0.828432079809288
11,69,mol59,1.2086721043497834
11,69,mol60,1.8777171388780483
11,69,mol61,1.2234124565249807
11,69,mol62,1.2217845279064465
11,69,mol63,0.9048494346640025
11,69,mol64,0.6396315755964523
11,69,mol65,3.627603561419513
11,69,mol66,0.9779762336580577
11,69,mol67,2.34469224139163
11,69,mol68,2.225482995794717
11,69,mol69,2.764870651976717
11,69,mol70,0.6894510665325404
11,69,mol71,1.3616361559325814
11,69,mol72,1.3184955247891017
11,69,mol73,0.7955995712747086
11,69,mol74,0.6210307402167123
11,69,mol75,2.954205124654784
11,69,mol76,0.6293934371979726
11,69,mol77,2.4671129710901387
11,69,mol79,0.7183508641325629
11,69,mol80,1.2463473188252372
11,69,mol81,0.8703132961345424
11,69,mol82,0.4898612756809469
11,69,mol83,1.0437319586842912
11,69,mol84,0.7771165898922209
11,69,mol85,0.6795488851826195
11,69,mol86,0.8830174245166401
11,69,mol87,0.6455235504693273
11,69,mol88,2.3877999397981404
11,69,mol89,1.009303207663584
11,69,mol90,0.7257283155156455
11,69,mol91,0.6332400072363605
11,69,mol92,1.5994250363918396
11,69,mol93,0.5401776935648119
11,69,mol94,1.4900457780998992
11,69,mol95,1.981554009111445
11,69,mol96,1.4211337385085447
11,70,mol0,1.7350593055865382
11,70,mol1,3.635411349260677
11,70,mol2,0.5351269469891602
11,70,mol3,1.8096287108001965
11,70,mol4,0.7226275515511914
11,70,mol5,1.1003301070661158
11,70,mol6,1.7291228658709525
11,70,mol7,1.1178063552756965
11,70,mol8,1.8268306572485467
11,70,mol9,0.7111466029287796
11,70,mol10,0.7060482635955675
11,70,mol11,3.3780808982848747
11,70,mol12,3.0470047271186393
11,70,mol13,1.606021321546871
11,70,mol14,0.46788438367452123
11,70,mol15,0.8856642183308406
11,70,mol16,2.894973166024169
11,70,mol17,1.2418680861623634
11,70,mol18,3.480571238317067
11,70,mol19,3.357397660925757
11,70,mol20,3.7289968382206307
11,70,mol21,0.6453295131724788
11,70,mol22,0.8085237205343245
11,70,mol23,1.2183157041033594
11,70,mol24,1.429692435455962
11,70,mol25,1.5890632176694544
11,70,mol26,2.994860238561813
11,70,mol27,3.8186768776632567
11,70,mol28,1.112914200853569
11,70,mol29,0.8740050326968876
11,70,mol30,0.9367880712908443
11,70,mol31,1.1523195050450707
11,70,mol32,1.2408813232622418
11,70,mol33,2.362825303148754
11,70,mol34,0.8488939561907265
11,70,mol35,4.855097033082362
11,70,mol36,1.094310408039171
11,70,mol37,2.6686381430110258
11,70,mol38,2.3760566502084917
11,70,mol39,1.5556970295382981
11,70,mol40,1.5335106793610163
11,70,mol41,0.9044011810672241
11,70,mol42,0.6029790731290589
11,70,mol43,1.3608477665084775
11,70,mol44,2.140598734480338
11,70,mol45,1.9915887135651273
11,70,mol46,1.8389542835106325
11,70,mol47,0.5635973799324006
11,70,mol48,1.5347125963297927
11,70,mol49,1.1965938169204735
11,70,mol50,1.2224491640294757
11,70,mol51,1.6416149816132715
11,70,mol52,0.6859013901429273
11,70,mol53,1.684120229526384
11,70,mol54,1.0783424363345815
11,70,mol55,0.8843051714066082
11,70,mol56,1.3127948276799897
11,70,mol57,1.3182881192099096
11,70,mol58,1.1385883525539107
11,70,mol59,1.1856202058416516
11,70,mol60,1.8777171388780483
11,70,mol61,1.2234124565249807
11,70,mol62,0.7242248603997606
11,70,mol63,0.9048494346640025
11,70,mol64,0.842472734309874
11,70,mol65,3.627603561419513
11,70,mol66,1.0124429868392588
11,70,mol67,2.290341467646485
11,70,mol68,2.268814320678157
11,70,mol69,2.764870651976717
11,70,mol70,0.6894510665325404
11,70,mol71,1.3616361559325814
11,70,mol72,1.3184955247891017
11,70,mol73,0.7955995712747086
11,70,mol74,0.6495002452112022
11,70,mol75,2.9122349922772197
11,70,mol76,0.6293934371979726
11,70,mol77,2.0279440402296687
11,70,mol79,0.7183508641325629
11,70,mol80,1.2463473188252372
11,70,mol81,0.8703132961345424
11,70,mol82,0.4898612756809469
11,70,mol83,1.0437319586842912
11,70,mol84,0.6532314531837635
11,70,mol85,0.6696494730563937
11,70,mol86,0.8470199625746732
11,70,mol87,0.6455235504693273
11,70,mol88,2.3877999397981404
11,70,mol89,1.0092037331480694
11,70,mol90,0.7387518446279348
11,70,mol91,0.6332400072363605
11,70,mol92,1.5994250363918396
11,70,mol93,0.5330007651260927
11,70,mol94,1.4900457780998992
11,70,mol95,1.9914711013308475
11,70,mol96,1.4211337385085447
11,71,mol0,1.3937788601408798
11,71,mol1,2.5272700432812214
11,71,mol2,0.5351269469891602
11,71,mol3,1.4738164499337214
11,71,mol4,0.7226275515511914
11,71,mol5,1.1003301070661158
11,71,mol6,1.7291228658709525
11,71,mol7,0.9927942732245022
11,71,mol8,1.8268306572485467
11,71,mol9,0.7274497602682165
11,71,mol10,0.7060482635955675
11,71,mol11,3.3780808982848747
11,71,mol12,3.0470047271186393
11,71,mol13,1.2596284293393827
11,71,mol14,0.46788438367452123
11,71,mol15,0.8856642183308406
11,71,mol16,2.894973166024169
11,71,mol17,1.260757047174435
11,71,mol18,3.466311798824028
11,71,mol19,3.990848453232304
11,71,mol20,3.9460465590875238
11,71,mol21,0.6453295131724788
11,71,mol22,0.8085237205343245
11,71,mol23,1.23807996216024
11,71,mol24,1.429692435455962
11,71,mol25,1.5890632176694544
11,71,mol26,2.994860238561813
11,71,mol27,4.019253290848936
11,71,mol28,1.112914200853569
11,71,mol29,0.8740050326968876
11,71,mol30,0.9367880712908443
11,71,mol31,1.1940543713362959
11,71,mol32,1.2401948278607806
11,71,mol33,2.362825303148754
11,71,mol34,0.8328923169979933
11,71,mol35,2.550159996372144
11,71,mol36,1.094310408039171
11,71,mol37,3.1900571340233603
11,71,mol38,1.6778090594581967
11,71,mol39,1.5555164550720768
11,71,mol40,1.5335106793610163
11,71,mol41,0.9183960110746859
11,71,mol42,0.6029790731290589
11,71,mol43,1.3608477665084775
11,71,mol44,2.043621718981797
11,71,mol45,1.302579756154247
11,71,mol46,1.8389542835106325
11,71,mol47,0.5742531228394926
11,71,mol48,1.5347125963297927
11,71,mol49,1.1965938169204735
11,71,mol50,1.2234079318556315
11,71,mol51,1.5856911517724768
11,71,mol52,0.6859013901429273
11,71,mol53,1.5520381298766177
11,71,mol54,1.0783424363345815
11,71,mol55,0.8843051714066082
11,71,mol56,1.3127948276799897
11,71,mol57,1.3182881192099096
11,71,mol58,0.828432079809288
11,71,mol59,1.180611550685115
11,71,mol60,1.4838913581281052
11,71,mol61,1.2234124565249807
11,71,mol62,1.2217845279064465
11,71,mol63,0.9048494346640025
11,71,mol64,0.842472734309874
11,71,mol65,3.627603561419513
11,71,mol66,0.9779762336580577
11,71,mol67,2.290341467646485
11,71,mol68,2.225482995794717
11,71,mol69,2.764870651976717
11,71,mol70,0.6894510665325404
11,71,mol71,1.3616361559325814
11,71,mol72,1.3184955247891017
11,71,mol73,0.7955995712747086
11,71,mol74,0.6210307402167123
11,71,mol75,2.9122349922772197
11,71,mol76,0.6293934371979726
11,71,mol77,2.0279440402296687
11,71,mol79,0.8467282350317602
11,71,mol80,1.2102902127766122
11,71,mol81,0.8863464748215404
11,71,mol82,0.4898612756809469
11,71,mol83,1.0437319586842912
11,71,mol84,0.6532314531837635
11,71,mol85,0.6795488851826195
11,71,mol86,0.8470199625746732
11,71,mol87,0.6455235504693273
11,71,mol88,2.3877999397981404
11,71,mol89,1.0092037331480694
11,71,mol90,0.7257283155156455
11,71,mol91,0.6332400072363605
11,71,mol92,1.6389293170531474
11,71,mol93,0.5401776935648119
11,71,mol94,1.4900457780998992
11,71,mol95,1.981554009111445
11,71,mol96,1.4211337385085447
11,72,mol0,1.7350593055865382
11,72,mol1,2.5272700432812214
11,72,mol2,0.5351269469891602
11,72,mol3,1.4738164499337214
11,72,mol4,0.7226275515511914
11,72,mol5,1.1003301070661158
11,72,mol6,3.7387815159710347
11,72,mol7,0.9927942732245022
11,72,mol8,1.8268306572485467
11,72,mol9,0.7111466029287796
11,72,mol10,0.7060482635955675
11,72,mol11,3.3780808982848747
11,72,mol12,3.054500770516081
11,72,mol13,1.2596284293393827
11,72,mol14,0.46788438367452123
11,72,mol15,0.8856642183308406
11,72,mol16,3.3001269030144886
11,72,mol17,1.2418680861623634
11,72,mol18,3.466311798824028
11,72,mol19,3.357397660925757
11,72,mol20,3.7289968382206307
11,72,mol21,0.6453295131724788
11,72,mol22,0.8085237205343245
11,72,mol23,1.23807996216024
11,72,mol24,1.440460780444924
11,72,mol25,1.5890632176694544
11,72,mol26,3.7346309595559877
11,72,mol27,3.8186768776632567
11,72,mol28,1.112914200853569
11,72,mol29,0.8740050326968876
11,72,mol30,0.9039916911633136
11,72,mol31,1.1201254362466864
11,72,mol32,1.2408813232622418
11,72,mol33,2.362825303148754
11,72,mol34,0.8328923169979933
11,72,mol35,2.550159996372144
11,72,mol36,1.116485959479243
11,72,mol37,3.1900571340233603
11,72,mol38,2.598438829374284
11,72,mol39,1.5556970295382981
11,72,mol40,1.0580483857420833
11,72,mol41,0.9044011810672241
11,72,mol42,0.7900409479727514
11,72,mol43,1.3608477665084775
11,72,mol44,2.043621718981797
11,72,mol45,1.302579756154247
11,72,mol46,1.8389542835106325
11,72,mol47,0.5742531228394926
11,72,mol48,1.5347125963297927
11,72,mol49,3.4474649160372453
11,72,mol50,1.2224491640294757
11,72,mol51,1.5856911517724768
11,72,mol52,0.6859013901429273
11,72,mol53,1.684120229526384
11,72,mol54,1.0783424363345815
11,72,mol55,0.8843051714066082
11,72,mol56,1.3126921578382347
11,72,mol57,1.3182881192099096
11,72,mol58,0.828432079809288
11,72,mol59,1.1856202058416516
11,72,mol60,1.4838913581281052
11,72,mol61,1.2234124565249807
11,72,mol62,1.2217845279064465
11,72,mol63,0.9048494346640025
11,72,mol64,0.6396315755964523
11,72,mol65,3.627603561419513
11,72,mol66,0.9779762336580577
11,72,mol67,2.290341467646485
11,72,mol68,2.225482995794717
11,72,mol69,2.764870651976717
11,72,mol70,0.7010036653664106
11,72,mol71,1.3616361559325814
11,72,mol72,1.6603105228306607
11,72,mol73,1.0656784442609792
11,72,mol74,0.6495002452112022
11,72,mol75,2.9122349922772197
11,72,mol76,0.6293934371979726
11,72,mol77,2.4671129710901387
11,72,mol79,0.7183508641325629
11,72,mol80,1.2463473188252372
11,72,mol81,0.8753753997979543
11,72,mol82,0.4933917713136287
11,72,mol83,1.0437319586842912
11,72,mol84,0.6532314531837635
11,72,mol85,0.6795488851826195
11,72,mol86,0.8470199625746732
11,72,mol87,0.6455235504693273
11,72,mol88,2.3877999397981404
11,72,mol89,1.0092037331480694
11,72,mol90,0.7257283155156455
11,72,mol91,0.6332400072363605
11,72,mol92,1.5994250363918396
11,72,mol93,0.5352249381101369
11,72,mol94,1.4900457780998992
11,72,mol95,1.981554009111445
11,72,mol96,1.4211337385085447
11,73,mol0,1.3937788601408798
11,73,mol1,2.5272700432812214
11,73,mol2,0.5351269469891602
11,73,mol3,1.4738164499337214
11,73,mol4,0.7226275515511914
11,73,mol5,1.2305537893107703
11,73,mol6,1.7291228658709525
11,73,mol7,0.9927942732245022
11,73,mol8,1.8268306572485467
11,73,mol9,0.7111466029287796
11,73,mol10,0.7524332479573049
11,73,mol11,3.3780808982848747
11,73,mol12,3.0470047271186393
11,73,mol13,1.2596284293393827
11,73,mol14,0.8063614954543351
11,73,mol15,0.8856642183308406
11,73,mol16,2.894973166024169
11,73,mol17,1.2418680861623634
11,73,mol18,3.466311798824028
11,73,mol19,3.357397660925757
11,73,mol20,3.7289968382206307
11,73,mol21,0.6453295131724788
11,73,mol22,1.117198862483011
11,73,mol23,1.2183157041033594
11,73,mol24,1.440460780444924
11,73,mol25,1.5890632176694544
11,73,mol26,2.994860238561813
11,73,mol27,3.8186768776632567
11,73,mol28,1.112914200853569
11,73,mol29,0.8740050326968876
11,73,mol30,0.9367880712908443
11,73,mol31,1.1933908965427964
11,73,mol32,1.2401948278607806
11,73,mol33,2.362825303148754
11,73,mol34,0.8328923169979933
11,73,mol35,4.855097033082362
11,73,mol36,1.094310408039171
11,73,mol37,3.1900571340233603
11,73,mol38,1.6778090594581967
11,73,mol39,1.5555164550720768
11,73,mol40,1.0580483857420833
11,73,mol41,0.9044011810672241
11,73,mol42,0.6029790731290589
11,73,mol43,1.4125986609594547
11,73,mol44,2.140598734480338
11,73,mol45,1.302579756154247
11,73,mol46,1.8389542835106325
11,73,mol47,0.5635973799324006
11,73,mol48,1.5353225102486419
11,73,mol49,1.1965938169204735
11,73,mol50,1.2224491640294757
11,73,mol51,1.6416149816132715
11,73,mol52,0.716681314811542
11,73,mol53,1.5520381298766177
11,73,mol54,1.0783424363345815
11,73,mol55,0.9031965526102603
11,73,mol56,1.3126921578382347
11,73,mol57,1.3182881192099096
11,73,mol58,0.828432079809288
11,73,mol59,1.180611550685115
11,73,mol60,1.4838913581281052
11,73,mol61,1.2234124565249807
11,73,mol62,0.7242248603997606
11,73,mol63,0.9048494346640025
11,73,mol64,0.842472734309874
11,73,mol65,3.6314400423491047
11,73,mol66,1.138380524077955
11,73,mol67,2.290341467646485
11,73,mol68,2.225482995794717
11,73,mol69,2.7649085431333695
11,73,mol70,0.6894510665325404
11,73,mol71,1.3643895981091951
11,73,mol72,1.3184955247891017
11,73,mol73,0.8419783639218412
11,73,mol74,0.6210307402167123
11,73,mol75,2.954205124654784
11,73,mol76,0.6293934371979726
11,73,mol77,2.0279440402296687
11,73,mol79,0.7183508641325629
11,73,mol80,1.2102902127766122
11,73,mol81,0.8703132961345424
11,73,mol82,0.4898612756809469
11,73,mol83,1.0437319586842912
11,73,mol84,0.6532314531837635
11,73,mol85,0.6696494730563937
11,73,mol86,0.8470199625746732
11,73,mol87,0.6455235504693273
11,73,mol88,2.3877999397981404
11,73,mol89,1.009303207663584
11,73,mol90,0.7257283155156455
11,73,mol91,0.6818953393472705
11,73,mol92,1.5994250363918396
11,73,mol93,0.5330007651260927
11,73,mol94,1.4900457780998992
11,73,mol95,1.981554009111445
11,73,mol96,1.4211337385085447
11,74,mol0,1.3937788601408798
11,74,mol1,2.5272700432812214
11,74,mol2,0.5351269469891602
11,74,mol3,1.4738164499337214
11,74,mol4,0.7226275515511914
11,74,mol5,1.1003301070661158
11,74,mol6,2.8699595954860104
11,74,mol7,0.9927942732245022
11,74,mol8,1.8335234681230277
11,74,mol9,0.7111466029287796
11,74,mol10,0.7060482635955675
11,74,mol11,3.3780808982848747
11,74,mol12,3.054500770516081
11,74,mol13,1.606021321546871
11,74,mol14,0.46788438367452123
11,74,mol15,0.8856642183308406
11,74,mol16,2.894973166024169
11,74,mol17,1.2418680861623634
11,74,mol18,3.466311798824028
11,74,mol19,3.357397660925757
11,74,mol20,3.9460465590875238
11,74,mol21,0.6542435614618501
11,74,mol22,0.8085237205343245
11,74,mol23,1.2183157041033594
11,74,mol24,1.440460780444924
11,74,mol25,1.5890632176694544
11,74,mol26,2.994860238561813
11,74,mol27,4.019253290848936
11,74,mol28,1.112914200853569
11,74,mol29,0.8983953713890858
11,74,mol30,0.9039916911633136
11,74,mol31,1.1523195050450707
11,74,mol32,1.2401948278607806
11,74,mol33,2.362825303148754
11,74,mol34,0.8328923169979933
11,74,mol35,2.550159996372144
11,74,mol36,1.094310408039171
11,74,mol37,2.6686381430110258
11,74,mol38,2.4968743811013003
11,74,mol39,1.5555164550720768
11,74,mol40,1.0580483857420833
11,74,mol41,0.9044011810672241
11,74,mol42,0.6029790731290589
11,74,mol43,1.3608477665084775
11,74,mol44,2.043621718981797
11,74,mol45,1.302579756154247
11,74,mol46,1.8389542835106325
11,74,mol47,0.5635973799324006
11,74,mol48,1.5347125963297927
11,74,mol49,1.1965938169204735
11,74,mol50,1.2234079318556315
11,74,mol51,1.5856911517724768
11,74,mol52,0.6859013901429273
11,74,mol53,1.5520381298766177
11,74,mol54,1.9705444425335854
11,74,mol55,0.8843051714066082
11,74,mol56,1.3127972112693824
11,74,mol57,1.3182881192099096
11,74,mol58,0.828432079809288
11,74,mol59,1.180611550685115
11,74,mol60,1.4838913581281052
11,74,mol61,1.2234124565249807
11,74,mol62,1.2217845279064465
11,74,mol63,0.9048494346640025
11,74,mol64,0.6396315755964523
11,74,mol65,3.627603561419513
11,74,mol66,1.0124429868392588
11,74,mol67,2.290341467646485
11,74,mol68,2.225482995794717
11,74,mol69,2.7649085431333695
11,74,mol70,0.6894510665325404
11,74,mol71,1.3643895981091951
11,74,mol72,1.6603105228306607
11,74,mol73,0.8419783639218412
11,74,mol74,0.6495002452112022
11,74,mol75,2.9122349922772197
11,74,mol76,0.650879913981252
11,74,mol77,2.4671129710901387
11,74,mol79,0.7183508641325629
11,74,mol80,1.2102902127766122
11,74,mol81,0.8703132961345424
11,74,mol82,0.4898612756809469
11,74,mol83,1.0437319586842912
11,74,mol84,0.6532314531837635
11,74,mol85,0.6795488851826195
11,74,mol86,0.8470199625746732
11,74,mol87,0.6455235504693273
11,74,mol88,2.3877999397981404
11,74,mol89,1.0092037331480694
11,74,mol90,0.7387518446279348
11,74,mol91,0.6332400072363605
11,74,mol92,1.5994250363918396
11,74,mol93,0.5330007651260927
11,74,mol94,1.60148878608139
11,74,mol95,1.981554009111445
11,74,mol96,1.4211337385085447
11,75,mol0,1.757405576341471
11,75,mol1,2.5272700432812214
11,75,mol2,0.5351269469891602
11,75,mol3,1.4738164499337214
11,75,mol4,0.7226275515511914
11,75,mol5,1.1003301070661158
11,75,mol6,1.7291228658709525
11,75,mol7,0.9927942732245022
11,75,mol8,1.8268306572485467
11,75,mol9,0.7111466029287796
11,75,mol10,0.7160701288796264
11,75,mol11,3.3780808982848747
11,75,mol12,3.0470047271186393
11,75,mol13,1.2596284293393827
11,75,mol14,0.94421217081412
11,75,mol15,0.8897930760339141
11,75,mol16,3.2982063416347986
11,75,mol17,1.260757047174435
11,75,mol18,3.466311798824028
11,75,mol19,3.357397660925757
11,75,mol20,3.7289968382206307
11,75,mol21,0.6453295131724788
11,75,mol22,1.1246751004919895
11,75,mol23,1.2183157041033594
11,75,mol24,1.440460780444924
11,75,mol25,1.5890632176694544
11,75,mol26,2.994860238561813
11,75,mol27,3.8186768776632567
11,75,mol28,1.112914200853569
11,75,mol29,0.8740050326968876
11,75,mol30,0.9039916911633136
11,75,mol31,1.1201254362466864
11,75,mol32,1.2401948278607806
11,75,mol33,2.362825303148754
11,75,mol34,0.8328923169979933
11,75,mol35,2.550159996372144
11,75,mol36,1.094310408039171
11,75,mol37,2.6686381430110258
11,75,mol38,2.4968743811013003
11,75,mol39,1.5555164550720768
11,75,mol40,1.0580483857420833
11,75,mol41,0.9183960110746859
11,75,mol42,0.6029790731290589
11,75,mol43,1.3608477665084775
11,75,mol44,2.140598734480338
11,75,mol45,1.302579756154247
11,75,mol46,1.8389542835106325
11,75,mol47,0.5635973799324006
11,75,mol48,1.5348464700635915
11,75,mol49,3.4474649160372453
11,75,mol50,1.2224491640294757
11,75,mol51,1.5856911517724768
11,75,mol52,0.6859013901429273
11,75,mol53,1.5520381298766177
11,75,mol54,1.0783424363345815
11,75,mol55,0.8843051714066082
11,75,mol56,1.3126921578382347
11,75,mol57,1.3182881192099096
11,75,mol58,0.828432079809288
11,75,mol59,1.180611550685115
11,75,mol60,1.8779035866915774
11,75,mol61,1.2234124565249807
11,75,mol62,0.7242248603997606
11,75,mol63,0.9048494346640025
11,75,mol64,0.842472734309874
11,75,mol65,3.627603561419513
11,75,mol66,0.9779762336580577
11,75,mol67,2.290341467646485
11,75,mol68,2.266916160526706
11,75,mol69,2.764870651976717
11,75,mol70,0.6894510665325404
11,75,mol71,1.3643895981091951
11,75,mol72,1.3184955247891017
11,75,mol73,0.7955995712747086
11,75,mol74,0.6210307402167123
11,75,mol75,2.9122349922772197
11,75,mol76,0.6293934371979726
11,75,mol77,2.0279440402296687
11,75,mol79,0.7183508641325629
11,75,mol80,1.2463473188252372
11,75,mol81,0.8703132961345424
11,75,mol82,0.4898612756809469
11,75,mol83,1.0437319586842912
11,75,mol84,0.6532314531837635
11,75,mol85,0.6795488851826195
11,75,mol86,0.8830174245166401
11,75,mol87,0.6455235504693273
11,75,mol88,2.3877999397981404
11,75,mol89,1.0092037331480694
11,75,mol90,0.7257283155156455
11,75,mol91,0.6332400072363605
11,75,mol92,1.6389293170531474
11,75,mol93,0.5330007651260927
11,75,mol94,1.4900457780998992
11,75,mol95,1.981554009111445
11,75,mol96,1.4211337385085447
11,76,mol0,1.3937788601408798
11,76,mol1,2.5272700432812214
11,76,mol2,0.5351269469891602
11,76,mol3,1.4738164499337214
11,76,mol4,0.7738912208696584
11,76,mol5,1.1003301070661158
11,76,mol6,1.7291228658709525
11,76,mol7,0.9927942732245022
11,76,mol8,1.8268306572485467
11,76,mol9,0.7111466029287796
11,76,mol10,0.7160701288796264
11,76,mol11,3.3780808982848747
11,76,mol12,3.0470047271186393
11,76,mol13,1.2596284293393827
11,76,mol14,0.46788438367452123
11,76,mol15,0.8856642183308406
11,76,mol16,2.894973166024169
11,76,mol17,1.2418680861623634
11,76,mol18,3.480571238317067
11,76,mol19,3.357397660925757
11,76,mol20,3.7289968382206307
11,76,mol21,0.6453295131724788
11,76,mol22,0.8085237205343245
11,76,mol23,1.2183157041033594
11,76,mol24,1.4451993950936137
11,76,mol25,2.1781633455161256
11,76,mol26,2.994860238561813
11,76,mol27,3.8186768776632567
11,76,mol28,1.112914200853569
11,76,mol29,0.8983953713890858
11,76,mol30,0.9039916911633136
11,76,mol31,1.1201254362466864
11,76,mol32,1.2401948278607806
11,76,mol33,2.362825303148754
11,76,mol34,0.8415508135069956
11,76,mol35,4.855097033082362
11,76,mol36,1.094310408039171
11,76,mol37,3.1900571340233603
11,76,mol38,1.6778090594581967
11,76,mol39,1.5555164550720768
11,76,mol40,1.0580483857420833
11,76,mol41,0.9044011810672241
11,76,mol42,0.6029790731290589
11,76,mol43,1.3608477665084775
11,76,mol44,2.043621718981797
11,76,mol45,1.302579756154247
11,76,mol46,1.9156128616684203
11,76,mol47,0.5635973799324006
11,76,mol48,1.5347125963297927
11,76,mol49,1.1965938169204735
11,76,mol50,1.2224491640294757
11,76,mol51,1.5856911517724768
11,76,mol52,0.6859013901429273
11,76,mol53,1.7088445158405086
11,76,mol54,1.0783424363345815
11,76,mol55,0.8843051714066082
11,76,mol56,1.3126921578382347
11,76,mol57,1.3182881192099096
11,76,mol58,0.828432079809288
11,76,mol59,1.180611550685115
11,76,mol60,1.4838913581281052
11,76,mol61,1.4002712053515154
11,76,mol62,0.7242248603997606
11,76,mol63,0.9048494346640025
11,76,mol64,0.6396315755964523
11,76,mol65,3.6314400423491047
11,76,mol66,0.9779762336580577
11,76,mol67,2.34469224139163
11,76,mol68,2.266916160526706
11,76,mol69,2.764870651976717
11,76,mol70,0.6894510665325404
11,76,mol71,1.3616361559325814
11,76,mol72,1.3184955247891017
11,76,mol73,0.7955995712747086
11,76,mol74,0.6495002452112022
11,76,mol75,2.9122349922772197
11,76,mol76,0.6293934371979726
11,76,mol77,2.0279440402296687
11,76,mol79,0.7183508641325629
11,76,mol80,1.2102902127766122
11,76,mol81,0.8703132961345424
11,76,mol82,0.5014784776332998
11,76,mol83,1.0437319586842912
11,76,mol84,0.7771165898922209
11,76,mol85,0.6696494730563937
11,76,mol86,0.8470199625746732
11,76,mol87,0.6455235504693273
11,76,mol88,2.3877999397981404
11,76,mol89,1.0092561889827574
11,76,mol90,0.7257283155156455
11,76,mol91,0.6332400072363605
11,76,mol92,1.5994250363918396
11,76,mol93,0.5352249381101369
11,76,mol94,1.60148878608139
11,76,mol95,1.981554009111445
11,76,mol96,1.4211337385085447
11,77,mol0,1.3937788601408798
11,77,mol1,2.5272700432812214
11,77,mol2,0.7976211949328208
11,77,mol3,1.4738164499337214
11,77,mol4,0.7226275515511914
11,77,mol5,1.2305537893107703
11,77,mol6,3.053525802112481
11,77,mol7,0.9927942732245022
11,77,mol8,1.8268306572485467
11,77,mol9,0.7274497602682165
11,77,mol10,0.7060482635955675
11,77,mol11,3.3780808982848747
11,77,mol12,3.2690448373722254
11,77,mol13,1.606021321546871
