docked_file,ligand_RMSD_A
rec_19_mol79.pdb,3.182856877083857
rec_19_mol8.pdb,1.8268723272303404
rec_19_mol80.pdb,1.21032525734673
rec_19_mol81.pdb,4.053561594449997
rec_19_mol82.pdb,0.4934626155456728
rec_19_mol83.pdb,1.2641096825330014
rec_19_mol84.pdb,1.7113091646873329
rec_19_mol85.pdb,0.6695588319272359
rec_19_mol86.pdb,0.8470192589309881
rec_19_mol87.pdb,0.6454723688488675
rec_19_mol88.pdb,2.8831444639490402
rec_19_mol89.pdb,1.0093316352913941
rec_19_mol9.pdb,2.3395498284926526
rec_19_mol90.pdb,0.7256719401395387
rec_19_mol91.pdb,3.5509600524530893
rec_19_mol92.pdb,3.433027456709095
rec_19_mol93.pdb,0.533033799350473
rec_19_mol94.pdb,4.971222211667648
rec_19_mol95.pdb,1.9948238081697902
rec_1_mol0.pdb,1.896945432955243
rec_1_mol10.pdb,0.920763756202883
rec_1_mol13.pdb,2.1559596349116603
rec_1_mol14.pdb,1.374823202392889
rec_1_mol15.pdb,5.261344597503969
rec_1_mol19.pdb,3.9908731452576216
rec_1_mol2.pdb,1.9339672758975073
rec_1_mol21.pdb,4.029098619507133
rec_1_mol22.pdb,1.1672376221946696
rec_1_mol23.pdb,1.4244977588135637
rec_1_mol24.pdb,1.4451642139435772
rec_1_mol25.pdb,2.633554019761129
rec_1_mol29.pdb,2.2803790170799374
rec_1_mol3.pdb,1.8153490153739162
rec_1_mol31.pdb,3.3357479360231834
rec_1_mol32.pdb,3.694676761019974
rec_1_mol34.pdb,4.268456679945508
rec_1_mol38.pdb,2.4969119477867054
rec_1_mol39.pdb,1.5794130103120136
rec_1_mol40.pdb,1.654432867869142
rec_1_mol42.pdb,1.9342729492254354
rec_1_mol43.pdb,2.6945909141174735
rec_1_mol45.pdb,1.313968068757489
rec_1_mol47.pdb,3.102813469134493
rec_1_mol48.pdb,2.5066567755630578
rec_1_mol5.pdb,2.459626309146404
rec_1_mol50.pdb,4.557434650207186
rec_1_mol51.pdb,2.108578154428556
rec_1_mol52.pdb,3.1528468445200444
rec_1_mol53.pdb,3.926364522511424
rec_1_mol54.pdb,3.05993967669299
rec_1_mol55.pdb,0.996970042030292
rec_1_mol56.pdb,4.58777251234191
rec_1_mol58.pdb,3.951735741598692
rec_1_mol59.pdb,3.381033701235303
rec_1_mol6.pdb,2.8699870886275582
rec_1_mol60.pdb,4.780382116716003
rec_1_mol61.pdb,2.8791320761985064
rec_1_mol62.pdb,5.023429034350729
rec_1_mol63.pdb,0.9920417893237695
rec_1_mol64.pdb,4.767000655548518
rec_1_mol65.pdb,4.552897328980229
rec_1_mol66.pdb,2.2602129634173855
rec_1_mol67.pdb,5.454443632682005
rec_1_mol68.pdb,2.2255590180575178
rec_1_mol69.pdb,5.3916686505976825
rec_1_mol70.pdb,1.0680576362189986
rec_1_mol72.pdb,2.274369124980962
rec_1_mol73.pdb,2.771474410174122
rec_1_mol74.pdb,3.5976000864955715
rec_1_mol76.pdb,2.892273557831855
rec_1_mol79.pdb,1.7579719565453822
rec_1_mol8.pdb,2.7861039624309933
rec_1_mol81.pdb,0.9670451607123334
rec_1_mol83.pdb,3.3993823974672996
rec_1_mol84.pdb,1.9312168554714781
rec_1_mol86.pdb,2.980582149513748
rec_1_mol87.pdb,1.8462377391532445
rec_1_mol88.pdb,5.42152090694525
rec_1_mol89.pdb,3.7479698037737714
rec_1_mol9.pdb,6.7363820259839775
rec_1_mol90.pdb,3.9096661622189686
rec_1_mol93.pdb,2.6590050359579993
rec_1_mol95.pdb,5.981465633789526
rec_20_mol0.pdb,1.7590112175351909
rec_20_mol1.pdb,4.774303502431882
rec_20_mol10.pdb,0.8310796719043437
rec_20_mol11.pdb,4.1220177011472705
rec_20_mol12.pdb,3.1896699868481693
rec_20_mol13.pdb,1.8123498994109104
rec_20_mol14.pdb,1.3817000495863878
rec_20_mol15.pdb,1.404841899701847
rec_20_mol16.pdb,3.3035780420628775
rec_20_mol17.pdb,1.720735997016559
rec_20_mol18.pdb,3.8746857184379047
rec_20_mol19.pdb,6.039856497700961
rec_20_mol2.pdb,0.7975972819928766
rec_20_mol20.pdb,5.823540383185696
rec_20_mol22.pdb,3.7490448783656887
rec_20_mol23.pdb,1.3066415273827334
rec_20_mol24.pdb,1.6876016382646954
rec_20_mol25.pdb,2.4392001506641474
rec_20_mol26.pdb,3.7346212113938124
rec_20_mol27.pdb,4.0193422347443875
rec_20_mol28.pdb,1.9104124940535478
rec_20_mol29.pdb,2.2885775618078266
rec_20_mol3.pdb,2.7436274129247913
rec_20_mol30.pdb,1.263794773991897
rec_20_mol31.pdb,1.1200794288037204
rec_20_mol32.pdb,1.6635109668535721
rec_20_mol33.pdb,4.319233371791805
rec_20_mol35.pdb,4.921651060496907
rec_20_mol36.pdb,2.3994121006136955
rec_20_mol37.pdb,5.004526111431531
rec_20_mol39.pdb,1.5556598324459348
rec_20_mol4.pdb,2.9974313713723215
rec_20_mol40.pdb,2.0818547431145555
rec_20_mol42.pdb,0.7900665861345583
rec_20_mol43.pdb,1.774674148494121
rec_20_mol44.pdb,2.0436183596748188
rec_20_mol45.pdb,1.9915974349393857
rec_20_mol46.pdb,1.9155392328614882
rec_20_mol47.pdb,0.781905907692766
rec_20_mol48.pdb,3.2923813787070815
rec_20_mol49.pdb,3.5767716642891165
rec_20_mol50.pdb,3.1176407819783445
rec_20_mol51.pdb,1.641542146594969
rec_20_mol52.pdb,1.1961490082761426
rec_20_mol53.pdb,2.0855668076306997
rec_20_mol54.pdb,1.970555505434952
rec_20_mol56.pdb,3.8823113444184254
rec_20_mol57.pdb,2.6352907524597735
rec_20_mol6.pdb,4.44036080240734
rec_20_mol60.pdb,3.3169935182330397
rec_20_mol61.pdb,2.300875167536337
rec_20_mol62.pdb,1.9604308334219749
rec_20_mol64.pdb,0.8425377505554935
rec_20_mol65.pdb,4.511609674267176
rec_20_mol66.pdb,4.1741842125138655
rec_20_mol67.pdb,3.040903665896564
rec_20_mol69.pdb,3.417330881163156
rec_20_mol7.pdb,2.3605337152967403
rec_20_mol71.pdb,1.5824571219648083
rec_20_mol72.pdb,1.8309624897547443
rec_20_mol73.pdb,1.0932947052373385
rec_20_mol74.pdb,0.8406581630239628
rec_20_mol75.pdb,4.816603443476255
rec_20_mol76.pdb,0.9064660818672464
rec_20_mol77.pdb,6.455658211165916
rec_20_mol79.pdb,3.1827129858031498
rec_20_mol8.pdb,3.883678085743489
rec_20_mol80.pdb,1.2463581118030012
rec_20_mol82.pdb,0.6479145050717358
rec_20_mol83.pdb,1.2950886984458267
rec_20_mol84.pdb,1.7686609462689964
rec_20_mol85.pdb,0.9796956460164195
rec_20_mol86.pdb,1.3715321177427822
rec_20_mol87.pdb,1.0294864202473408
rec_20_mol88.pdb,3.81108796802173
rec_20_mol89.pdb,2.8587566790477292
rec_20_mol9.pdb,2.3708859706266527
rec_20_mol90.pdb,0.8609712197143822
rec_20_mol92.pdb,3.8700223274310463
rec_20_mol93.pdb,0.9456905380461408
rec_20_mol94.pdb,4.2364319434060445
rec_20_mol95.pdb,1.9915215031316877
rec_2_mol0.pdb,2.1041322700239395
rec_2_mol1.pdb,4.941414190290063
rec_2_mol10.pdb,0.8748207786380261
rec_2_mol11.pdb,3.4363695335962587
rec_2_mol12.pdb,4.3772948552730595
rec_2_mol14.pdb,1.1494993739932229
rec_2_mol15.pdb,0.8897260370769373
rec_2_mol16.pdb,3.49050396934311
rec_2_mol17.pdb,1.562099237747535
rec_2_mol18.pdb,4.748886834476756
rec_2_mol19.pdb,9.84517613104418
rec_2_mol2.pdb,5.943075606675946
rec_2_mol20.pdb,5.823941662352611
rec_2_mol21.pdb,1.0461750741220543
rec_2_mol22.pdb,1.1865652285764432
rec_2_mol23.pdb,1.5503646040223586
rec_2_mol24.pdb,1.4404898198365137
rec_2_mol25.pdb,2.4214591623647093
rec_2_mol26.pdb,3.998470564084704
rec_2_mol27.pdb,4.09857201961854
rec_2_mol28.pdb,1.882313361197755
rec_2_mol29.pdb,0.9278239222876454
rec_2_mol3.pdb,2.010345368338486
rec_2_mol30.pdb,0.9367957525796546
rec_2_mol32.pdb,1.8510896719727572
rec_2_mol33.pdb,3.3632375176308913
rec_2_mol34.pdb,0.8329085355376233
rec_2_mol35.pdb,4.933791338082909
rec_2_mol36.pdb,1.126812964578797
rec_2_mol37.pdb,5.016304356794951
rec_2_mol39.pdb,5.624350799362156
rec_2_mol4.pdb,0.7868533369777647
rec_2_mol40.pdb,5.402264292471656
rec_2_mol42.pdb,0.6030143578634539
rec_2_mol43.pdb,1.3608222800122645
rec_2_mol45.pdb,5.583173964178953
rec_2_mol46.pdb,1.9924269847283445
rec_2_mol47.pdb,5.905945242898991
rec_2_mol48.pdb,1.7893039615075652
rec_2_mol49.pdb,3.6968832871030077
rec_2_mol5.pdb,5.29940884104219
rec_2_mol50.pdb,1.8363826844196618
rec_2_mol51.pdb,2.999747933854888
rec_2_mol52.pdb,0.7167249298022222
rec_2_mol53.pdb,1.551934335536843
rec_2_mol54.pdb,1.9959611657043839
rec_2_mol55.pdb,0.8843420784768222
rec_2_mol56.pdb,1.3130474889863402
rec_2_mol57.pdb,2.0637543943018026
rec_2_mol59.pdb,5.801149462247404
rec_2_mol6.pdb,4.504140329864414
rec_2_mol60.pdb,1.483910359336255
rec_2_mol61.pdb,1.4312747516232325
rec_2_mol62.pdb,2.7336732421298713
rec_2_mol63.pdb,0.9048489311676807
rec_2_mol64.pdb,1.2817151594640674
rec_2_mol65.pdb,4.593913406057295
rec_2_mol66.pdb,5.27447742245618
rec_2_mol68.pdb,2.2889766958808724
rec_2_mol69.pdb,3.8010162012496296
rec_2_mol7.pdb,3.738889175030185
rec_2_mol70.pdb,3.0678862895671815
rec_2_mol71.pdb,2.2573641329150753
rec_2_mol72.pdb,5.423027068283298
rec_2_mol73.pdb,1.579269718493329
rec_2_mol74.pdb,0.6494066069701404
rec_2_mol76.pdb,0.6619670869782153
rec_2_mol77.pdb,6.474026010750866
rec_2_mol79.pdb,0.853639853802527
rec_2_mol8.pdb,3.673202327956529
rec_2_mol80.pdb,1.3491183470273147
rec_2_mol81.pdb,0.8754173372087817
rec_2_mol82.pdb,0.5949092614943601
rec_2_mol83.pdb,1.061302390065101
rec_2_mol84.pdb,6.211525908686665
rec_2_mol85.pdb,0.8925690943760567
rec_2_mol86.pdb,3.308139114366263
rec_2_mol87.pdb,6.206336157508712
rec_2_mol88.pdb,2.3877955023642854
rec_2_mol89.pdb,1.009700203030583
rec_2_mol9.pdb,0.7110850662393154
rec_2_mol90.pdb,0.9410164873219623
rec_2_mol91.pdb,5.189595515803429
rec_2_mol92.pdb,3.914894677169915
rec_2_mol93.pdb,0.5971155405363356
rec_2_mol94.pdb,1.49010933603321
rec_2_mol95.pdb,5.806533082304573
rec_2_mol96.pdb,4.242792599863272
rec_4_mol0.pdb,1.7574134957721115
rec_4_mol10.pdb,0.8946671389258042
rec_4_mol11.pdb,3.4355835956729592
rec_4_mol12.pdb,3.707278415495658
rec_4_mol14.pdb,1.1672634316720965
rec_4_mol15.pdb,1.5226961285824563
rec_4_mol16.pdb,3.4919806471399584
rec_4_mol17.pdb,1.260724530917497
rec_4_mol18.pdb,4.749051813257042
rec_4_mol19.pdb,9.277434986195102
rec_4_mol2.pdb,5.416419797637775
rec_4_mol20.pdb,3.9460935661021055
rec_4_mol21.pdb,1.052956857073044
rec_4_mol22.pdb,1.1944950467317423
rec_4_mol23.pdb,1.584556762989302
rec_4_mol25.pdb,2.1781729270193404
rec_4_mol26.pdb,4.081248197776246
rec_4_mol27.pdb,4.0274330037878965
rec_4_mol28.pdb,1.1569683305729321
rec_4_mol29.pdb,0.8983809511189187
rec_4_mol3.pdb,2.490209926128815
rec_4_mol30.pdb,0.9377349004861363
rec_4_mol31.pdb,1.5154812243849853
rec_4_mol32.pdb,1.8629321752210097
rec_4_mol33.pdb,4.318973600289773
rec_4_mol34.pdb,0.8489037468574229
rec_4_mol35.pdb,4.926672795986119
rec_4_mol36.pdb,1.105045196231487
rec_4_mol37.pdb,5.019331635453735
rec_4_mol39.pdb,1.712312363025925
rec_4_mol4.pdb,0.7863604107864117
rec_4_mol40.pdb,2.1124101062868585
rec_4_mol42.pdb,1.5413820695111664
rec_4_mol43.pdb,2.107809796658344
rec_4_mol44.pdb,5.5193620475345435
rec_4_mol45.pdb,5.52724364527978
rec_4_mol46.pdb,2.1542323764113624
rec_4_mol47.pdb,5.922837104263157
rec_4_mol48.pdb,1.7887940337663517
rec_4_mol49.pdb,1.196574517914817
rec_4_mol5.pdb,5.320759077546203
rec_4_mol50.pdb,3.1125938247997955
rec_4_mol51.pdb,2.480855689551682
rec_4_mol52.pdb,1.1302938777149953
rec_4_mol53.pdb,3.866580886261142
rec_4_mol54.pdb,1.996306977896937
rec_4_mol55.pdb,0.9096200887636293
rec_4_mol56.pdb,2.127918006330758
rec_4_mol57.pdb,2.4041248147714795
rec_4_mol58.pdb,1.1816392367022541
rec_4_mol59.pdb,1.2086058313426906
rec_4_mol6.pdb,3.734390776582202
rec_4_mol60.pdb,3.312299448474373
rec_4_mol61.pdb,2.2989611121378175
rec_4_mol62.pdb,0.7241580773923824
rec_4_mol63.pdb,0.9260579800168786
rec_4_mol64.pdb,1.2981602794382177
rec_4_mol65.pdb,4.048410439695473
rec_4_mol66.pdb,5.274876487653526
rec_4_mol67.pdb,2.7681740561718944
rec_4_mol68.pdb,2.2733712348467354
rec_4_mol69.pdb,2.766572613727503
rec_4_mol7.pdb,0.992755362879655
rec_4_mol70.pdb,0.7195769789059606
rec_4_mol71.pdb,1.3643688127272835
rec_4_mol72.pdb,1.9572588683609986
rec_4_mol73.pdb,1.0657233752245467
rec_4_mol74.pdb,0.7266155428139585
rec_4_mol75.pdb,4.8207769462871495
rec_4_mol76.pdb,0.6893520013883921
rec_4_mol77.pdb,2.6531503915157164
rec_4_mol79.pdb,3.7470237589318804
rec_4_mol8.pdb,3.809796541051835
rec_4_mol80.pdb,6.337354362372812
rec_4_mol81.pdb,0.8891032560957136
rec_4_mol82.pdb,0.8604502412383058
rec_4_mol83.pdb,1.0436161701153905
rec_4_mol84.pdb,1.736755456097868
rec_4_mol85.pdb,0.9465958669327253
rec_4_mol86.pdb,6.209766505272159
rec_4_mol87.pdb,6.264384302085125
rec_4_mol88.pdb,3.128999897908453
rec_4_mol89.pdb,1.009440339990433
rec_4_mol9.pdb,0.7495390392958673
rec_4_mol90.pdb,0.7386903155943911
rec_4_mol91.pdb,0.7649587455235357
rec_4_mol92.pdb,3.915347607670217
rec_4_mol93.pdb,0.6170850832745838
rec_4_mol94.pdb,5.915294460595818
rec_4_mol95.pdb,5.922672391447144
rec_4_mol96.pdb,5.376415754351255
rec_5_mol0.pdb,2.844111014608015
rec_5_mol1.pdb,2.5556426980311624
rec_5_mol10.pdb,0.8884581114433441
rec_5_mol11.pdb,3.4366112305583827
rec_5_mol12.pdb,3.6986627763738253
rec_5_mol13.pdb,6.432634084351284
rec_5_mol14.pdb,0.9652208401553865
rec_5_mol15.pdb,0.8855986229961244
rec_5_mol16.pdb,3.4918768935917543
rec_5_mol17.pdb,2.0880895027341553
rec_5_mol18.pdb,4.744485992532103
rec_5_mol19.pdb,9.844591938516164
rec_5_mol2.pdb,4.954367127733232
rec_5_mol20.pdb,3.7290374817827376
rec_5_mol21.pdb,1.047456606670244
rec_5_mol22.pdb,4.716707745698617
rec_5_mol23.pdb,1.2637505954766424
rec_5_mol25.pdb,2.4410880207399326
rec_5_mol26.pdb,4.006918507522449
rec_5_mol27.pdb,4.097640208705493
rec_5_mol28.pdb,1.903059035423676
rec_5_mol29.pdb,6.4044410733129915
rec_5_mol3.pdb,1.4738079848441845
rec_5_mol31.pdb,2.571719629675548
rec_5_mol32.pdb,1.6867672210162068
rec_5_mol33.pdb,4.318975119168899
rec_5_mol34.pdb,0.8490965114251066
rec_5_mol35.pdb,4.925194926550231
rec_5_mol36.pdb,1.1323316147287794
rec_5_mol37.pdb,5.008245407991373
rec_5_mol39.pdb,5.653153883326671
rec_5_mol4.pdb,0.7875777118316095
rec_5_mol40.pdb,5.424008899592362
rec_5_mol42.pdb,5.571716221945868
rec_5_mol43.pdb,1.4142209476913037
rec_5_mol44.pdb,5.5337016384631195
rec_5_mol45.pdb,5.6084890758818196
rec_5_mol46.pdb,5.0434843949501085
rec_5_mol47.pdb,5.9541913299741545
rec_5_mol48.pdb,1.7886409046296257
rec_5_mol49.pdb,3.5337847492237207
rec_5_mol50.pdb,3.2794126483536377
rec_5_mol51.pdb,2.230425263742961
rec_5_mol52.pdb,2.0361990816224234
rec_5_mol53.pdb,1.7087470555936592
rec_5_mol54.pdb,6.3192066491767775
rec_5_mol55.pdb,5.351418690403508
rec_5_mol56.pdb,1.312863060896553
rec_5_mol57.pdb,2.3972460032295393
rec_5_mol58.pdb,0.828369637989501
rec_5_mol59.pdb,1.1805405776827647
rec_5_mol6.pdb,3.7387806798770935
rec_5_mol60.pdb,3.171501193154721
rec_5_mol61.pdb,1.4221564354279979
rec_5_mol62.pdb,7.39895224090262
rec_5_mol63.pdb,5.326251300095096
rec_5_mol64.pdb,1.2932044072337865
rec_5_mol65.pdb,3.756998950977636
rec_5_mol66.pdb,5.262544582233959
rec_5_mol68.pdb,2.268874440900472
rec_5_mol69.pdb,4.322724828848807
rec_5_mol7.pdb,1.1180501589350709
rec_5_mol70.pdb,0.9327846941895467
rec_5_mol71.pdb,1.5341861127553686
rec_5_mol72.pdb,5.455392607319844
rec_5_mol73.pdb,5.610426596414037
rec_5_mol74.pdb,0.718810987182387
rec_5_mol75.pdb,2.954220362670922
rec_5_mol76.pdb,0.8460093666649613
rec_5_mol77.pdb,2.6309398597182994
rec_5_mol79.pdb,0.8519537252691605
rec_5_mol8.pdb,4.319911594490161
rec_5_mol80.pdb,6.336017072487821
rec_5_mol81.pdb,0.8872012817200582
rec_5_mol82.pdb,0.5330678413948938
rec_5_mol83.pdb,1.06260531366617
rec_5_mol84.pdb,6.260646274261833
rec_5_mol85.pdb,0.7063401738372742
rec_5_mol86.pdb,6.1874990323231565
rec_5_mol88.pdb,4.405153389938753
rec_5_mol89.pdb,1.0092794459415095
rec_5_mol9.pdb,0.7273853370610576
rec_5_mol90.pdb,6.587696491097897
rec_5_mol91.pdb,0.682102071023185
rec_5_mol92.pdb,1.5994125194606321
rec_5_mol93.pdb,0.603805846278421
rec_5_mol94.pdb,1.6015836433563713
rec_5_mol96.pdb,1.4211663743687308
rec_6_mol0.pdb,6.288245955361634
rec_6_mol1.pdb,4.938521472397719
rec_6_mol10.pdb,4.048984632303706
rec_6_mol11.pdb,3.3780826873919385
rec_6_mol12.pdb,3.6719235876217975
rec_6_mol13.pdb,6.431876168944142
rec_6_mol14.pdb,7.689301340701125
rec_6_mol15.pdb,4.336491666506949
rec_6_mol16.pdb,3.3032724622713157
rec_6_mol17.pdb,6.143775623693114
rec_6_mol18.pdb,4.748987541220409
rec_6_mol19.pdb,9.875855624081
rec_6_mol2.pdb,5.988723939558612
rec_6_mol20.pdb,4.122902162705689
rec_6_mol21.pdb,6.303896423188258
rec_6_mol22.pdb,4.669121437701102
rec_6_mol23.pdb,1.4418796666063962
rec_6_mol25.pdb,6.076435346895415
rec_6_mol26.pdb,4.03516217949351
rec_6_mol27.pdb,4.09869635372029
rec_6_mol28.pdb,5.733610074567286
rec_6_mol29.pdb,6.236452642656927
rec_6_mol3.pdb,2.9469292492355494
rec_6_mol30.pdb,6.52468398291619
rec_6_mol31.pdb,6.384217325064876
rec_6_mol32.pdb,7.694528563582662
rec_6_mol33.pdb,3.3634398760792497
rec_6_mol34.pdb,6.473153036084612
rec_6_mol35.pdb,4.937810596192503
rec_6_mol36.pdb,4.006255048581621
rec_6_mol37.pdb,5.005428166833815
rec_6_mol39.pdb,5.651452450476779
rec_6_mol4.pdb,2.980423007619527
rec_6_mol40.pdb,5.417296115222059
rec_6_mol42.pdb,6.3137277732522525
rec_6_mol43.pdb,6.232667698416856
rec_6_mol44.pdb,5.539278109157207
rec_6_mol45.pdb,5.608527349364665
rec_6_mol46.pdb,5.759973014830793
rec_6_mol47.pdb,5.953860357072136
rec_6_mol48.pdb,3.751549127646186
rec_6_mol49.pdb,3.5106277764262313
rec_6_mol5.pdb,5.320391308674519
rec_6_mol50.pdb,3.563553863261174
rec_6_mol51.pdb,6.716770758971265
rec_6_mol52.pdb,6.463896044569405
rec_6_mol54.pdb,6.214641391504419
rec_6_mol55.pdb,5.241764675351679
rec_6_mol56.pdb,3.7822768330288397
rec_6_mol57.pdb,3.0213040065508134
rec_6_mol58.pdb,3.960270654531437
rec_6_mol59.pdb,3.356330867016673
rec_6_mol6.pdb,3.753278611205586
rec_6_mol60.pdb,3.9816854928078342
rec_6_mol61.pdb,2.7860273447785207
rec_6_mol62.pdb,5.88130909389183
rec_6_mol63.pdb,5.2175810120828086
rec_6_mol64.pdb,3.532740418019857
rec_6_mol65.pdb,3.6275391999341413
rec_6_mol66.pdb,5.275060268850016
rec_6_mol67.pdb,5.708636453470718
rec_6_mol68.pdb,5.7422480391269355
rec_6_mol69.pdb,2.764963804073724
rec_6_mol7.pdb,1.0433681542308824
rec_6_mol70.pdb,6.334999154357819
rec_6_mol71.pdb,6.115313102602118
rec_6_mol72.pdb,5.453615317179768
rec_6_mol73.pdb,5.612210543760809
rec_6_mol74.pdb,6.250876204463613
rec_6_mol75.pdb,6.3719562202804525
rec_6_mol76.pdb,6.006960724985237
rec_6_mol77.pdb,2.4751665080200644
rec_6_mol79.pdb,3.078691353481216
rec_6_mol8.pdb,5.950612995844696
rec_6_mol80.pdb,6.324537817105689
rec_6_mol81.pdb,4.047576491821107
rec_6_mol82.pdb,3.802086331290787
rec_6_mol83.pdb,4.163359688369098
rec_6_mol84.pdb,6.258422354829417
rec_6_mol85.pdb,6.048562235576902
rec_6_mol86.pdb,6.199473086480817
rec_6_mol87.pdb,6.240403906883963
rec_6_mol88.pdb,2.9152794891742375
rec_6_mol89.pdb,1.0678344675088927
rec_6_mol9.pdb,6.3324596688129695
rec_6_mol90.pdb,6.519949670502246
rec_6_mol91.pdb,3.5612217004842592
rec_6_mol92.pdb,1.685948584515444
rec_6_mol93.pdb,5.773426246606082
rec_6_mol94.pdb,5.356409758410946
rec_6_mol95.pdb,5.836043184494272
rec_6_mol96.pdb,4.243084614458513
rec_7_mol0.pdb,6.279558196747719
rec_7_mol1.pdb,4.797789435424054
rec_7_mol10.pdb,0.7524200779379899
rec_7_mol11.pdb,4.231109521829266
rec_7_mol12.pdb,3.282057224516355
rec_7_mol14.pdb,1.2923773505506109
rec_7_mol15.pdb,1.285231076908986
rec_7_mol16.pdb,4.264502268729611
rec_7_mol18.pdb,3.4805022985195686
rec_7_mol19.pdb,10.010811704070704
rec_7_mol2.pdb,3.203432198203179
rec_7_mol20.pdb,6.073336953994629
rec_7_mol21.pdb,2.967608618784781
rec_7_mol22.pdb,1.1592486251878846
rec_7_mol23.pdb,1.5093536024726932
rec_7_mol24.pdb,1.596121821297188
rec_7_mol25.pdb,6.125416159331544
rec_7_mol26.pdb,4.008613342033118
rec_7_mol27.pdb,3.8187740284023097
rec_7_mol29.pdb,1.5467748497753109
rec_7_mol3.pdb,2.9508230207858954
rec_7_mol30.pdb,6.564947280433544
rec_7_mol32.pdb,4.108969588467085
rec_7_mol33.pdb,2.3627704755223258
rec_7_mol34.pdb,4.0992030619203454
rec_7_mol35.pdb,4.918267712347771
rec_7_mol36.pdb,3.992848514174167
rec_7_mol37.pdb,5.030901247954156
rec_7_mol39.pdb,1.555490368248639
rec_7_mol4.pdb,0.7959620648596594
rec_7_mol40.pdb,5.439791807990974
rec_7_mol42.pdb,2.8253953565921766
rec_7_mol43.pdb,1.8687992208307924
rec_7_mol44.pdb,5.5496287660686345
rec_7_mol45.pdb,5.558084323115038
rec_7_mol46.pdb,5.439276896600755
rec_7_mol47.pdb,5.985363243071814
rec_7_mol48.pdb,1.6211826811665262
rec_7_mol49.pdb,3.4762601146369043
rec_7_mol5.pdb,2.2671529253883103
rec_7_mol50.pdb,3.5191201508848255
rec_7_mol51.pdb,3.458797155356868
rec_7_mol52.pdb,6.511414731070353
rec_7_mol53.pdb,1.7674615657387394
rec_7_mol54.pdb,6.284183761635236
rec_7_mol55.pdb,5.31967165616561
rec_7_mol56.pdb,2.192225505432018
rec_7_mol57.pdb,5.5867700507538345
rec_7_mol58.pdb,3.9507495382883624
rec_7_mol59.pdb,3.3621030372868312
rec_7_mol6.pdb,5.246074320649468
rec_7_mol60.pdb,3.8939321677801124
rec_7_mol61.pdb,6.255380240338673
rec_7_mol62.pdb,1.8984396085649973
rec_7_mol63.pdb,5.292935797167879
rec_7_mol64.pdb,1.0135946620266354
rec_7_mol65.pdb,3.671329815972281
rec_7_mol66.pdb,1.1384203441611536
rec_7_mol67.pdb,2.969336674995559
rec_7_mol68.pdb,3.18014258889665
rec_7_mol69.pdb,4.961885760202194
rec_7_mol7.pdb,2.9356307938660713
rec_7_mol71.pdb,3.2983223960934183
rec_7_mol72.pdb,5.483465943178639
rec_7_mol73.pdb,1.5913944749809834
rec_7_mol74.pdb,3.5969384530867523
rec_7_mol75.pdb,5.93325931282046
rec_7_mol76.pdb,1.7151592734592707
rec_7_mol77.pdb,2.5190736031687955
rec_7_mol79.pdb,3.12775943768059
rec_7_mol8.pdb,1.9762427269415752
rec_7_mol80.pdb,5.310462713226732
rec_7_mol81.pdb,4.035282259555793
rec_7_mol82.pdb,3.779333694776182
rec_7_mol83.pdb,1.2764357138449816
rec_7_mol84.pdb,6.262073141426202
rec_7_mol85.pdb,3.6682131328802714
rec_7_mol86.pdb,2.1428712513821258
rec_7_mol87.pdb,6.062995119228571
rec_7_mol88.pdb,4.8663369836961445
rec_7_mol89.pdb,1.1930417218186464
rec_7_mol9.pdb,2.9931860235255296
rec_7_mol90.pdb,1.0598108044252381
rec_7_mol91.pdb,3.5438896004249343
rec_7_mol92.pdb,4.178441469149845
rec_7_mol93.pdb,0.8898370461775571
rec_7_mol94.pdb,5.4048318326187434
rec_7_mol95.pdb,5.88399301887365
rec_7_mol96.pdb,1.8301088020313783
rec_8_mol34.pdb,1.3591044110001265
rec_8_mol43.pdb,5.537165091452484
rec_8_mol62.pdb,5.230604596733386
rec_8_mol72.pdb,5.029982157026007
rec_8_mol87.pdb,2.015957007948021
rec_8_mol88.pdb,3.2858286118826503
rec_9_mol0.pdb,6.2465113131543974
rec_9_mol1.pdb,4.953776138798899
rec_9_mol11.pdb,3.4366093599443546
rec_9_mol12.pdb,4.392207042972056
rec_9_mol13.pdb,6.42689265999969
rec_9_mol15.pdb,1.1570781145445173
rec_9_mol16.pdb,3.3032855765131783
rec_9_mol17.pdb,6.3127954301448055
rec_9_mol18.pdb,3.8727584592036375
rec_9_mol19.pdb,10.508814740797852
rec_9_mol2.pdb,4.935956396227032
rec_9_mol20.pdb,4.727184774460577
rec_9_mol22.pdb,4.718226882703572
rec_9_mol23.pdb,7.1945308469773135
rec_9_mol24.pdb,6.584025708205868
rec_9_mol25.pdb,6.081046129162319
rec_9_mol26.pdb,4.17640676233104
rec_9_mol27.pdb,4.376627528131678
rec_9_mol28.pdb,6.370188794851475
rec_9_mol32.pdb,7.06214123820963
rec_9_mol33.pdb,3.3632740001373667
rec_9_mol35.pdb,4.864579546198245
rec_9_mol37.pdb,5.0189887261612105
rec_9_mol38.pdb,6.519283536171747
rec_9_mol39.pdb,5.645646783141858
rec_9_mol4.pdb,2.996771407626083
rec_9_mol40.pdb,5.411257421867331
rec_9_mol42.pdb,2.615199831350319
rec_9_mol44.pdb,5.523435730114534
rec_9_mol45.pdb,5.56160243095459
rec_9_mol46.pdb,5.188483971359324
