mol_id,ligand,receptor,score
mol40,rec_19_mol40.sdf,rec_final_19-noH.pdb,11.9454
mol40,rec_2_mol40.sdf,rec_final_2-noH.pdb,11.3289
mol40,rec_11_mol40.sdf,rec_final_11-noH.pdb,11.1795
mol40,rec_18_mol40.sdf,rec_final_18-noH.pdb,10.8086
mol40,rec_12_mol40.sdf,rec_final_12-noH.pdb,10.4934
mol41,rec_6_mol41.sdf,rec_final_6-noH.pdb,25.5921
mol41,rec_17_mol41.sdf,rec_final_17-noH.pdb,24.1616
mol41,rec_7_mol41.sdf,rec_final_7-noH.pdb,24.1089
mol41,rec_20_mol41.sdf,rec_final_20-noH.pdb,23.4660
mol41,rec_19_mol41.sdf,rec_final_19-noH.pdb,23.3317
mol41,rec_8_mol41.sdf,rec_final_8-noH.pdb,22.5839
mol41,rec_13_mol41.sdf,rec_final_13-noH.pdb,22.3160
mol41,rec_3_mol41.sdf,rec_final_3-noH.pdb,22.1268
mol41,rec_12_mol41.sdf,rec_final_12-noH.pdb,21.6013
mol41,rec_14_mol41.sdf,rec_final_14-noH.pdb,21.5471
mol41,rec_4_mol41.sdf,rec_final_4-noH.pdb,21.4310
mol41,rec_2_mol41.sdf,rec_final_2-noH.pdb,21.3610
mol41,rec_18_mol41.sdf,rec_final_18-noH.pdb,21.0270
mol41,rec_9_mol41.sdf,rec_final_9-noH.pdb,20.9824
mol41,rec_16_mol41.sdf,rec_final_16-noH.pdb,20.7017
mol41,rec_11_mol41.sdf,rec_final_11-noH.pdb,20.1610
mol41,rec_15_mol41.sdf,rec_final_15-noH.pdb,20.1152
mol41,rec_5_mol41.sdf,rec_final_5-noH.pdb,19.7536
mol41,rec_10_mol41.sdf,rec_final_10-noH.pdb,19.2666
mol41,rec_1_mol41.sdf,rec_final_1-noH.pdb,17.9693
mol43,rec_20_mol43.sdf,rec_final_20-noH.pdb,27.1089
mol43,rec_16_mol43.sdf,rec_final_16-noH.pdb,26.6358
mol43,rec_6_mol43.sdf,rec_final_6-noH.pdb,25.8667
mol43,rec_19_mol43.sdf,rec_final_19-noH.pdb,25.4839
mol43,rec_3_mol43.sdf,rec_final_3-noH.pdb,24.9663
mol43,rec_17_mol43.sdf,rec_final_17-noH.pdb,24.9303
mol43,rec_7_mol43.sdf,rec_final_7-noH.pdb,24.8055
mol43,rec_8_mol43.sdf,rec_final_8-noH.pdb,24.2591
mol43,rec_14_mol43.sdf,rec_final_14-noH.pdb,24.1425
mol43,rec_13_mol43.sdf,rec_final_13-noH.pdb,23.8218
mol43,rec_12_mol43.sdf,rec_final_12-noH.pdb,23.7606
mol43,rec_11_mol43.sdf,rec_final_11-noH.pdb,23.5265
mol43,rec_5_mol43.sdf,rec_final_5-noH.pdb,23.2368
mol43,rec_9_mol43.sdf,rec_final_9-noH.pdb,23.1664
mol43,rec_2_mol43.sdf,rec_final_2-noH.pdb,23.1405
mol43,rec_18_mol43.sdf,rec_final_18-noH.pdb,23.0865
mol43,rec_15_mol43.sdf,rec_final_15-noH.pdb,21.7892
mol43,rec_4_mol43.sdf,rec_final_4-noH.pdb,21.1646
mol43,rec_10_mol43.sdf,rec_final_10-noH.pdb,20.0657
mol43,rec_1_mol43.sdf,rec_final_1-noH.pdb,19.7089
mol44,rec_20_mol44.sdf,rec_final_20-noH.pdb,23.8089
mol44,rec_8_mol44.sdf,rec_final_8-noH.pdb,22.9747
mol44,rec_9_mol44.sdf,rec_final_9-noH.pdb,22.9143
mol44,rec_2_mol44.sdf,rec_final_2-noH.pdb,22.7460
mol44,rec_3_mol44.sdf,rec_final_3-noH.pdb,22.4064
mol44,rec_13_mol44.sdf,rec_final_13-noH.pdb,22.3484
mol44,rec_7_mol44.sdf,rec_final_7-noH.pdb,21.3657
mol44,rec_6_mol44.sdf,rec_final_6-noH.pdb,21.1221
mol44,rec_17_mol44.sdf,rec_final_17-noH.pdb,20.7603
mol44,rec_19_mol44.sdf,rec_final_19-noH.pdb,20.6528
mol44,rec_18_mol44.sdf,rec_final_18-noH.pdb,20.6392
mol44,rec_5_mol44.sdf,rec_final_5-noH.pdb,19.7729
mol44,rec_11_mol44.sdf,rec_final_11-noH.pdb,19.7118
mol44,rec_14_mol44.sdf,rec_final_14-noH.pdb,19.5439
mol44,rec_16_mol44.sdf,rec_final_16-noH.pdb,19.2045
mol44,rec_12_mol44.sdf,rec_final_12-noH.pdb,19.0695
mol44,rec_1_mol44.sdf,rec_final_1-noH.pdb,18.9462
mol44,rec_15_mol44.sdf,rec_final_15-noH.pdb,18.2345
mol44,rec_4_mol44.sdf,rec_final_4-noH.pdb,17.0596
mol44,rec_10_mol44.sdf,rec_final_10-noH.pdb,16.8028
mol45,rec_17_mol45.sdf,rec_final_17-noH.pdb,25.4889
mol45,rec_20_mol45.sdf,rec_final_20-noH.pdb,24.7084
mol45,rec_6_mol45.sdf,rec_final_6-noH.pdb,24.6273
mol45,rec_19_mol45.sdf,rec_final_19-noH.pdb,24.2613
mol45,rec_8_mol45.sdf,rec_final_8-noH.pdb,23.9707
mol45,rec_13_mol45.sdf,rec_final_13-noH.pdb,23.6054
mol45,rec_3_mol45.sdf,rec_final_3-noH.pdb,23.3593
mol45,rec_4_mol45.sdf,rec_final_4-noH.pdb,23.1117
mol45,rec_2_mol45.sdf,rec_final_2-noH.pdb,23.0187
mol45,rec_18_mol45.sdf,rec_final_18-noH.pdb,22.9843
mol45,rec_5_mol45.sdf,rec_final_5-noH.pdb,22.8991
mol45,rec_9_mol45.sdf,rec_final_9-noH.pdb,22.5572
mol45,rec_11_mol45.sdf,rec_final_11-noH.pdb,22.5186
mol45,rec_14_mol45.sdf,rec_final_14-noH.pdb,22.4026
mol45,rec_16_mol45.sdf,rec_final_16-noH.pdb,21.8914
mol45,rec_15_mol45.sdf,rec_final_15-noH.pdb,21.4199
mol45,rec_7_mol45.sdf,rec_final_7-noH.pdb,21.2585
mol45,rec_12_mol45.sdf,rec_final_12-noH.pdb,20.2357
mol45,rec_10_mol45.sdf,rec_final_10-noH.pdb,19.7315
mol45,rec_1_mol45.sdf,rec_final_1-noH.pdb,17.0052
mol46,rec_7_mol46.sdf,rec_final_7-noH.pdb,22.4240
mol46,rec_3_mol46.sdf,rec_final_3-noH.pdb,22.2979
mol46,rec_16_mol46.sdf,rec_final_16-noH.pdb,21.2999
mol46,rec_17_mol46.sdf,rec_final_17-noH.pdb,20.9900
mol46,rec_2_mol46.sdf,rec_final_2-noH.pdb,20.9160
mol46,rec_8_mol46.sdf,rec_final_8-noH.pdb,20.7443
mol46,rec_12_mol46.sdf,rec_final_12-noH.pdb,20.7274
mol46,rec_20_mol46.sdf,rec_final_20-noH.pdb,20.3526
mol46,rec_15_mol46.sdf,rec_final_15-noH.pdb,20.1430
mol46,rec_14_mol46.sdf,rec_final_14-noH.pdb,19.7969
mol46,rec_9_mol46.sdf,rec_final_9-noH.pdb,19.4881
mol46,rec_13_mol46.sdf,rec_final_13-noH.pdb,19.3911
mol46,rec_11_mol46.sdf,rec_final_11-noH.pdb,18.5297
mol46,rec_18_mol46.sdf,rec_final_18-noH.pdb,18.2839
mol46,rec_6_mol46.sdf,rec_final_6-noH.pdb,18.2778
mol46,rec_5_mol46.sdf,rec_final_5-noH.pdb,18.1119
mol46,rec_10_mol46.sdf,rec_final_10-noH.pdb,17.9727
mol46,rec_19_mol46.sdf,rec_final_19-noH.pdb,17.9092
mol46,rec_1_mol46.sdf,rec_final_1-noH.pdb,16.5635
mol46,rec_4_mol46.sdf,rec_final_4-noH.pdb,15.1199
mol47,rec_16_mol47.sdf,rec_final_16-noH.pdb,23.0914
mol47,rec_2_mol47.sdf,rec_final_2-noH.pdb,22.9130
mol47,rec_9_mol47.sdf,rec_final_9-noH.pdb,22.5884
mol47,rec_19_mol47.sdf,rec_final_19-noH.pdb,21.8131
mol47,rec_17_mol47.sdf,rec_final_17-noH.pdb,19.7360
mol47,rec_3_mol47.sdf,rec_final_3-noH.pdb,19.6368
mol47,rec_6_mol47.sdf,rec_final_6-noH.pdb,19.1413
mol47,rec_10_mol47.sdf,rec_final_10-noH.pdb,19.0722
mol47,rec_15_mol47.sdf,rec_final_15-noH.pdb,18.7423
mol47,rec_4_mol47.sdf,rec_final_4-noH.pdb,18.5790
mol47,rec_20_mol47.sdf,rec_final_20-noH.pdb,18.2494
mol47,rec_7_mol47.sdf,rec_final_7-noH.pdb,18.1143
mol47,rec_18_mol47.sdf,rec_final_18-noH.pdb,17.6922
mol47,rec_8_mol47.sdf,rec_final_8-noH.pdb,17.6154
mol47,rec_1_mol47.sdf,rec_final_1-noH.pdb,17.3274
mol47,rec_11_mol47.sdf,rec_final_11-noH.pdb,16.9889
mol47,rec_13_mol47.sdf,rec_final_13-noH.pdb,16.8033
mol47,rec_14_mol47.sdf,rec_final_14-noH.pdb,16.4778
mol47,rec_12_mol47.sdf,rec_final_12-noH.pdb,15.7083
mol47,rec_5_mol47.sdf,rec_final_5-noH.pdb,14.6134
mol48,rec_14_mol48.sdf,rec_final_14-noH.pdb,19.1675
mol48,rec_2_mol48.sdf,rec_final_2-noH.pdb,19.1217
mol48,rec_11_mol48.sdf,rec_final_11-noH.pdb,18.6481
mol48,rec_9_mol48.sdf,rec_final_9-noH.pdb,18.0642
mol48,rec_16_mol48.sdf,rec_final_16-noH.pdb,17.6678
mol48,rec_13_mol48.sdf,rec_final_13-noH.pdb,17.6001
mol48,rec_10_mol48.sdf,rec_final_10-noH.pdb,16.7961
mol48,rec_20_mol48.sdf,rec_final_20-noH.pdb,16.7105
mol48,rec_18_mol48.sdf,rec_final_18-noH.pdb,16.6242
mol48,rec_17_mol48.sdf,rec_final_17-noH.pdb,16.5796
mol48,rec_7_mol48.sdf,rec_final_7-noH.pdb,16.5196
mol48,rec_19_mol48.sdf,rec_final_19-noH.pdb,16.4253
mol48,rec_8_mol48.sdf,rec_final_8-noH.pdb,16.3847
mol48,rec_15_mol48.sdf,rec_final_15-noH.pdb,16.2504
mol48,rec_3_mol48.sdf,rec_final_3-noH.pdb,16.0541
mol48,rec_6_mol48.sdf,rec_final_6-noH.pdb,15.9936
mol48,rec_4_mol48.sdf,rec_final_4-noH.pdb,15.3146
mol48,rec_1_mol48.sdf,rec_final_1-noH.pdb,14.9520
mol48,rec_5_mol48.sdf,rec_final_5-noH.pdb,12.4825
mol48,rec_12_mol48.sdf,rec_final_12-noH.pdb,11.0027
mol49,rec_20_mol49.sdf,rec_final_20-noH.pdb,25.5049
mol49,rec_1_mol49.sdf,rec_final_1-noH.pdb,24.9937
mol49,rec_7_mol49.sdf,rec_final_7-noH.pdb,24.8647
mol49,rec_11_mol49.sdf,rec_final_11-noH.pdb,24.7866
mol49,rec_19_mol49.sdf,rec_final_19-noH.pdb,24.7846
mol49,rec_8_mol49.sdf,rec_final_8-noH.pdb,24.7497
mol49,rec_17_mol49.sdf,rec_final_17-noH.pdb,24.5801
mol49,rec_6_mol49.sdf,rec_final_6-noH.pdb,24.2290
mol49,rec_3_mol49.sdf,rec_final_3-noH.pdb,23.8425
mol49,rec_2_mol49.sdf,rec_final_2-noH.pdb,23.7982
mol49,rec_9_mol49.sdf,rec_final_9-noH.pdb,23.5952
mol49,rec_13_mol49.sdf,rec_final_13-noH.pdb,23.5822
mol49,rec_14_mol49.sdf,rec_final_14-noH.pdb,23.5810
mol49,rec_5_mol49.sdf,rec_final_5-noH.pdb,22.7865
mol49,rec_15_mol49.sdf,rec_final_15-noH.pdb,22.5724
mol49,rec_16_mol49.sdf,rec_final_16-noH.pdb,22.5428
mol49,rec_12_mol49.sdf,rec_final_12-noH.pdb,22.3994
mol49,rec_18_mol49.sdf,rec_final_18-noH.pdb,21.9358
mol49,rec_4_mol49.sdf,rec_final_4-noH.pdb,21.7379
mol49,rec_10_mol49.sdf,rec_final_10-noH.pdb,21.2394
mol50,rec_3_mol50.sdf,rec_final_3-noH.pdb,24.4949
mol50,rec_6_mol50.sdf,rec_final_6-noH.pdb,24.1488
mol50,rec_20_mol50.sdf,rec_final_20-noH.pdb,23.9811
mol50,rec_17_mol50.sdf,rec_final_17-noH.pdb,23.9319
mol50,rec_7_mol50.sdf,rec_final_7-noH.pdb,22.8171
mol50,rec_8_mol50.sdf,rec_final_8-noH.pdb,22.7215
mol50,rec_12_mol50.sdf,rec_final_12-noH.pdb,22.6318
mol50,rec_18_mol50.sdf,rec_final_18-noH.pdb,22.5672
mol50,rec_19_mol50.sdf,rec_final_19-noH.pdb,22.4587
mol50,rec_2_mol50.sdf,rec_final_2-noH.pdb,22.1603
mol50,rec_11_mol50.sdf,rec_final_11-noH.pdb,21.9796
mol50,rec_16_mol50.sdf,rec_final_16-noH.pdb,21.9171
mol50,rec_13_mol50.sdf,rec_final_13-noH.pdb,21.2677
mol50,rec_4_mol50.sdf,rec_final_4-noH.pdb,21.2638
mol50,rec_14_mol50.sdf,rec_final_14-noH.pdb,21.2453
mol50,rec_9_mol50.sdf,rec_final_9-noH.pdb,21.0446
mol50,rec_5_mol50.sdf,rec_final_5-noH.pdb,20.3789
mol50,rec_15_mol50.sdf,rec_final_15-noH.pdb,19.2871
mol50,rec_10_mol50.sdf,rec_final_10-noH.pdb,18.0911
mol50,rec_1_mol50.sdf,rec_final_1-noH.pdb,17.0074
mol51,rec_9_mol51.sdf,rec_final_9-noH.pdb,22.1397
mol51,rec_5_mol51.sdf,rec_final_5-noH.pdb,21.1075
mol51,rec_18_mol51.sdf,rec_final_18-noH.pdb,20.9552
mol51,rec_6_mol51.sdf,rec_final_6-noH.pdb,20.0832
mol51,rec_12_mol51.sdf,rec_final_12-noH.pdb,19.6887
mol51,rec_17_mol51.sdf,rec_final_17-noH.pdb,17.3809
mol51,rec_19_mol51.sdf,rec_final_19-noH.pdb,15.7464
mol51,rec_3_mol51.sdf,rec_final_3-noH.pdb,15.4380
mol51,rec_20_mol51.sdf,rec_final_20-noH.pdb,15.2573
mol51,rec_13_mol51.sdf,rec_final_13-noH.pdb,15.2339
mol51,rec_16_mol51.sdf,rec_final_16-noH.pdb,15.1342
mol51,rec_7_mol51.sdf,rec_final_7-noH.pdb,14.7611
mol51,rec_10_mol51.sdf,rec_final_10-noH.pdb,14.7502
mol51,rec_2_mol51.sdf,rec_final_2-noH.pdb,14.6870
mol51,rec_4_mol51.sdf,rec_final_4-noH.pdb,14.2860
mol51,rec_11_mol51.sdf,rec_final_11-noH.pdb,14.1135
mol51,rec_8_mol51.sdf,rec_final_8-noH.pdb,13.9901
mol51,rec_1_mol51.sdf,rec_final_1-noH.pdb,13.3053
mol51,rec_14_mol51.sdf,rec_final_14-noH.pdb,12.9902
mol51,rec_15_mol51.sdf,rec_final_15-noH.pdb,12.4860
mol52,rec_6_mol52.sdf,rec_final_6-noH.pdb,23.7065
mol52,rec_17_mol52.sdf,rec_final_17-noH.pdb,19.1547
mol52,rec_8_mol52.sdf,rec_final_8-noH.pdb,18.6571
mol52,rec_13_mol52.sdf,rec_final_13-noH.pdb,18.4589
mol52,rec_14_mol52.sdf,rec_final_14-noH.pdb,18.2759
mol52,rec_19_mol52.sdf,rec_final_19-noH.pdb,17.2596
mol52,rec_10_mol52.sdf,rec_final_10-noH.pdb,16.6857
mol52,rec_15_mol52.sdf,rec_final_15-noH.pdb,16.3043
mol52,rec_20_mol52.sdf,rec_final_20-noH.pdb,16.2975
mol52,rec_2_mol52.sdf,rec_final_2-noH.pdb,15.6189
mol52,rec_4_mol52.sdf,rec_final_4-noH.pdb,15.5826
mol52,rec_3_mol52.sdf,rec_final_3-noH.pdb,14.9939
mol52,rec_5_mol52.sdf,rec_final_5-noH.pdb,14.9868
mol52,rec_9_mol52.sdf,rec_final_9-noH.pdb,14.8101
mol52,rec_18_mol52.sdf,rec_final_18-noH.pdb,14.7343
mol52,rec_16_mol52.sdf,rec_final_16-noH.pdb,14.6747
mol52,rec_7_mol52.sdf,rec_final_7-noH.pdb,14.4743
mol52,rec_1_mol52.sdf,rec_final_1-noH.pdb,13.9641
mol52,rec_12_mol52.sdf,rec_final_12-noH.pdb,13.8117
mol52,rec_11_mol52.sdf,rec_final_11-noH.pdb,13.3152
mol53,rec_6_mol53.sdf,rec_final_6-noH.pdb,23.5707
mol53,rec_2_mol53.sdf,rec_final_2-noH.pdb,23.1814
mol53,rec_14_mol53.sdf,rec_final_14-noH.pdb,22.8172
mol53,rec_15_mol53.sdf,rec_final_15-noH.pdb,22.5809
mol53,rec_9_mol53.sdf,rec_final_9-noH.pdb,22.5193
mol53,rec_8_mol53.sdf,rec_final_8-noH.pdb,22.1671
mol53,rec_3_mol53.sdf,rec_final_3-noH.pdb,22.1498
mol53,rec_13_mol53.sdf,rec_final_13-noH.pdb,22.0758
mol53,rec_19_mol53.sdf,rec_final_19-noH.pdb,21.9738
mol53,rec_7_mol53.sdf,rec_final_7-noH.pdb,21.6749
mol53,rec_20_mol53.sdf,rec_final_20-noH.pdb,21.2607
mol53,rec_5_mol53.sdf,rec_final_5-noH.pdb,20.6591
mol53,rec_16_mol53.sdf,rec_final_16-noH.pdb,20.2794
mol53,rec_18_mol53.sdf,rec_final_18-noH.pdb,20.1234
mol53,rec_17_mol53.sdf,rec_final_17-noH.pdb,20.0094
mol53,rec_10_mol53.sdf,rec_final_10-noH.pdb,19.9273
mol53,rec_1_mol53.sdf,rec_final_1-noH.pdb,19.6250
mol53,rec_4_mol53.sdf,rec_final_4-noH.pdb,19.2203
mol53,rec_12_mol53.sdf,rec_final_12-noH.pdb,18.4197
mol53,rec_11_mol53.sdf,rec_final_11-noH.pdb,18.0695
mol54,rec_17_mol54.sdf,rec_final_17-noH.pdb,23.9079
mol54,rec_2_mol54.sdf,rec_final_2-noH.pdb,23.5912
mol54,rec_3_mol54.sdf,rec_final_3-noH.pdb,21.8306
mol54,rec_6_mol54.sdf,rec_final_6-noH.pdb,20.8439
mol54,rec_10_mol54.sdf,rec_final_10-noH.pdb,19.6816
mol54,rec_1_mol54.sdf,rec_final_1-noH.pdb,19.1848
mol54,rec_7_mol54.sdf,rec_final_7-noH.pdb,19.1010
mol54,rec_16_mol54.sdf,rec_final_16-noH.pdb,18.9714
mol54,rec_19_mol54.sdf,rec_final_19-noH.pdb,18.9597
mol54,rec_11_mol54.sdf,rec_final_11-noH.pdb,18.7927
mol54,rec_9_mol54.sdf,rec_final_9-noH.pdb,18.2848
mol54,rec_20_mol54.sdf,rec_final_20-noH.pdb,18.0722
mol54,rec_8_mol54.sdf,rec_final_8-noH.pdb,17.9846
mol54,rec_5_mol54.sdf,rec_final_5-noH.pdb,17.7701
mol54,rec_18_mol54.sdf,rec_final_18-noH.pdb,17.6173
mol54,rec_13_mol54.sdf,rec_final_13-noH.pdb,17.3225
mol54,rec_12_mol54.sdf,rec_final_12-noH.pdb,17.1650
mol54,rec_15_mol54.sdf,rec_final_15-noH.pdb,17.0533
mol54,rec_14_mol54.sdf,rec_final_14-noH.pdb,16.1912
mol54,rec_4_mol54.sdf,rec_final_4-noH.pdb,15.1686
mol55,rec_17_mol55.sdf,rec_final_17-noH.pdb,23.4833
mol55,rec_3_mol55.sdf,rec_final_3-noH.pdb,22.9966
mol55,rec_19_mol55.sdf,rec_final_19-noH.pdb,22.9717
mol55,rec_6_mol55.sdf,rec_final_6-noH.pdb,22.6998
mol55,rec_8_mol55.sdf,rec_final_8-noH.pdb,22.5530
mol55,rec_16_mol55.sdf,rec_final_16-noH.pdb,22.1782
mol55,rec_12_mol55.sdf,rec_final_12-noH.pdb,22.0113
mol55,rec_11_mol55.sdf,rec_final_11-noH.pdb,21.9846
mol55,rec_9_mol55.sdf,rec_final_9-noH.pdb,21.9285
mol55,rec_2_mol55.sdf,rec_final_2-noH.pdb,21.8070
mol55,rec_13_mol55.sdf,rec_final_13-noH.pdb,21.0158
mol55,rec_20_mol55.sdf,rec_final_20-noH.pdb,20.9658
mol55,rec_7_mol55.sdf,rec_final_7-noH.pdb,20.7839
mol55,rec_5_mol55.sdf,rec_final_5-noH.pdb,20.4162
mol55,rec_15_mol55.sdf,rec_final_15-noH.pdb,20.0249
mol55,rec_14_mol55.sdf,rec_final_14-noH.pdb,20.0165
mol55,rec_4_mol55.sdf,rec_final_4-noH.pdb,19.9404
mol55,rec_18_mol55.sdf,rec_final_18-noH.pdb,19.9363
mol55,rec_10_mol55.sdf,rec_final_10-noH.pdb,19.1246
mol55,rec_1_mol55.sdf,rec_final_1-noH.pdb,18.4408
mol56,rec_7_mol56.sdf,rec_final_7-noH.pdb,27.1886
mol56,rec_8_mol56.sdf,rec_final_8-noH.pdb,27.1487
mol56,rec_16_mol56.sdf,rec_final_16-noH.pdb,26.2899
mol56,rec_17_mol56.sdf,rec_final_17-noH.pdb,25.9080
mol56,rec_2_mol56.sdf,rec_final_2-noH.pdb,25.7290
mol56,rec_11_mol56.sdf,rec_final_11-noH.pdb,25.3210
mol56,rec_13_mol56.sdf,rec_final_13-noH.pdb,25.2586
mol56,rec_9_mol56.sdf,rec_final_9-noH.pdb,24.6831
mol56,rec_15_mol56.sdf,rec_final_15-noH.pdb,24.6667
mol56,rec_18_mol56.sdf,rec_final_18-noH.pdb,24.4776
mol56,rec_3_mol56.sdf,rec_final_3-noH.pdb,24.0675
mol56,rec_6_mol56.sdf,rec_final_6-noH.pdb,23.6272
mol56,rec_19_mol56.sdf,rec_final_19-noH.pdb,23.5477
mol56,rec_14_mol56.sdf,rec_final_14-noH.pdb,22.3180
mol56,rec_20_mol56.sdf,rec_final_20-noH.pdb,22.0588
mol56,rec_12_mol56.sdf,rec_final_12-noH.pdb,21.2978
mol56,rec_10_mol56.sdf,rec_final_10-noH.pdb,21.2297
mol56,rec_4_mol56.sdf,rec_final_4-noH.pdb,20.4512
mol56,rec_5_mol56.sdf,rec_final_5-noH.pdb,20.3436
mol56,rec_1_mol56.sdf,rec_final_1-noH.pdb,17.4165
mol57,rec_17_mol57.sdf,rec_final_17-noH.pdb,23.6629
mol57,rec_8_mol57.sdf,rec_final_8-noH.pdb,22.9508
mol57,rec_20_mol57.sdf,rec_final_20-noH.pdb,22.6684
mol57,rec_16_mol57.sdf,rec_final_16-noH.pdb,22.6502
mol57,rec_15_mol57.sdf,rec_final_15-noH.pdb,22.5817
mol57,rec_13_mol57.sdf,rec_final_13-noH.pdb,22.5287
mol57,rec_11_mol57.sdf,rec_final_11-noH.pdb,22.4075
mol57,rec_14_mol57.sdf,rec_final_14-noH.pdb,22.3082
mol57,rec_2_mol57.sdf,rec_final_2-noH.pdb,22.2442
mol57,rec_12_mol57.sdf,rec_final_12-noH.pdb,22.0191
mol57,rec_9_mol57.sdf,rec_final_9-noH.pdb,21.8628
mol57,rec_6_mol57.sdf,rec_final_6-noH.pdb,20.5038
mol57,rec_18_mol57.sdf,rec_final_18-noH.pdb,20.3839
mol57,rec_5_mol57.sdf,rec_final_5-noH.pdb,20.3778
mol57,rec_4_mol57.sdf,rec_final_4-noH.pdb,20.1369
mol57,rec_7_mol57.sdf,rec_final_7-noH.pdb,20.0104
mol57,rec_3_mol57.sdf,rec_final_3-noH.pdb,19.7165
mol57,rec_19_mol57.sdf,rec_final_19-noH.pdb,19.5569
mol57,rec_10_mol57.sdf,rec_final_10-noH.pdb,17.1210
mol57,rec_1_mol57.sdf,rec_final_1-noH.pdb,15.8582
mol58,rec_3_mol58.sdf,rec_final_3-noH.pdb,16.9964
mol58,rec_6_mol58.sdf,rec_final_6-noH.pdb,16.9769
mol58,rec_17_mol58.sdf,rec_final_17-noH.pdb,16.8654
mol58,rec_2_mol58.sdf,rec_final_2-noH.pdb,15.9897
mol58,rec_9_mol58.sdf,rec_final_9-noH.pdb,15.6861
mol58,rec_13_mol58.sdf,rec_final_13-noH.pdb,15.6350
mol58,rec_11_mol58.sdf,rec_final_11-noH.pdb,15.5495
mol58,rec_7_mol58.sdf,rec_final_7-noH.pdb,15.0214
mol58,rec_19_mol58.sdf,rec_final_19-noH.pdb,14.7927
mol58,rec_16_mol58.sdf,rec_final_16-noH.pdb,14.7530
mol58,rec_8_mol58.sdf,rec_final_8-noH.pdb,14.7006
mol58,rec_14_mol58.sdf,rec_final_14-noH.pdb,14.6952
mol58,rec_20_mol58.sdf,rec_final_20-noH.pdb,14.6299
mol58,rec_1_mol58.sdf,rec_final_1-noH.pdb,14.6290
mol58,rec_5_mol58.sdf,rec_final_5-noH.pdb,14.6082
mol58,rec_18_mol58.sdf,rec_final_18-noH.pdb,14.5227
mol58,rec_10_mol58.sdf,rec_final_10-noH.pdb,13.9671
mol58,rec_12_mol58.sdf,rec_final_12-noH.pdb,13.9172
mol58,rec_15_mol58.sdf,rec_final_15-noH.pdb,13.7923
mol58,rec_4_mol58.sdf,rec_final_4-noH.pdb,13.6694
mol59,rec_12_mol59.sdf,rec_final_12-noH.pdb,24.9839
mol59,rec_17_mol59.sdf,rec_final_17-noH.pdb,24.8295
mol59,rec_20_mol59.sdf,rec_final_20-noH.pdb,24.5793
mol59,rec_6_mol59.sdf,rec_final_6-noH.pdb,24.2373
mol59,rec_19_mol59.sdf,rec_final_19-noH.pdb,23.9928
mol59,rec_18_mol59.sdf,rec_final_18-noH.pdb,23.4702
mol59,rec_15_mol59.sdf,rec_final_15-noH.pdb,22.8889
mol59,rec_8_mol59.sdf,rec_final_8-noH.pdb,22.8436
mol59,rec_2_mol59.sdf,rec_final_2-noH.pdb,22.7279
mol59,rec_7_mol59.sdf,rec_final_7-noH.pdb,22.6584
mol59,rec_11_mol59.sdf,rec_final_11-noH.pdb,22.4315
mol59,rec_9_mol59.sdf,rec_final_9-noH.pdb,21.5125
mol59,rec_13_mol59.sdf,rec_final_13-noH.pdb,21.5081
mol59,rec_14_mol59.sdf,rec_final_14-noH.pdb,20.8211
mol59,rec_4_mol59.sdf,rec_final_4-noH.pdb,20.6738
mol59,rec_3_mol59.sdf,rec_final_3-noH.pdb,19.4521
mol59,rec_1_mol59.sdf,rec_final_1-noH.pdb,19.2151
mol59,rec_10_mol59.sdf,rec_final_10-noH.pdb,19.1532
mol59,rec_5_mol59.sdf,rec_final_5-noH.pdb,19.1153
mol59,rec_16_mol59.sdf,rec_final_16-noH.pdb,19.0409
mol60,rec_11_mol60.sdf,rec_final_11-noH.pdb,27.3996
mol60,rec_19_mol60.sdf,rec_final_19-noH.pdb,23.8850
mol60,rec_20_mol60.sdf,rec_final_20-noH.pdb,23.8468
mol60,rec_6_mol60.sdf,rec_final_6-noH.pdb,23.8276
mol60,rec_14_mol60.sdf,rec_final_14-noH.pdb,23.1918
mol60,rec_3_mol60.sdf,rec_final_3-noH.pdb,22.8041
mol60,rec_12_mol60.sdf,rec_final_12-noH.pdb,22.5749
mol60,rec_7_mol60.sdf,rec_final_7-noH.pdb,22.0980
mol60,rec_2_mol60.sdf,rec_final_2-noH.pdb,21.9960
mol60,rec_4_mol60.sdf,rec_final_4-noH.pdb,21.6885
mol60,rec_16_mol60.sdf,rec_final_16-noH.pdb,21.2690
mol60,rec_17_mol60.sdf,rec_final_17-noH.pdb,21.2088
mol60,rec_13_mol60.sdf,rec_final_13-noH.pdb,21.1348
mol60,rec_8_mol60.sdf,rec_final_8-noH.pdb,21.0217
mol60,rec_9_mol60.sdf,rec_final_9-noH.pdb,20.6390
mol60,rec_18_mol60.sdf,rec_final_18-noH.pdb,20.2038
mol60,rec_5_mol60.sdf,rec_final_5-noH.pdb,20.0598
mol60,rec_15_mol60.sdf,rec_final_15-noH.pdb,19.5252
mol60,rec_10_mol60.sdf,rec_final_10-noH.pdb,18.1085
mol60,rec_1_mol60.sdf,rec_final_1-noH.pdb,17.9219
mol61,rec_19_mol61.sdf,rec_final_19-noH.pdb,18.7215
mol61,rec_16_mol61.sdf,rec_final_16-noH.pdb,18.6037
mol61,rec_13_mol61.sdf,rec_final_13-noH.pdb,18.4482
