N,Iteration,Molecule,RMSD
1,26,mol88,4.059169985935822
1,26,mol89,1.0096182025894738
1,26,mol90,6.57822553713028
1,26,mol91,0.6330539246151061
1,26,mol92,3.914847175816701
1,26,mol93,0.8996121195409721
1,26,mol94,6.074228548982807
1,26,mol95,1.9947604389937048
1,26,mol96,4.433823220222229
1,27,mol0,6.147247050608875
1,27,mol1,4.774293213834553
1,27,mol2,5.962369408086423
1,27,mol3,2.910388329432215
1,27,mol4,0.7876727056997399
1,27,mol5,4.991004752035276
1,27,mol6,4.17132452608814
1,27,mol7,2.3604878098660698
1,27,mol8,3.673174120387463
1,27,mol9,0.7149288871729033
1,27,mol10,0.7158580078258686
1,27,mol11,3.436529183170967
1,27,mol12,3.7072572822888
1,27,mol13,2.1559215384609898
1,27,mol14,7.69118051823347
1,27,mol15,0.9123424923903592
1,27,mol16,2.8942264237616246
1,27,mol17,2.106210548558036
1,27,mol18,3.6679243919415785
1,27,mol19,9.844599608857536
1,27,mol20,6.0733318339611095
1,27,mol21,4.029081058362706
1,27,mol22,3.7489721922592776
1,27,mol23,7.171149296726847
1,27,mol24,1.4452067934345845
1,27,mol25,2.486685416322298
1,27,mol26,4.152509784188085
1,27,mol27,4.0273425511123335
1,27,mol28,1.60352434535739
1,27,mol29,0.9159690019668256
1,27,mol30,0.9377544062334534
1,27,mol31,1.1201083430828926
1,27,mol32,7.696069071832778
1,27,mol33,4.318949988735688
1,27,mol34,4.276893019170409
1,27,mol35,4.925616727129776
1,27,mol36,3.9670189513753815
1,27,mol37,5.019034650043107
1,27,mol38,2.6154985671951727
1,27,mol39,5.660377545383851
1,27,mol40,2.1354761980143246
1,27,mol41,3.639376908280635
1,27,mol42,0.8197983510082155
1,27,mol43,1.776192741433829
1,27,mol44,2.684723104519566
1,27,mol45,1.9885429076156675
1,27,mol46,5.042015349879555
1,27,mol47,5.299791811863077
1,27,mol48,1.7889351450886457
1,27,mol49,3.6011749943060787
1,27,mol50,3.112737838229467
1,27,mol51,2.151933990678639
1,27,mol52,0.7324588534518509
1,27,mol53,1.801737029861108
1,27,mol54,6.320638903228058
1,27,mol55,5.199003822651141
1,27,mol56,1.3129791447632877
1,27,mol57,1.2710277830362329
1,27,mol58,6.387596222322493
1,27,mol59,2.502808876542514
1,27,mol60,1.8779035866915772
1,27,mol61,1.824838859508075
1,27,mol62,5.023492851854333
1,27,mol63,5.250632392668638
1,27,mol64,1.2932188232167914
1,27,mol65,3.6273933201161865
1,27,mol66,5.274969715325388
1,27,mol67,2.34469368923017
1,27,mol68,5.741033597234162
1,27,mol69,2.766547785940429
1,27,mol70,6.394274762093263
1,27,mol71,3.2972649191196552
1,27,mol72,5.453580797563704
1,27,mol73,5.608782129643877
1,27,mol74,0.7237727692242837
1,27,mol75,5.531746875017718
1,27,mol76,1.7149347143682916
1,27,mol77,2.519290956045395
1,27,mol79,0.8520230478103276
1,27,mol80,1.2462686659441795
1,27,mol81,3.0994242413251984
1,27,mol82,0.5772056560808849
1,27,mol83,1.0658035918103248
1,27,mol84,6.260768792134989
1,27,mol85,0.7087111701159075
1,27,mol86,0.9002177025586646
1,27,mol87,6.206543319373767
1,27,mol88,2.915248529952273
1,27,mol89,1.0097944419534106
1,27,mol90,3.9569725600365686
1,27,mol91,0.7650106271849316
1,27,mol92,1.6859355845301995
1,27,mol93,0.8898542489503547
1,27,mol94,4.234339680090496
1,27,mol95,5.825728740483229
1,27,mol96,1.479550024654302
1,28,mol0,2.843859953971868
1,28,mol1,4.938509573916676
1,28,mol2,3.203362359610554
1,28,mol3,2.5473491355861357
1,28,mol4,2.996740239863541
1,28,mol5,4.869460227356463
1,28,mol6,3.0540289258162274
1,28,mol7,2.358571526982961
1,28,mol8,1.8268335930179704
1,28,mol9,2.993391979391559
1,28,mol10,0.7524366684313041
1,28,mol11,4.158038893645829
1,28,mol12,3.7229364774887936
1,28,mol13,6.425251927561408
1,28,mol14,1.1495139451089753
1,28,mol15,4.336422246173135
1,28,mol16,3.491915641592735
1,28,mol17,2.6443999817403894
1,28,mol18,3.874732281504535
1,28,mol19,9.844599608857536
1,28,mol20,5.999127279592987
1,28,mol21,6.383013096649576
1,28,mol22,1.167364052755894
1,28,mol23,1.2111495938358103
1,28,mol24,1.480583667626421
1,28,mol25,2.508709993153853
1,28,mol26,4.035214489273705
1,28,mol27,3.8195523329311776
1,28,mol28,1.8991648658534908
1,28,mol29,0.929374944208782
1,28,mol30,0.9754027561303418
1,28,mol31,2.5718237692820054
1,28,mol32,4.108959515561855
1,28,mol33,4.318949988735688
1,28,mol34,4.276893019170409
1,28,mol35,4.937888991357313
1,28,mol36,1.0941637305005394
1,28,mol37,5.008291012411319
1,28,mol38,6.252142375618136
1,28,mol39,1.7098025054708177
1,28,mol40,5.411241394752752
1,28,mol41,0.9559459941253012
1,28,mol42,1.408927888222291
1,28,mol43,6.222983902817218
1,28,mol44,5.539356714695946
1,28,mol45,2.131703223380644
1,28,mol46,2.1861832636138407
1,28,mol47,5.953492170045065
1,28,mol48,1.7900955577047517
1,28,mol49,4.140618700657037
1,28,mol50,3.117784662880185
1,28,mol51,2.480790088286968
1,28,mol52,6.443596500945726
1,28,mol53,4.113545089341487
1,28,mol54,2.142720462402877
1,28,mol55,0.9508294959108694
1,28,mol56,2.1320269544692283
1,28,mol57,2.3972445401439546
1,28,mol58,1.1379056134595946
1,28,mol59,2.473878902149416
1,28,mol60,3.312297396754321
1,28,mol61,1.824838859508075
1,28,mol62,2.023665824555449
1,28,mol63,5.180460291211924
1,28,mol64,7.020494871149278
1,28,mol65,4.038108936269113
1,28,mol66,4.479335107981987
1,28,mol67,2.32645118412256
1,28,mol68,2.268814320678157
1,28,mol69,3.417335346159067
1,28,mol70,6.394274762093263
1,28,mol71,6.124167482407011
1,28,mol72,1.9572517705531225
1,28,mol73,1.0933039388991972
1,28,mol74,6.250906037692362
1,28,mol75,5.93472475343418
1,28,mol76,6.2054770726180175
1,28,mol77,6.474060606713064
1,28,mol79,2.8138451066112364
1,28,mol80,2.5867922737851
1,28,mol81,3.0994242413251984
1,28,mol82,3.77966980801856
1,28,mol83,1.295128978133066
1,28,mol84,6.262179944031357
1,28,mol85,6.048594198776322
1,28,mol86,6.196713620299068
1,28,mol87,0.6694239444241753
1,28,mol88,4.404987950197922
1,28,mol89,1.695560454540032
1,28,mol90,6.142623949262956
1,28,mol91,0.6819417956446565
1,28,mol92,3.91536100350629
1,28,mol93,2.658975467050232
1,28,mol94,6.074228548982807
1,28,mol95,5.841559030026321
1,28,mol96,4.242730791172548
1,29,mol0,1.8969326572384064
1,29,mol1,4.941402551064492
1,29,mol2,0.5351720264352277
1,29,mol3,2.0103709843613213
1,29,mol4,2.980391563857516
1,29,mol5,4.991004752035276
1,29,mol6,4.761557274061362
1,29,mol7,3.738882893325224
1,29,mol8,5.947687683616391
1,29,mol9,6.632485375095609
1,29,mol10,0.8539922919657074
1,29,mol11,4.231063031530694
1,29,mol12,3.7072572822888
1,29,mol13,6.4318430894548735
1,29,mol14,0.955175694465315
1,29,mol15,1.6114232879336008
1,29,mol16,3.491915641592735
1,29,mol17,2.6443999817403894
1,29,mol18,4.74912174898335
1,29,mol19,6.040596287619295
1,29,mol20,5.626249563358276
1,29,mol21,2.766844168878533
1,29,mol22,1.167364052755894
1,29,mol23,7.171149296726847
1,29,mol24,1.691293400112221
1,29,mol25,2.486685416322298
1,29,mol26,4.176212313275697
1,29,mol27,4.104178561417619
1,29,mol28,1.9030365635087736
1,29,mol29,2.214961748179286
1,29,mol30,2.703170655559305
1,29,mol31,3.335786932095853
1,29,mol32,4.108959515561855
1,29,mol33,3.3636821617388293
1,29,mol34,6.473267665031537
1,29,mol35,4.878578794306603
1,29,mol36,3.993028235813015
1,29,mol37,4.966574206801572
1,29,mol38,6.4778061236038855
1,29,mol39,1.710952677562165
1,29,mol40,5.411241394752752
1,29,mol41,1.535503429018091
1,29,mol42,1.408927888222291
1,29,mol43,1.8500315700759744
1,29,mol44,5.533713186486459
1,29,mol45,2.131703223380644
1,29,mol46,2.1861832636138407
1,29,mol47,0.5635976541448481
1,29,mol48,1.78877264146597
1,29,mol49,3.5335320585564456
1,29,mol50,1.836407170264808
1,29,mol51,2.282300362155524
1,29,mol52,6.51133372451451
1,29,mol53,1.735166440077933
1,29,mol54,1.996986472162493
1,29,mol55,5.275095264905036
1,29,mol56,1.3127072158647313
1,29,mol57,2.404213455633672
1,29,mol58,0.828432079809288
1,29,mol59,5.903001658313807
1,29,mol60,1.8779035866915772
1,29,mol61,1.2196717210270849
1,29,mol62,1.8983524979085915
1,29,mol63,0.9920940565585624
1,29,mol64,6.949190465023006
1,29,mol65,4.078718221956212
1,29,mol66,2.260241580362595
1,29,mol67,2.34469368923017
1,29,mol68,5.880865913791947
1,29,mol69,5.411514253085855
1,29,mol70,6.520102119840061
1,29,mol71,2.1288514994844387
1,29,mol72,1.9999272136755373
1,29,mol73,5.610413557868306
1,29,mol74,0.840718277112249
1,29,mol75,4.8207633776121845
1,29,mol76,0.6619791505459787
1,29,mol77,2.6316047276185386
1,29,mol79,2.8138451066112364
1,29,mol80,6.324571884709443
1,29,mol81,6.341178215825285
1,29,mol82,0.8690004291612018
1,29,mol83,1.236170130302715
1,29,mol84,1.9312147916346776
1,29,mol85,5.978949434006928
1,29,mol86,6.188519924182196
1,29,mol87,2.535732685874149
1,29,mol88,3.059822462578507
1,29,mol89,3.235809122151676
1,29,mol90,0.935948876651862
1,29,mol91,5.9655457016545785
1,29,mol92,3.89143042856613
1,29,mol93,0.5467550611334111
1,29,mol94,4.795031876125075
1,29,mol95,5.841559030026321
1,29,mol96,1.8300115481503487
1,30,mol0,6.147247050608875
1,30,mol1,3.7737302745426833
1,30,mol2,0.5351720264352277
1,30,mol3,2.947277121829086
1,30,mol4,0.7960592478496543
1,30,mol5,5.104782670423695
1,30,mol6,4.5722344357302775
1,30,mol7,3.956366377252318
1,30,mol8,4.1598750003677045
1,30,mol9,6.656139764973172
1,30,mol10,0.7524366684313041
1,30,mol11,3.436395043968939
1,30,mol12,3.266349542238756
1,30,mol13,6.425251927561408
1,30,mol14,0.9652059333550448
1,30,mol15,1.2853338056093075
1,30,mol16,3.491915641592735
1,30,mol17,2.6443999817403894
1,30,mol18,4.749117293771549
1,30,mol19,9.87586920405698
1,30,mol20,5.628150380537636
1,30,mol21,2.665472217182432
1,30,mol22,1.11882630019141
1,30,mol23,7.194471386268615
1,30,mol24,6.173289981167169
1,30,mol25,1.6033854308150617
1,30,mol26,3.7348721824031528
1,30,mol27,3.8195523329311776
1,30,mol28,1.8823021469221388
1,30,mol29,6.169594342085826
1,30,mol30,2.737732773992902
1,30,mol31,1.193416525226179
1,30,mol32,4.858785579859707
1,30,mol33,4.319204682948008
1,30,mol34,0.8415568261943371
1,30,mol35,2.550308169993478
1,30,mol36,2.654979720234628
1,30,mol37,5.016350419544738
1,30,mol38,6.475855062074815
1,30,mol39,1.7098025054708177
1,30,mol40,5.411241394752752
1,30,mol41,1.493874044045777
1,30,mol42,1.5413103651046236
1,30,mol43,1.8500315700759744
1,30,mol44,2.1410238234655545
1,30,mol45,5.619529360415464
1,30,mol46,2.154018322992976
1,30,mol47,0.5898612630924069
1,30,mol48,1.5348091430905295
1,30,mol49,3.476157010650168
1,30,mol50,3.271079819556394
1,30,mol51,2.282300362155524
1,30,mol52,2.120552962554814
1,30,mol53,3.926358011422753
1,30,mol54,2.075594734046124
1,30,mol55,5.351359556307384
1,30,mol56,3.8823309376691904
1,30,mol57,1.685069194499146
1,30,mol58,2.5927722090457537
1,30,mol59,3.3809126324197667
1,30,mol60,3.316991422824441
1,30,mol61,2.8789404961276817
1,30,mol62,2.7337487941421537
1,30,mol63,0.9260618798407142
1,30,mol64,0.6392958211535913
1,30,mol65,3.6314157568121455
1,30,mol66,4.436274623780633
1,30,mol67,5.536293121565614
1,30,mol68,5.880865913791947
1,30,mol69,3.007776707497111
1,30,mol70,6.668513742013926
1,30,mol71,1.3644364984438495
1,30,mol72,1.8309077299404133
1,30,mol73,5.608782129643877
1,30,mol74,0.840718277112249
1,30,mol75,4.816457404895296
1,30,mol76,0.844405203248255
1,30,mol77,2.465887732458821
1,30,mol79,0.8520230478103276
1,30,mol80,1.2102902127766122
1,30,mol81,6.0921893089665
1,30,mol82,0.8398547346381503
1,30,mol83,1.2765855823043626
1,30,mol84,0.8085206172828425
1,30,mol85,0.7087111701159075
1,30,mol86,0.8915703769192873
1,30,mol87,6.067760874317209
1,30,mol88,2.9367344027848343
1,30,mol89,1.0092561889827574
1,30,mol90,6.5461640159130825
1,30,mol91,0.6978098854103962
1,30,mol92,4.17841917684277
1,30,mol93,0.8996121195409721
1,30,mol94,6.074228548982807
1,30,mol95,5.821185591969547
1,30,mol96,5.376279265355447
1,31,mol0,6.147247050608875
1,31,mol1,2.526886157243074
1,31,mol2,4.955602321065064
1,31,mol3,2.910388329432215
1,31,mol4,0.7876727056997399
1,31,mol5,5.104782670423695
1,31,mol6,4.508445157177558
1,31,mol7,1.1177186754136397
1,31,mol8,5.947687683616391
1,31,mol9,0.7268601119099288
1,31,mol10,0.7524366684313041
1,31,mol11,3.3780940058707665
1,31,mol12,4.377247937583994
1,31,mol13,6.42685910485707
1,31,mol14,1.2923759250394686
1,31,mol15,0.8856642183308406
1,31,mol16,3.4918119456809245
1,31,mol17,6.043879423066894
1,31,mol18,3.873178871418153
1,31,mol19,9.844591493771125
1,31,mol20,5.823935594479789
1,31,mol21,0.6542573569650226
1,31,mol22,1.11882630019141
1,31,mol23,7.194471386268615
1,31,mol24,1.4458495379242575
1,31,mol25,6.076416631926255
1,31,mol26,4.087937845209526
1,31,mol27,4.455482069540848
1,31,mol28,1.8823021469221388
1,31,mol29,2.2802524055632363
1,31,mol30,2.703170655559305
1,31,mol31,2.872968276844716
1,31,mol32,7.696069071832778
1,31,mol33,3.36320135662437
1,31,mol34,0.8489776879114249
1,31,mol35,4.875882975850994
1,31,mol36,2.6830685514909978
1,31,mol37,4.456765563911419
1,31,mol38,2.936079566360557
1,31,mol39,1.7174739246928905
1,31,mol40,5.424000750447695
1,31,mol41,0.926552615315163
1,31,mol42,1.408927888222291
1,31,mol43,3.704549057015352
1,31,mol44,5.539356714695946
1,31,mol45,2.6812414253742345
1,31,mol46,5.765225433488908
1,31,mol47,5.948318975215526
1,31,mol48,3.292362032543404
1,31,mol49,3.5335320585564456
1,31,mol50,3.1111596952817213
1,31,mol51,6.657191132276934
1,31,mol52,6.335386051536244
1,31,mol53,7.99543478590638
1,31,mol54,6.214654902727906
1,31,mol55,0.9969796480016088
1,31,mol56,3.8823309376691904
1,31,mol57,1.3184995279673026
1,31,mol58,1.1703168274323958
1,31,mol59,2.397177693606009
1,31,mol60,3.8938032458346847
1,31,mol61,1.4312677647422385
1,31,mol62,1.6542441956819338
1,31,mol63,5.295042307724106
1,31,mol64,0.9941098543420642
1,31,mol65,4.511570500521572
1,31,mol66,5.274448596166238
1,31,mol67,3.630816446026546
1,31,mol68,5.742256907622896
1,31,mol69,5.381920531115565
1,31,mol70,4.142203563529234
1,31,mol71,1.5336191307771676
1,31,mol72,1.983548728919963
1,31,mol73,2.7714724340704717
1,31,mol74,0.718867011549506
1,31,mol75,4.8207633776121845
1,31,mol76,0.844405203248255
1,31,mol77,5.103224112205337
1,31,mol79,0.7183508641325629
1,31,mol80,6.043941504798715
1,31,mol81,4.035500715152954
1,31,mol82,0.5014015931836068
1,31,mol83,1.2765855823043626
1,31,mol84,1.736726205907458
1,31,mol85,0.8799585479876143
1,31,mol86,6.187644782306107
1,31,mol87,0.7179690115728864
1,31,mol88,2.9367344027848343
1,31,mol89,2.85867763047882
1,31,mol90,0.8874484241848849
1,31,mol91,3.575628755198168
1,31,mol92,3.914847175816701
1,31,mol93,0.6170464300804276
1,31,mol94,1.4900347940568373
1,31,mol95,5.981679384609008
1,31,mol96,1.4907996246676112
1,32,mol0,6.147247050608875
1,32,mol1,4.941402551064492
1,32,mol2,5.416243921675879
1,32,mol3,1.8154809580515072
1,32,mol4,0.7226006744963701
1,32,mol5,4.991004752035276
1,32,mol6,5.494527521568872
1,32,mol7,3.87907286745849
1,32,mol8,2.786358231162752
1,32,mol9,2.993391979391559
1,32,mol10,0.7158580078258686
1,32,mol11,3.436440734196191
1,32,mol12,3.054500770516081
1,32,mol13,6.314712818489848
1,32,mol14,0.955175694465315
1,32,mol15,1.687522627450635
1,32,mol16,3.491862318018854
1,32,mol17,1.530676373558901
1,32,mol18,4.740806245074073
1,32,mol19,9.27743222997586
1,32,mol20,5.6132420836562655
1,32,mol21,1.04897757186973
1,32,mol22,1.167364052755894
1,32,mol23,1.3228545315421576
1,32,mol24,3.308232901175649
1,32,mol25,2.509917601187338
1,32,mol26,4.006953702558147
1,32,mol27,4.098898221717636
1,32,mol28,5.85286316066213
1,32,mol29,0.9724017489093956
1,32,mol30,0.9148731610279264
1,32,mol31,6.396474629482224
1,32,mol32,7.696069071832778
1,32,mol33,3.36320135662437
1,32,mol34,1.0032078236480075
1,32,mol35,4.92164403170716
1,32,mol36,1.1322563568884412
1,32,mol37,5.018222481284251
1,32,mol38,6.201108767793063
1,32,mol39,1.7098025054708177
1,32,mol40,5.417326781804578
1,32,mol41,0.9183759501366928
1,32,mol42,2.615989193905736
1,32,mol43,2.1078454321494577
1,32,mol44,5.533713186486459
1,32,mol45,5.5579767206113
1,32,mol46,5.1891237931901975
1,32,mol47,5.954166485238668
1,32,mol48,1.6212748308485077
1,32,mol49,1.2186812833487746
1,32,mol50,3.5191418368300065
1,32,mol51,1.972890397180166
1,32,mol52,0.7324588534518509
1,32,mol53,1.6839259329020382
1,32,mol54,2.119050991599778
1,32,mol55,5.241740231433024
1,32,mol56,2.1911951650298063
1,32,mol57,2.442676159512349
1,32,mol58,1.156496614533986
1,32,mol59,2.502808876542514
1,32,mol60,3.984124268895236
1,32,mol61,2.2989394829132754
1,32,mol62,7.348424022304302
1,32,mol63,0.9920940565585624
1,32,mol64,1.0134543224098025
1,32,mol65,4.4300415346612185
1,32,mol66,5.274448596166238
1,32,mol67,5.448036974959543
1,32,mol68,2.28891666427592
1,32,mol69,3.751720990029379
1,32,mol70,2.710505851892384
1,32,mol71,1.583009511206875
1,32,mol72,5.42301011728931
1,32,mol73,1.823807636940503
1,32,mol74,6.250906037692362
1,32,mol75,2.954698090557049
1,32,mol76,0.650879913981252
1,32,mol77,2.7621863112726155
1,32,mol79,3.078716907089705
1,32,mol80,2.5867922737851
1,32,mol81,0.8877338141904605
1,32,mol82,0.5014015931836068
1,32,mol83,3.3993371608532583
1,32,mol84,6.258526442724815
1,32,mol85,0.946117561560992
1,32,mol86,1.3713249002333474
1,32,mol87,1.8462456261573816
1,32,mol88,2.3877999397981404
1,32,mol89,1.0097944419534106
1,32,mol90,1.05722062906917
1,32,mol91,3.5509078633250297
1,32,mol92,4.15702919861626
1,32,mol93,0.8996121195409721
1,32,mol94,4.046873450064053
1,32,mol95,2.1543705449322763
1,32,mol96,1.479550024654302
1,33,mol0,2.104318304251939
1,33,mol1,4.774293213834553
1,33,mol2,4.955602321065064
1,33,mol3,1.8154809580515072
1,33,mol4,2.9967076390453986
1,33,mol5,4.489089292222688
1,33,mol6,4.761557274061362
1,33,mol7,1.0434664726160032
1,33,mol8,6.776265561172046
1,33,mol9,0.7149288871729033
1,33,mol10,4.05253385946438
1,33,mol11,3.436382837426171
1,33,mol12,3.1898198392829857
1,33,mol13,1.8093167206958192
1,33,mol14,0.955175694465315
1,33,mol15,4.336422246173135
1,33,mol16,3.491862318018854
1,33,mol17,6.043879423066894
1,33,mol18,4.74912174898335
1,33,mol19,9.87586920405698
1,33,mol20,5.82353538000433
1,33,mol21,6.383013096649576
1,33,mol22,4.718422890472338
1,33,mol23,1.5502996356415333
1,33,mol24,6.205234695251897
1,33,mol25,6.096374635777399
1,33,mol26,4.087937845209526
1,33,mol27,4.098727706984206
1,33,mol28,2.3301449031645203
1,33,mol29,0.9159690019668256
1,33,mol30,0.9377544062334534
1,33,mol31,2.5718237692820054
1,33,mol32,7.062218301824971
1,33,mol33,4.319204682948008
1,33,mol34,4.099366724646973
1,33,mol35,4.937888991357313
1,33,mol36,2.3990537159471854
1,33,mol37,5.004516315456137
1,33,mol38,2.6154985671951727
1,33,mol39,5.6515180283581445
1,33,mol40,2.084947302725625
1,33,mol41,1.6409307761466552
1,33,mol42,6.313838215797357
1,33,mol43,1.8500315700759744
1,33,mol44,5.539356714695946
1,33,mol45,1.9885429076156675
1,33,mol46,1.9924927191308563
1,33,mol47,5.9853225016778255
1,33,mol48,3.751591799426453
1,33,mol49,3.576579953348213
1,33,mol50,3.279104604017827
1,33,mol51,2.151933990678639
1,33,mol52,6.443596500945726
1,33,mol53,4.113545089341487
1,33,mol54,6.284225291951269
1,33,mol55,0.9031965526102604
1,33,mol56,1.3129791447632877
1,33,mol57,1.3184995279673026
1,33,mol58,2.9132277949283094
1,33,mol59,1.180610642492548
1,33,mol60,3.312297396754321
1,33,mol61,2.8789404961276817
1,33,mol62,1.665482560385238
1,33,mol63,5.217565157235701
1,33,mol64,4.766932935715701
1,33,mol65,4.593967086619274
1,33,mol66,2.260241580362595
1,33,mol67,2.969479974232597
1,33,mol68,2.268814320678157
1,33,mol69,4.322915344245538
1,33,mol70,6.394274762093263
1,33,mol71,2.1288514994844387
1,33,mol72,5.461999931242116
1,33,mol73,5.612169065661021
1,33,mol74,5.876574580810111
1,33,mol75,2.9134258129077306
1,33,mol76,1.7149347143682916
1,33,mol77,2.4751120721488493
1,33,mol79,3.073251754087192
1,33,mol80,3.722434829785473
1,33,mol81,0.8753681212577288
1,33,mol82,0.5014015931836068
1,33,mol83,1.2642208694852752
1,33,mol84,5.712896320231472
1,33,mol85,6.048594198776322
1,33,mol86,6.13862574335657
1,33,mol87,6.206543319373767
1,33,mol88,2.861207393207358
1,33,mol89,3.404340923732522
1,33,mol90,0.7257283155156455
1,33,mol91,0.6330539246151061
1,33,mol92,3.915300065460193
1,33,mol93,5.773371916339273
1,33,mol94,1.60148878608139
1,33,mol95,5.997647843540684
1,33,mol96,4.330644811635498
1,34,mol0,6.147247050608875
1,34,mol1,4.938509573916676
1,34,mol2,5.416243921675879
1,34,mol3,2.2158694154192564
1,34,mol4,2.996740239863541
1,34,mol5,1.1003184477466574
1,34,mol6,3.7387815159710343
1,34,mol7,3.738882893325224
1,34,mol8,5.947687683616391
1,34,mol9,2.371383646614054
1,34,mol10,4.982048683761372
1,34,mol11,3.436382837426171
1,34,mol12,3.266349542238756
1,34,mol13,1.614495166656715
1,34,mol14,0.9652059333550448
1,34,mol15,1.6114232879336008
1,34,mol16,3.3035154814227834
1,34,mol17,1.5928253210658638
1,34,mol18,3.4805830155784725
1,34,mol19,9.84448947835728
1,34,mol20,4.727146843956122
1,34,mol21,1.04897757186973
1,34,mol22,1.124700826145928
1,34,mol23,1.6209789678846307
1,34,mol24,2.4566247173928017
1,34,mol25,2.4519747082198866
1,34,mol26,4.176212313275697
1,34,mol27,4.099239895395242
1,34,mol28,1.8823021469221388
1,34,mol29,2.170411103029527
1,34,mol30,1.247944781507703
1,34,mol31,1.193416525226179
1,34,mol32,1.665096207272626
1,34,mol33,3.36320135662437
1,34,mol34,0.8328923169979933
1,34,mol35,4.925172413618733
1,34,mol36,3.993028235813015
1,34,mol37,5.016350419544738
1,34,mol38,6.2629205699098565
1,34,mol39,5.214500650165021
1,34,mol40,2.072719437495444
1,34,mol41,0.9559459941253012
1,34,mol42,1.5413103651046236
1,34,mol43,3.704549057015352
1,34,mol44,2.684723104519566
1,34,mol45,5.516954811021852
1,34,mol46,5.759982912438104
1,34,mol47,5.9853225016778255
1,34,mol48,1.7900955577047517
1,34,mol49,3.4476751097938894
1,34,mol50,3.117784662880185
1,34,mol51,2.230534127843865
1,34,mol52,2.120552962554814
1,34,mol53,1.735166440077933
1,34,mol54,2.5680591893490297
1,34,mol55,5.203765629273842
1,34,mol56,2.127283541965355
1,34,mol57,1.3184995279673026
1,34,mol58,3.960198784621081
1,34,mol59,1.0976494432548936
1,34,mol60,3.316991422824441
1,34,mol61,1.2196717210270849
1,34,mol62,1.4716941172461215
1,34,mol63,0.9199596982860656
1,34,mol64,1.281729180204964
1,34,mol65,4.535523418007465
1,34,mol66,5.27492907872703
1,34,mol67,2.831660023917531
1,34,mol68,5.741033597234162
1,34,mol69,4.246069350937755
1,34,mol70,0.7232117860133173
1,34,mol71,3.8664727009067503
1,34,mol72,2.274225944995108
1,34,mol73,1.065630307758043
1,34,mol74,6.250906037692362
1,34,mol75,4.550469260336597
1,34,mol76,0.6619791505459787
1,34,mol77,4.353766650669837
1,34,mol79,3.078716907089705
1,34,mol80,6.183843813796446
1,34,mol81,0.887150458651583
1,34,mol82,0.8690004291612018
1,34,mol83,7.324178252200038
1,34,mol84,1.736726205907458
1,34,mol85,0.946117561560992
1,34,mol86,2.9806060125417444
1,34,mol87,1.8462456261573816
1,34,mol88,3.284025035810984
1,34,mol89,1.0092561889827574
1,34,mol90,0.860989898656329
1,34,mol91,3.575628755198168
1,34,mol92,4.15702919861626
1,34,mol93,0.5352109076102616
1,34,mol94,5.503730614950595
1,34,mol95,2.1543705449322763
1,34,mol96,4.243022766099231
1,35,mol0,6.288186864872971
1,35,mol1,4.94880276683159
1,35,mol2,0.5518392121448115
1,35,mol3,2.5473491355861357
1,35,mol4,0.7960592478496543
1,35,mol5,1.1003184477466574
1,35,mol6,4.4861682978226405
1,35,mol7,1.1180614593313307
1,35,mol8,5.947687683616391
1,35,mol9,2.993391979391559
1,35,mol10,0.8539922919657074
1,35,mol11,3.4365183634748697
1,35,mol12,4.377247937583994
1,35,mol13,6.425251927561408
1,35,mol14,0.8063660806023194
1,35,mol15,1.64120617783321
1,35,mol16,3.4920917616809564
1,35,mol17,2.6443999817403894
1,35,mol18,4.748463118385428
1,35,mol19,10.508795891269322
1,35,mol20,5.823935594479789
1,35,mol21,1.047454412509544
1,35,mol22,2.81282514387226
1,35,mol23,1.338806621988807
1,35,mol24,1.7499135623765747
1,35,mol25,6.081392427294096
1,35,mol26,4.035214489273705
1,35,mol27,4.032751330791424
1,35,mol28,1.1569298243461177
1,35,mol29,0.929374944208782
1,35,mol30,6.52464151550853
1,35,mol31,1.152297439053294
1,35,mol32,1.66345281378349
1,35,mol33,4.319204682948008
1,35,mol34,4.054273911424479
1,35,mol35,4.8781572724583935
1,35,mol36,1.126737325454087
1,35,mol37,5.019898336785982
1,35,mol38,1.7130991156380884
1,35,mol39,4.524285957458607
1,35,mol40,2.1315649243153323
1,35,mol41,0.9044040064274956
1,35,mol42,0.7899986638896094
1,35,mol43,2.6945853235392883
1,35,mol44,5.51225374381264
1,35,mol45,2.1927787090486683
1,35,mol46,5.765225433488908
1,35,mol47,5.951868235905072
1,35,mol48,1.7892858460982748
1,35,mol49,1.1965938169204735
1,35,mol50,3.4907813731312367
1,35,mol51,6.657191132276934
1,35,mol52,3.1528101626961305
1,35,mol53,3.9372283389402942
1,35,mol54,1.9960865136561596
1,35,mol55,0.8843051714066082
1,35,mol56,2.1911951650298063
1,35,mol57,1.685069194499146
1,35,mol58,1.156496614533986
1,35,mol59,2.397177693606009
1,35,mol60,1.8777171388780485
1,35,mol61,1.824838859508075
1,35,mol62,7.398956302002829
1,35,mol63,0.9920940565585624
1,35,mol64,0.9652078689472946
1,35,mol65,4.078718221956212
1,35,mol66,4.480773395029033
1,35,mol67,2.7682351696000334
1,35,mol68,2.27021947938331
1,35,mol69,3.007776707497111
1,35,mol70,0.6871287519193808
1,35,mol71,1.361617579414803
1,35,mol72,5.453580797563704
1,35,mol73,5.612169065661021
1,35,mol74,2.323592922292846
1,35,mol75,4.547948443569457
