N,Iteration,Molecule,RMSD
14,3,mol17,1.2418680861623634
14,3,mol18,3.466311798824028
14,3,mol19,3.357397660925757
14,3,mol20,3.7289968382206307
14,3,mol21,0.6453295131724788
14,3,mol22,0.8085237205343245
14,3,mol23,1.2183157041033594
14,3,mol24,1.429692435455962
14,3,mol25,1.5890632176694544
14,3,mol26,2.994860238561813
14,3,mol27,3.8186768776632567
14,3,mol28,1.112914200853569
14,3,mol29,0.8740050326968876
14,3,mol30,0.9039916911633136
14,3,mol31,1.1201254362466864
14,3,mol32,1.2408813232622418
14,3,mol33,2.362825303148754
14,3,mol34,0.8328923169979933
14,3,mol35,2.550159996372144
14,3,mol36,1.094310408039171
14,3,mol37,2.6686381430110258
14,3,mol38,1.6778090594581967
14,3,mol39,1.5556970295382981
14,3,mol40,1.0580483857420833
14,3,mol41,0.9044011810672241
14,3,mol42,0.6029790731290589
14,3,mol43,1.3608477665084775
14,3,mol44,2.043621718981797
14,3,mol45,1.302579756154247
14,3,mol46,1.8389542835106325
14,3,mol47,0.5635973799324006
14,3,mol48,1.5348464700635915
14,3,mol49,1.1965938169204735
14,3,mol50,1.2224491640294757
14,3,mol51,1.5856911517724768
14,3,mol52,0.6859013901429273
14,3,mol53,1.5520381298766177
14,3,mol54,1.0783424363345815
14,3,mol55,0.8843051714066082
14,3,mol56,1.3126921578382347
14,3,mol57,1.3182881192099096
14,3,mol58,0.828432079809288
14,3,mol59,1.180611550685115
14,3,mol60,1.4838913581281052
14,3,mol61,1.2234124565249807
14,3,mol62,1.4717146644931582
14,3,mol63,0.9048494346640025
14,3,mol64,0.6396315755964523
14,3,mol65,3.627603561419513
14,3,mol66,0.9779762336580577
14,3,mol67,2.290341467646485
14,3,mol68,2.225482995794717
14,3,mol69,2.764870651976717
14,3,mol70,0.6894510665325404
14,3,mol71,1.3616361559325814
14,3,mol72,1.3184955247891017
14,3,mol73,0.7955995712747086
14,3,mol74,0.6495002452112022
14,3,mol75,2.9122349922772197
14,3,mol76,0.6293934371979726
14,3,mol77,2.0279440402296687
14,3,mol79,0.7183508641325629
14,3,mol80,1.2102902127766122
14,3,mol81,0.8703132961345424
14,3,mol82,0.4898612756809469
14,3,mol83,1.0437319586842912
14,3,mol84,0.6532314531837635
14,3,mol85,0.6696494730563937
14,3,mol86,0.8470199625746732
14,3,mol87,0.6455235504693273
14,3,mol88,2.3877999397981404
14,3,mol89,1.0092037331480694
14,3,mol90,0.7257283155156455
14,3,mol91,0.6332400072363605
14,3,mol92,1.5994250363918396
14,3,mol93,0.5330007651260927
14,3,mol94,1.4900457780998992
14,3,mol95,1.981554009111445
14,3,mol96,1.4211337385085447
14,4,mol0,1.3937788601408798
14,4,mol1,2.555518502835253
14,4,mol2,0.5351269469891602
14,4,mol3,1.4738164499337214
14,4,mol4,0.7226275515511914
14,4,mol5,1.1003301070661158
14,4,mol6,1.7291228658709525
14,4,mol7,0.9927942732245022
14,4,mol8,1.8268306572485467
14,4,mol9,0.7111466029287796
14,4,mol10,0.7060482635955675
14,4,mol11,3.3780808982848747
14,4,mol12,3.0470047271186393
14,4,mol13,1.2596284293393827
14,4,mol14,0.46788438367452123
14,4,mol15,0.8856642183308406
14,4,mol16,3.2982063416347986
14,4,mol17,1.260757047174435
14,4,mol18,3.466311798824028
14,4,mol19,3.990848453232304
14,4,mol20,3.7289968382206307
14,4,mol21,0.6453295131724788
14,4,mol22,0.8085237205343245
14,4,mol23,1.2183157041033594
14,4,mol24,1.429692435455962
14,4,mol25,1.5890632176694544
14,4,mol26,2.994860238561813
14,4,mol27,3.8186768776632567
14,4,mol28,1.156937809644328
14,4,mol29,0.8740050326968876
14,4,mol30,0.9039916911633136
14,4,mol31,1.1201254362466864
14,4,mol32,1.2401948278607806
14,4,mol33,2.362825303148754
14,4,mol34,0.8328923169979933
14,4,mol35,2.550159996372144
14,4,mol36,1.094310408039171
14,4,mol37,2.6686381430110258
14,4,mol38,1.6778090594581967
14,4,mol39,1.5555164550720768
14,4,mol40,1.0580483857420833
14,4,mol41,0.9044011810672241
14,4,mol42,0.6029790731290589
14,4,mol43,1.3608477665084775
14,4,mol44,2.043621718981797
14,4,mol45,1.302579756154247
14,4,mol46,1.8389542835106325
14,4,mol47,0.5635973799324006
14,4,mol48,1.5347125963297927
14,4,mol49,3.4474649160372453
14,4,mol50,1.2224491640294757
14,4,mol51,1.5856911517724768
14,4,mol52,0.6859013901429273
14,4,mol53,1.5520381298766177
14,4,mol54,1.0783424363345815
14,4,mol55,0.8843051714066082
14,4,mol56,1.3126921578382347
14,4,mol57,1.3182881192099096
14,4,mol58,0.828432079809288
14,4,mol59,1.180611550685115
14,4,mol60,1.4838913581281052
14,4,mol61,1.2234124565249807
14,4,mol62,1.2217845279064465
14,4,mol63,0.9048494346640025
14,4,mol64,0.6396315755964523
14,4,mol65,3.627603561419513
14,4,mol66,0.9779762336580577
14,4,mol67,2.290341467646485
14,4,mol68,2.225482995794717
14,4,mol69,2.764870651976717
14,4,mol70,0.6894510665325404
14,4,mol71,1.3643895981091951
14,4,mol72,1.3184955247891017
14,4,mol73,0.7955995712747086
14,4,mol74,0.6210307402167123
14,4,mol75,2.9122349922772197
14,4,mol76,0.6293934371979726
14,4,mol77,2.0279440402296687
14,4,mol79,0.7183508641325629
14,4,mol80,1.2102902127766122
14,4,mol81,0.8703132961345424
14,4,mol82,0.4898612756809469
14,4,mol83,1.0437319586842912
14,4,mol84,0.6532314531837635
14,4,mol85,0.6696494730563937
14,4,mol86,0.8470199625746732
14,4,mol87,0.6455235504693273
14,4,mol88,2.3877999397981404
14,4,mol89,1.0092037331480694
14,4,mol90,0.7257283155156455
14,4,mol91,0.6332400072363605
14,4,mol92,1.6389293170531474
14,4,mol93,0.5330007651260927
14,4,mol94,1.60148878608139
14,4,mol95,1.981554009111445
14,4,mol96,1.4211337385085447
14,5,mol0,1.7350593055865382
14,5,mol1,2.5272700432812214
14,5,mol2,0.5531764371392374
14,5,mol3,1.4738164499337214
14,5,mol4,0.7226275515511914
14,5,mol5,1.1003301070661158
14,5,mol6,1.7291228658709525
14,5,mol7,0.9927942732245022
14,5,mol8,1.8268306572485467
14,5,mol9,0.7111466029287796
14,5,mol10,0.7060482635955675
14,5,mol11,3.3780808982848747
14,5,mol12,3.0470047271186393
14,5,mol13,1.2596284293393827
14,5,mol14,0.46788438367452123
14,5,mol15,0.8856642183308406
14,5,mol16,2.894973166024169
14,5,mol17,1.2418680861623634
14,5,mol18,3.466311798824028
14,5,mol19,3.357397660925757
14,5,mol20,3.9460465590875238
14,5,mol21,0.6453295131724788
14,5,mol22,0.8085237205343245
14,5,mol23,1.2183157041033594
14,5,mol24,1.429692435455962
14,5,mol25,1.5890632176694544
14,5,mol26,2.994860238561813
14,5,mol27,3.8186768776632567
14,5,mol28,1.112914200853569
14,5,mol29,0.8983953713890858
14,5,mol30,0.9039916911633136
14,5,mol31,1.1201254362466864
14,5,mol32,1.2401948278607806
14,5,mol33,2.362825303148754
14,5,mol34,0.8328923169979933
14,5,mol35,2.550159996372144
14,5,mol36,1.094310408039171
14,5,mol37,2.6686381430110258
14,5,mol38,1.6778090594581967
14,5,mol39,1.5555164550720768
14,5,mol40,1.0580483857420833
14,5,mol41,0.9044011810672241
14,5,mol42,0.6029790731290589
14,5,mol43,1.3608477665084775
14,5,mol44,2.043621718981797
14,5,mol45,1.302579756154247
14,5,mol46,1.8389542835106325
14,5,mol47,0.5635973799324006
14,5,mol48,1.5347125963297927
14,5,mol49,3.4474649160372453
14,5,mol50,1.2224491640294757
14,5,mol51,1.5856911517724768
14,5,mol52,0.6859013901429273
14,5,mol53,1.5520381298766177
14,5,mol54,1.0783424363345815
14,5,mol55,0.8843051714066082
14,5,mol56,1.3126921578382347
14,5,mol57,1.3182881192099096
14,5,mol58,0.828432079809288
14,5,mol59,1.180611550685115
14,5,mol60,1.4838913581281052
14,5,mol61,1.2234124565249807
14,5,mol62,0.7242248603997606
14,5,mol63,0.9048494346640025
14,5,mol64,0.6396315755964523
14,5,mol65,3.627603561419513
14,5,mol66,0.9779762336580577
14,5,mol67,2.290341467646485
14,5,mol68,2.225482995794717
14,5,mol69,2.764870651976717
14,5,mol70,0.6894510665325404
14,5,mol71,1.3643895981091951
14,5,mol72,1.6603105228306607
14,5,mol73,0.7955995712747086
14,5,mol74,0.6210307402167123
14,5,mol75,2.9122349922772197
14,5,mol76,0.6293934371979726
14,5,mol77,2.0279440402296687
14,5,mol79,0.7183508641325629
14,5,mol80,1.2102902127766122
14,5,mol81,0.8703132961345424
14,5,mol82,0.4898612756809469
14,5,mol83,1.0437319586842912
14,5,mol84,0.6532314531837635
14,5,mol85,0.6696494730563937
14,5,mol86,0.8470199625746732
14,5,mol87,0.6455235504693273
14,5,mol88,2.3877999397981404
14,5,mol89,1.0092037331480694
14,5,mol90,0.7257283155156455
14,5,mol91,0.6332400072363605
14,5,mol92,1.5994250363918396
14,5,mol93,0.5330007651260927
14,5,mol94,1.4900457780998992
14,5,mol95,1.981554009111445
14,5,mol96,1.4211337385085447
14,6,mol0,1.3937788601408798
14,6,mol1,2.5272700432812214
14,6,mol2,0.5351269469891602
14,6,mol3,1.4738164499337214
14,6,mol4,0.7226275515511914
14,6,mol5,1.1003301070661158
14,6,mol6,1.7291228658709525
14,6,mol7,0.9927942732245022
14,6,mol8,1.8268306572485467
14,6,mol9,0.7111466029287796
14,6,mol10,0.7060482635955675
14,6,mol11,3.434843332619824
14,6,mol12,3.0470047271186393
14,6,mol13,1.2596284293393827
14,6,mol14,0.46788438367452123
14,6,mol15,0.8856642183308406
14,6,mol16,2.894973166024169
14,6,mol17,1.2418680861623634
14,6,mol18,3.466311798824028
14,6,mol19,3.357397660925757
14,6,mol20,3.7289968382206307
14,6,mol21,0.6453295131724788
14,6,mol22,0.8085237205343245
14,6,mol23,1.2183157041033594
14,6,mol24,1.429692435455962
14,6,mol25,1.5890632176694544
14,6,mol26,2.994860238561813
14,6,mol27,3.8186768776632567
14,6,mol28,1.156937809644328
14,6,mol29,0.8740050326968876
14,6,mol30,0.9039916911633136
14,6,mol31,1.1201254362466864
14,6,mol32,1.2401948278607806
14,6,mol33,2.362825303148754
14,6,mol34,0.8328923169979933
14,6,mol35,2.550159996372144
14,6,mol36,1.094310408039171
14,6,mol37,2.6686381430110258
14,6,mol38,1.6778090594581967
14,6,mol39,1.5555164550720768
14,6,mol40,1.0580483857420833
14,6,mol41,0.9044011810672241
14,6,mol42,0.6029790731290589
14,6,mol43,1.3608477665084775
14,6,mol44,2.043621718981797
14,6,mol45,1.302579756154247
14,6,mol46,1.8389542835106325
14,6,mol47,0.5635973799324006
14,6,mol48,1.5347125963297927
14,6,mol49,1.1965938169204735
14,6,mol50,1.2224491640294757
14,6,mol51,1.5856911517724768
14,6,mol52,0.6859013901429273
14,6,mol53,1.5520381298766177
14,6,mol54,1.0783424363345815
14,6,mol55,0.8843051714066082
14,6,mol56,1.3126921578382347
14,6,mol57,1.3182881192099096
14,6,mol58,0.828432079809288
14,6,mol59,1.180611550685115
14,6,mol60,1.4838913581281052
14,6,mol61,1.2234124565249807
14,6,mol62,1.2217845279064465
14,6,mol63,0.9048494346640025
14,6,mol64,0.6396315755964523
14,6,mol65,3.627603561419513
14,6,mol66,0.9779762336580577
14,6,mol67,2.290341467646485
14,6,mol68,2.225482995794717
14,6,mol69,2.764870651976717
14,6,mol70,0.6894510665325404
14,6,mol71,1.3616361559325814
14,6,mol72,1.3184955247891017
14,6,mol73,0.7955995712747086
14,6,mol74,0.6210307402167123
14,6,mol75,2.9122349922772197
14,6,mol76,0.6293934371979726
14,6,mol77,2.0279440402296687
14,6,mol79,0.7461722482108271
14,6,mol80,1.2102902127766122
14,6,mol81,0.8703132961345424
14,6,mol82,0.4898612756809469
14,6,mol83,1.0437319586842912
14,6,mol84,0.6532314531837635
14,6,mol85,0.6696494730563937
14,6,mol86,0.8470199625746732
14,6,mol87,0.6455235504693273
14,6,mol88,2.7107213989084165
14,6,mol89,1.0092037331480694
14,6,mol90,0.7257283155156455
14,6,mol91,0.6332400072363605
14,6,mol92,1.6389293170531474
14,6,mol93,0.5352249381101369
14,6,mol94,1.4900457780998992
14,6,mol95,1.981554009111445
14,6,mol96,1.4211337385085447
14,7,mol0,1.7350593055865382
14,7,mol1,2.5272700432812214
14,7,mol2,0.5351269469891602
14,7,mol3,1.4738164499337214
14,7,mol4,0.7226275515511914
14,7,mol5,1.1003301070661158
14,7,mol6,1.7291228658709525
14,7,mol7,0.9927942732245022
14,7,mol8,1.8268306572485467
14,7,mol9,0.7111466029287796
14,7,mol10,0.7060482635955675
14,7,mol11,3.3780808982848747
14,7,mol12,3.0470047271186393
14,7,mol13,1.2596284293393827
14,7,mol14,0.46788438367452123
14,7,mol15,0.8856642183308406
14,7,mol16,2.894973166024169
14,7,mol17,1.2418680861623634
14,7,mol18,3.466311798824028
14,7,mol19,3.357397660925757
14,7,mol20,3.7289968382206307
14,7,mol21,0.6453295131724788
14,7,mol22,1.117198862483011
14,7,mol23,1.2183157041033594
14,7,mol24,1.429692435455962
14,7,mol25,1.5890632176694544
14,7,mol26,2.994860238561813
14,7,mol27,3.8186768776632567
14,7,mol28,1.112914200853569
14,7,mol29,0.8740050326968876
14,7,mol30,0.9039916911633136
14,7,mol31,1.1201254362466864
14,7,mol32,1.2401948278607806
14,7,mol33,2.362825303148754
14,7,mol34,0.8328923169979933
14,7,mol35,2.550159996372144
14,7,mol36,1.094310408039171
14,7,mol37,2.6686381430110258
14,7,mol38,1.6778090594581967
14,7,mol39,1.5555164550720768
14,7,mol40,1.0580483857420833
14,7,mol41,0.9044011810672241
14,7,mol42,0.6029790731290589
14,7,mol43,1.3608477665084775
14,7,mol44,2.043621718981797
14,7,mol45,1.302579756154247
14,7,mol46,1.8389542835106325
14,7,mol47,0.5635973799324006
14,7,mol48,1.5347125963297927
14,7,mol49,1.1965938169204735
14,7,mol50,1.2224491640294757
14,7,mol51,1.5856911517724768
14,7,mol52,0.6859013901429273
14,7,mol53,1.5520381298766177
14,7,mol54,1.0783424363345815
14,7,mol55,0.8843051714066082
14,7,mol56,1.3126921578382347
14,7,mol57,1.3182881192099096
14,7,mol58,0.828432079809288
14,7,mol59,1.180611550685115
14,7,mol60,1.4838913581281052
14,7,mol61,1.2234124565249807
14,7,mol62,0.7242248603997606
14,7,mol63,0.9048494346640025
14,7,mol64,0.6396315755964523
14,7,mol65,3.627603561419513
14,7,mol66,1.0124429868392588
14,7,mol67,2.290341467646485
14,7,mol68,2.225482995794717
14,7,mol69,2.764870651976717
14,7,mol70,0.6894510665325404
14,7,mol71,1.3616361559325814
14,7,mol72,1.3184955247891017
14,7,mol73,0.7955995712747086
14,7,mol74,0.6210307402167123
14,7,mol75,2.9122349922772197
14,7,mol76,0.6293934371979726
14,7,mol77,2.0279440402296687
14,7,mol79,0.7183508641325629
14,7,mol80,1.2102902127766122
14,7,mol81,0.8703132961345424
14,7,mol82,0.4898612756809469
14,7,mol83,1.0437319586842912
14,7,mol84,0.6532314531837635
14,7,mol85,0.6696494730563937
14,7,mol86,0.8470199625746732
14,7,mol87,0.6455235504693273
14,7,mol88,2.3877999397981404
14,7,mol89,1.0092037331480694
14,7,mol90,0.7257283155156455
14,7,mol91,0.6332400072363605
14,7,mol92,1.5994250363918396
14,7,mol93,0.5330007651260927
14,7,mol94,1.4900457780998992
14,7,mol95,1.981554009111445
14,7,mol96,1.4211337385085447
14,8,mol0,1.3937788601408798
14,8,mol1,2.5272700432812214
14,8,mol2,0.5351269469891602
14,8,mol3,1.4738164499337214
14,8,mol4,0.7226275515511914
14,8,mol5,1.1003301070661158
14,8,mol6,1.7291228658709525
14,8,mol7,0.9927942732245022
14,8,mol8,1.8268306572485467
14,8,mol9,0.7111466029287796
14,8,mol10,0.7060482635955675
14,8,mol11,3.3780808982848747
14,8,mol12,3.0470047271186393
14,8,mol13,1.2596284293393827
14,8,mol14,0.46788438367452123
14,8,mol15,0.8856642183308406
14,8,mol16,2.894973166024169
14,8,mol17,1.2418680861623634
14,8,mol18,3.466311798824028
14,8,mol19,3.357397660925757
14,8,mol20,3.7289968382206307
14,8,mol21,0.6453295131724788
14,8,mol22,0.8085237205343245
14,8,mol23,1.2183157041033594
14,8,mol24,1.429692435455962
14,8,mol25,1.5890632176694544
14,8,mol26,3.7346309595559877
14,8,mol27,4.019253290848936
14,8,mol28,1.6033851219313373
14,8,mol29,0.8740050326968876
14,8,mol30,0.9039916911633136
14,8,mol31,1.1201254362466864
14,8,mol32,1.2401948278607806
14,8,mol33,2.362825303148754
14,8,mol34,0.8328923169979933
14,8,mol35,2.550159996372144
14,8,mol36,1.094310408039171
14,8,mol37,2.6686381430110258
14,8,mol38,1.6778090594581967
14,8,mol39,1.5555164550720768
14,8,mol40,1.0580483857420833
14,8,mol41,0.9044011810672241
14,8,mol42,0.6029790731290589
14,8,mol43,1.4125986609594547
14,8,mol44,2.043621718981797
14,8,mol45,1.302579756154247
14,8,mol46,1.8389542835106325
14,8,mol47,0.5635973799324006
14,8,mol48,1.5347125963297927
14,8,mol49,1.1965938169204735
14,8,mol50,1.2224491640294757
14,8,mol51,1.5856911517724768
14,8,mol52,0.6859013901429273
14,8,mol53,1.5520381298766177
14,8,mol54,1.0783424363345815
14,8,mol55,0.8843051714066082
14,8,mol56,1.3126921578382347
14,8,mol57,1.3182881192099096
14,8,mol58,0.828432079809288
14,8,mol59,1.180611550685115
14,8,mol60,1.8777171388780483
14,8,mol61,1.2234124565249807
14,8,mol62,0.7242248603997606
14,8,mol63,0.9048494346640025
14,8,mol64,0.6396315755964523
14,8,mol65,3.627603561419513
14,8,mol66,0.9779762336580577
14,8,mol67,2.290341467646485
14,8,mol68,2.225482995794717
14,8,mol69,2.764870651976717
14,8,mol70,0.6894510665325404
14,8,mol71,1.3616361559325814
14,8,mol72,1.3184955247891017
14,8,mol73,0.7955995712747086
14,8,mol74,0.6210307402167123
14,8,mol75,2.9122349922772197
14,8,mol76,0.6293934371979726
14,8,mol77,2.0279440402296687
14,8,mol79,0.7183508641325629
14,8,mol80,1.2102902127766122
14,8,mol81,0.8703132961345424
14,8,mol82,0.4898612756809469
14,8,mol83,1.0437319586842912
14,8,mol84,0.6532314531837635
14,8,mol85,0.6696494730563937
14,8,mol86,0.8470199625746732
14,8,mol87,0.6455235504693273
14,8,mol88,2.3877999397981404
14,8,mol89,1.009303207663584
14,8,mol90,0.7257283155156455
14,8,mol91,0.6332400072363605
14,8,mol92,1.5994250363918396
14,8,mol93,0.5330007651260927
14,8,mol94,1.60148878608139
14,8,mol95,1.981554009111445
14,8,mol96,1.4211337385085447
14,9,mol0,1.3937788601408798
14,9,mol1,2.555518502835253
14,9,mol2,0.5351269469891602
14,9,mol3,1.4738164499337214
14,9,mol4,0.737906118100694
14,9,mol5,1.1003301070661158
14,9,mol6,1.7291228658709525
14,9,mol7,0.9927942732245022
14,9,mol8,1.8268306572485467
14,9,mol9,0.7111466029287796
14,9,mol10,0.7060482635955675
14,9,mol11,3.3780808982848747
14,9,mol12,3.0470047271186393
14,9,mol13,1.2596284293393827
14,9,mol14,0.46788438367452123
14,9,mol15,0.8897930760339141
14,9,mol16,2.894973166024169
14,9,mol17,1.2418680861623634
14,9,mol18,3.466311798824028
14,9,mol19,3.357397660925757
14,9,mol20,3.7289968382206307
14,9,mol21,0.6453295131724788
14,9,mol22,0.8085237205343245
14,9,mol23,1.2183157041033594
14,9,mol24,1.429692435455962
14,9,mol25,1.5890632176694544
14,9,mol26,2.994860238561813
14,9,mol27,3.8186768776632567
14,9,mol28,1.156937809644328
14,9,mol29,0.8740050326968876
14,9,mol30,0.9039916911633136
14,9,mol31,1.1201254362466864
14,9,mol32,1.2401948278607806
14,9,mol33,2.362825303148754
14,9,mol34,0.8328923169979933
14,9,mol35,2.550159996372144
14,9,mol36,1.094310408039171
14,9,mol37,2.6686381430110258
14,9,mol38,1.6778090594581967
14,9,mol39,1.5555164550720768
14,9,mol40,1.0580483857420833
14,9,mol41,0.9044011810672241
14,9,mol42,0.6029790731290589
14,9,mol43,1.3608477665084775
14,9,mol44,2.043621718981797
14,9,mol45,1.302579756154247
14,9,mol46,1.8389542835106325
14,9,mol47,0.5635973799324006
14,9,mol48,1.5347125963297927
14,9,mol49,1.1965938169204735
14,9,mol50,1.2224491640294757
14,9,mol51,1.5856911517724768
14,9,mol52,0.6859013901429273
14,9,mol53,1.5520381298766177
14,9,mol54,1.0783424363345815
14,9,mol55,0.8843051714066082
14,9,mol56,1.3127948276799897
14,9,mol57,1.3182881192099096
14,9,mol58,0.828432079809288
14,9,mol59,1.180611550685115
14,9,mol60,1.4838913581281052
14,9,mol61,1.2234124565249807
14,9,mol62,0.7242248603997606
14,9,mol63,0.9048494346640025
14,9,mol64,0.6396315755964523
14,9,mol65,3.627603561419513
14,9,mol66,1.0124429868392588
14,9,mol67,2.290341467646485
14,9,mol68,2.225482995794717
14,9,mol69,2.764870651976717
14,9,mol70,0.6894510665325404
14,9,mol71,1.3616361559325814
14,9,mol72,1.3184955247891017
14,9,mol73,0.7955995712747086
14,9,mol74,0.6495002452112022
14,9,mol75,2.9122349922772197
14,9,mol76,0.6293934371979726
14,9,mol77,2.0279440402296687
14,9,mol79,0.7183508641325629
14,9,mol80,1.2463473188252372
14,9,mol81,0.8703132961345424
14,9,mol82,0.4898612756809469
14,9,mol83,1.0437319586842912
14,9,mol84,0.6532314531837635
14,9,mol85,0.6696494730563937
14,9,mol86,0.8470199625746732
14,9,mol87,0.6455235504693273
14,9,mol88,2.3877999397981404
14,9,mol89,1.0092037331480694
14,9,mol90,0.7257283155156455
14,9,mol91,0.6332400072363605
14,9,mol92,1.5994250363918396
14,9,mol93,0.5330007651260927
14,9,mol94,1.4900457780998992
14,9,mol95,1.981554009111445
14,9,mol96,1.4211337385085447
14,10,mol0,1.3937788601408798
14,10,mol1,2.5272700432812214
14,10,mol2,0.5351269469891602
14,10,mol3,1.4738164499337214
14,10,mol4,0.7226275515511914
14,10,mol5,1.1003301070661158
14,10,mol6,1.7291228658709525
14,10,mol7,0.9927942732245022
14,10,mol8,1.8268306572485467
14,10,mol9,0.7111466029287796
14,10,mol10,0.7060482635955675
14,10,mol11,3.3780808982848747
14,10,mol12,3.0470047271186393
14,10,mol13,1.2596284293393827
14,10,mol14,0.46788438367452123
14,10,mol15,0.8856642183308406
14,10,mol16,3.2982063416347986
14,10,mol17,1.2418680861623634
14,10,mol18,3.466311798824028
14,10,mol19,3.990848453232304
14,10,mol20,3.7289968382206307
14,10,mol21,0.6453295131724788
14,10,mol22,1.117198862483011
14,10,mol23,1.2183157041033594
14,10,mol24,1.429692435455962
14,10,mol25,1.5890632176694544
14,10,mol26,2.994860238561813
14,10,mol27,3.8186768776632567
14,10,mol28,1.112914200853569
14,10,mol29,0.8740050326968876
14,10,mol30,0.9039916911633136
14,10,mol31,1.1523195050450707
14,10,mol32,1.2401948278607806
14,10,mol33,2.362825303148754
14,10,mol34,0.8328923169979933
14,10,mol35,2.550159996372144
14,10,mol36,1.094310408039171
14,10,mol37,2.6686381430110258
14,10,mol38,1.6778090594581967
14,10,mol39,1.5555164550720768
14,10,mol40,1.0580483857420833
14,10,mol41,0.9044011810672241
14,10,mol42,0.6029790731290589
14,10,mol43,1.3608477665084775
14,10,mol44,2.043621718981797
14,10,mol45,1.302579756154247
14,10,mol46,1.8389542835106325
14,10,mol47,0.5635973799324006
14,10,mol48,1.5347125963297927
14,10,mol49,3.4474649160372453
14,10,mol50,1.2224491640294757
14,10,mol51,1.5856911517724768
14,10,mol52,0.6859013901429273
14,10,mol53,1.5520381298766177
14,10,mol54,1.0783424363345815
14,10,mol55,0.8843051714066082
14,10,mol56,1.3126921578382347
14,10,mol57,1.3182881192099096
14,10,mol58,0.828432079809288
14,10,mol59,1.180611550685115
14,10,mol60,1.4838913581281052
14,10,mol61,1.2234124565249807
14,10,mol62,0.7242248603997606
14,10,mol63,0.9048494346640025
14,10,mol64,0.6396315755964523
14,10,mol65,3.627603561419513
14,10,mol66,1.0124429868392588
14,10,mol67,2.290341467646485
14,10,mol68,2.225482995794717
14,10,mol69,2.764870651976717
14,10,mol70,0.6894510665325404
14,10,mol71,1.3616361559325814
14,10,mol72,1.3184955247891017
14,10,mol73,0.7955995712747086
14,10,mol74,0.6210307402167123
14,10,mol75,2.9122349922772197
14,10,mol76,0.6293934371979726
14,10,mol77,2.0279440402296687
14,10,mol79,0.8467282350317602
14,10,mol80,1.2463473188252372
14,10,mol81,0.8703132961345424
14,10,mol82,0.4898612756809469
14,10,mol83,1.0437319586842912
14,10,mol84,0.6532314531837635
14,10,mol85,0.6696494730563937
14,10,mol86,0.8470199625746732
14,10,mol87,0.6455235504693273
14,10,mol88,2.3877999397981404
14,10,mol89,1.0092037331480694
14,10,mol90,0.7257283155156455
14,10,mol91,0.6332400072363605
14,10,mol92,1.5994250363918396
14,10,mol93,0.5330007651260927
14,10,mol94,1.4900457780998992
14,10,mol95,1.981554009111445
14,10,mol96,1.4211337385085447
14,11,mol0,1.3937788601408798
14,11,mol1,2.5272700432812214
14,11,mol2,0.5351269469891602
14,11,mol3,1.4738164499337214
14,11,mol4,0.7226275515511914
14,11,mol5,1.1003301070661158
14,11,mol6,1.7291228658709525
14,11,mol7,0.9927942732245022
14,11,mol8,1.8268306572485467
14,11,mol9,0.7111466029287796
14,11,mol10,0.7060482635955675
14,11,mol11,3.3780808982848747
14,11,mol12,3.0470047271186393
14,11,mol13,1.2596284293393827
14,11,mol14,0.46788438367452123
14,11,mol15,0.8856642183308406
14,11,mol16,2.894973166024169
14,11,mol17,1.5621321091014402
14,11,mol18,3.466311798824028
14,11,mol19,3.357397660925757
14,11,mol20,3.7289968382206307
14,11,mol21,0.6453295131724788
14,11,mol22,0.8085237205343245
14,11,mol23,1.2183157041033594
14,11,mol24,1.429692435455962
14,11,mol25,1.5890632176694544
14,11,mol26,2.994860238561813
14,11,mol27,3.8186768776632567
14,11,mol28,1.112914200853569
14,11,mol29,0.8740050326968876
14,11,mol30,0.9039916911633136
14,11,mol31,1.1201254362466864
14,11,mol32,1.2401948278607806
14,11,mol33,2.362825303148754
14,11,mol34,0.8328923169979933
14,11,mol35,2.550159996372144
14,11,mol36,1.094310408039171
14,11,mol37,2.6686381430110258
14,11,mol38,1.6778090594581967
14,11,mol39,1.5555164550720768
14,11,mol40,1.5335106793610163
14,11,mol41,0.9044011810672241
14,11,mol42,0.6029790731290589
14,11,mol43,1.3608477665084775
14,11,mol44,2.043621718981797
14,11,mol45,1.302579756154247
14,11,mol46,1.8389542835106325
14,11,mol47,0.5635973799324006
14,11,mol48,1.5347125963297927
14,11,mol49,1.1965938169204735
14,11,mol50,1.2224491640294757
14,11,mol51,1.5856911517724768
14,11,mol52,0.6859013901429273
14,11,mol53,1.5520381298766177
14,11,mol54,1.0783424363345815
14,11,mol55,0.8843051714066082
14,11,mol56,1.3126921578382347
14,11,mol57,1.3182881192099096
14,11,mol58,0.828432079809288
14,11,mol59,1.180611550685115
14,11,mol60,1.4838913581281052
14,11,mol61,1.2234124565249807
14,11,mol62,0.7242248603997606
14,11,mol63,0.9048494346640025
14,11,mol64,0.6396315755964523
14,11,mol65,3.627603561419513
14,11,mol66,1.0124429868392588
14,11,mol67,2.290341467646485
14,11,mol68,2.225482995794717
14,11,mol69,2.764870651976717
14,11,mol70,0.6894510665325404
14,11,mol71,1.3616361559325814
14,11,mol72,1.3184955247891017
14,11,mol73,0.7955995712747086
14,11,mol74,0.6210307402167123
14,11,mol75,2.9122349922772197
14,11,mol76,0.650879913981252
14,11,mol77,2.0279440402296687
14,11,mol79,0.7183508641325629
14,11,mol80,1.2102902127766122
14,11,mol81,0.8703132961345424
