N,Iteration,Molecule,LowestRMSD
2,2,mol2,2.61095477348166
2,2,mol3,0.8436592561813925
2,2,mol4,1.9322025279827317
2,2,mol5,1.0002354458937268
2,2,mol6,3.1973319184386635
2,2,mol7,3.1515227018672447
2,2,mol8,0.6920926271615878
2,2,mol9,1.4947315651663884
2,2,mol10,5.214243018462818
2,2,mol11,2.1652002202259877
2,2,mol12,1.5969134546455257
2,2,mol13,1.2907918611381497
2,2,mol14,1.1188472972215644
2,2,mol15,0.963803105301842
2,2,mol16,0.512859590408217
2,2,mol17,1.9051322241155957
2,2,mol18,0.9137801436244679
2,2,mol19,1.4163390410600032
2,2,mol20,0.7119263164120287
2,2,mol21,5.384563842622518
2,2,mol23,0.8557124239486066
2,2,mol24,7.296465891824313
2,2,mol25,9.002923530110895
2,2,mol26,5.247725951164886
2,2,mol27,0.6886701426027556
2,2,mol28,1.0006355752588874
2,2,mol29,2.42372141817932
2,2,mol30,3.8986841491001094
2,2,mol31,2.12013981938692
2,2,mol32,1.6124782576607264
2,2,mol34,0.739848886141166
2,2,mol35,3.627539826048119
2,2,mol36,2.160446403963774
2,2,mol37,3.345823363865388
2,2,mol38,3.0790394294620227
2,2,mol39,1.0579464782303496
2,2,mol40,3.06128728895215
2,2,mol41,1.535459502008338
2,2,mol43,2.425070348464143
2,2,mol44,2.3936793950497455
2,2,mol45,0.7194747710335967
2,2,mol46,4.544209416460157
2,2,mol57,4.295402150824494
2,3,mol0,0.8915981279421804
2,3,mol1,1.5267739941622014
2,3,mol2,2.60995425912452
2,3,mol3,1.149883058684077
2,3,mol4,1.9224829593894603
2,3,mol5,1.009354145811403
2,3,mol6,0.8939627916513878
2,3,mol7,3.1515227018672447
2,3,mol8,1.4521868038041308
2,3,mol9,1.5014194028762695
2,3,mol10,5.233039100948781
2,3,mol11,1.9924458972997654
2,3,mol12,1.5969134546455257
2,3,mol13,1.3170296140900724
2,3,mol14,1.118115166027185
2,3,mol15,0.872678055726949
2,3,mol16,0.5127879078342745
2,3,mol17,1.898873692601629
2,3,mol18,5.147632944116446
2,3,mol19,4.142357096834157
2,3,mol20,0.7236551190187571
2,3,mol21,1.25052153464509
2,3,mol23,2.2508443832259926
2,3,mol24,7.186783181221546
2,3,mol25,9.003365897493355
2,3,mol26,5.190134927946875
2,3,mol27,5.685632120447339
2,3,mol28,1.1573417462580269
2,3,mol29,0.8988104596370368
2,3,mol30,4.358870926054132
2,3,mol31,1.1673775819116967
2,3,mol32,1.1908251352978503
2,3,mol34,0.8214595785485671
2,3,mol35,4.8586422148758714
2,3,mol36,2.16109692341644
2,3,mol37,0.7359083466624767
2,3,mol38,3.0787025483000288
2,3,mol39,1.057117832031983
2,3,mol40,0.7911792562371694
2,3,mol41,1.535459502008338
2,3,mol43,2.386232532675724
2,3,mol44,2.822311632180766
2,3,mol45,0.7256464615634031
2,3,mol46,4.608491363391237
2,3,mol57,4.282928284614844
2,4,mol0,2.710248408679544
2,4,mol1,1.599533850610859
2,4,mol2,3.1060318783242815
2,4,mol3,0.8436592561813925
2,4,mol4,1.9314847532403672
2,4,mol5,2.145556101832602
2,4,mol6,0.8939627916513878
2,4,mol7,3.1603636356621028
2,4,mol8,0.7364101760761943
2,4,mol9,1.5049056146641289
2,4,mol10,5.17070136069282
2,4,mol11,2.197514163852723
2,4,mol12,1.535404573682038
2,4,mol13,1.2907918611381497
2,4,mol14,1.258796518306275
2,4,mol15,0.9510922665407829
2,4,mol16,0.5210411858657825
2,4,mol17,1.9049858864903098
2,4,mol18,0.9378397600807056
2,4,mol19,1.4163390410600032
2,4,mol20,0.700169241811926
2,4,mol21,5.01443745906092
2,4,mol23,2.5458628709142994
2,4,mol24,7.31522049409464
2,4,mol25,9.003365897493355
2,4,mol26,5.190134927946875
2,4,mol27,0.7645236280276103
2,4,mol28,2.5724770975912654
2,4,mol29,5.122411774683071
2,4,mol30,5.464209085799457
2,4,mol31,1.1501356262415317
2,4,mol32,1.5618919845586543
2,4,mol34,0.8725339527196911
2,4,mol35,4.812890716651978
2,4,mol36,2.1634647804852296
2,4,mol37,0.7359083466624767
2,4,mol38,3.0782903547556746
2,4,mol39,1.056304883449849
2,4,mol40,3.0687587124927242
2,4,mol41,2.98683205905092
2,4,mol43,2.0066942081443297
2,4,mol44,0.8020103137918932
2,4,mol45,0.7256464615634031
2,4,mol46,1.153013021217356
2,4,mol57,4.287413096540222
2,5,mol0,1.734152356844692
2,5,mol1,2.4682110270902693
2,5,mol2,2.60995425912452
2,5,mol3,0.805051457143361
2,5,mol4,1.6479455982699016
2,5,mol5,1.5350538598947523
2,5,mol6,0.874874759200261
2,5,mol7,3.16801424973728
2,5,mol8,0.6899926285320527
2,5,mol9,1.50120451146341
2,5,mol10,5.223223866118341
2,5,mol11,2.1528895018091383
2,5,mol12,1.5969134546455257
2,5,mol13,2.2766632396622186
2,5,mol14,1.1202341315546496
2,5,mol15,0.8673245944312099
2,5,mol16,0.5338211473596947
2,5,mol17,2.1743478542688695
2,5,mol18,5.136396643018506
2,5,mol19,1.4163390410600032
2,5,mol20,0.7259271228520859
2,5,mol21,1.2288870654873956
2,5,mol23,2.667825211197315
2,5,mol24,7.186783181221546
2,5,mol25,9.903489235137675
2,5,mol26,5.2266544191626965
2,5,mol27,0.6888832015026204
2,5,mol28,0.9702943051900342
2,5,mol29,2.42372141817932
2,5,mol30,4.358870926054132
2,5,mol31,1.1709682974999793
2,5,mol32,1.673577405269494
2,5,mol34,0.8725339527196911
2,5,mol35,4.718461262447472
2,5,mol36,3.729389850417894
2,5,mol37,1.034866202553499
2,5,mol38,3.078865468288308
2,5,mol39,1.0587114879890553
2,5,mol40,3.0693311413889512
2,5,mol41,1.8118232905429397
2,5,mol43,1.0334237272290587
2,5,mol44,0.812753074784358
2,5,mol45,0.7275081724803102
2,5,mol46,4.564718718112197
2,5,mol57,0.6307438090796516
2,6,mol0,3.0923325866972977
2,6,mol1,1.7608726499238951
2,6,mol2,2.6164140974178127
2,6,mol3,1.149883058684077
2,6,mol4,1.9472797797367047
2,6,mol5,0.9994253890778111
2,6,mol6,3.1973319184386635
2,6,mol7,3.1610502152704782
2,6,mol8,0.6877900252672635
2,6,mol9,1.5018120814853095
2,6,mol10,5.829475946807892
2,6,mol11,2.6658083027479673
2,6,mol12,1.4203742760109
2,6,mol13,2.2785679466096846
2,6,mol14,1.1747151780325307
2,6,mol15,0.8926212608173512
2,6,mol16,0.5338211473596947
2,6,mol17,1.90531462696513
2,6,mol18,5.116873554088415
2,6,mol19,2.567659705616411
2,6,mol20,0.7669323394754805
2,6,mol21,1.1311434076239455
2,6,mol23,0.8832976324546556
2,6,mol24,7.294604104290605
2,6,mol25,9.916939693481368
2,6,mol26,5.2266544191626965
2,6,mol27,0.6886701426027556
2,6,mol28,0.9645497923083625
2,6,mol29,5.062804573379788
2,6,mol30,1.1770330119037065
2,6,mol31,2.1335585083962427
2,6,mol32,1.1908251352978503
2,6,mol34,0.8725339527196911
2,6,mol35,3.627539826048119
2,6,mol36,2.160446403963774
2,6,mol37,0.6579503312845884
2,6,mol38,3.078637238218471
2,6,mol39,1.059037751357335
2,6,mol40,3.0946778209532573
2,6,mol41,1.5270095394560388
2,6,mol43,2.430207331690035
2,6,mol44,0.8176554394818675
2,6,mol45,0.7194747710335967
2,6,mol46,4.5768744076308
2,6,mol57,0.6307438090796516
2,7,mol0,0.8360763283038216
2,7,mol1,1.5267739941622014
2,7,mol2,3.138285399926031
2,7,mol3,0.805051457143361
2,7,mol4,1.9224829593894603
2,7,mol5,1.7317040684122549
2,7,mol6,3.1341725932510025
2,7,mol7,1.0611701460398106
2,7,mol8,1.0477263814019926
2,7,mol9,1.5014194028762695
2,7,mol10,5.214243018462818
2,7,mol11,2.1652002202259877
2,7,mol12,1.535404573682038
2,7,mol13,1.3170296140900724
2,7,mol14,1.1179875332489178
2,7,mol15,0.8902557406072764
2,7,mol16,0.790506883687862
2,7,mol17,1.8983396502542094
2,7,mol18,5.634391100590351
2,7,mol19,1.4163390410600032
2,7,mol20,0.6983851541876755
2,7,mol21,1.2605229879123803
2,7,mol23,0.8066063677531936
2,7,mol24,7.294604104290605
2,7,mol25,9.91849411471613
2,7,mol26,0.8719536649521749
2,7,mol27,0.6919232591570398
2,7,mol28,0.96485640150559
2,7,mol29,3.6818302020151052
2,7,mol30,1.1800621123012505
2,7,mol31,1.1709682974999793
2,7,mol32,1.6124782576607264
2,7,mol34,0.8941155837066183
2,7,mol35,3.383034738476555
2,7,mol36,2.1606372486838232
2,7,mol37,4.775878512869386
2,7,mol38,3.0802505194752055
2,7,mol39,1.0565660522655456
2,7,mol40,3.069552189733871
2,7,mol41,1.569155448248908
2,7,mol43,2.3441367600888814
2,7,mol44,2.822311632180766
2,7,mol45,0.7263078618990784
2,7,mol46,4.594747885392906
2,7,mol57,4.287448062793746
2,8,mol0,0.8929593925537712
2,8,mol1,1.788566249611683
2,8,mol2,2.61095477348166
2,8,mol3,1.247059481881819
2,8,mol4,3.5968206179505655
2,8,mol5,2.068502642143721
2,8,mol6,3.1341725932510025
2,8,mol7,2.645067537671988
2,8,mol8,0.6899926285320527
2,8,mol9,2.8667545520027646
2,8,mol10,5.203231077869392
2,8,mol11,2.2524508696824745
2,8,mol12,1.5172648372248891
2,8,mol13,2.2477545064938504
2,8,mol14,1.1179875332489178
2,8,mol15,0.8994153975602269
2,8,mol16,0.790506883687862
2,8,mol17,2.1680418837156847
2,8,mol18,5.20479535487962
2,8,mol19,1.4371788425191256
2,8,mol20,0.7148034788201112
2,8,mol21,1.2605229879123803
2,8,mol23,2.667825211197315
2,8,mol24,7.31522049409464
2,8,mol25,9.018170556796063
2,8,mol26,3.7470480655561706
2,8,mol27,0.7645236280276103
2,8,mol28,0.96485640150559
2,8,mol29,0.8988104596370368
2,8,mol30,1.1800621123012505
2,8,mol31,3.2716287348582203
2,8,mol32,3.6770770200566343
2,8,mol34,0.8214595785485671
2,8,mol35,4.919239165102492
2,8,mol36,2.1606372486838232
2,8,mol37,0.6543133526357993
2,8,mol38,3.0768598956196773
2,8,mol39,1.8573052971442252
2,8,mol40,2.960955448077529
2,8,mol41,1.8002292646728684
2,8,mol43,2.5998136760160326
2,8,mol44,0.812753074784358
2,8,mol45,0.7263078618990784
2,8,mol46,1.0763356150053904
2,8,mol57,0.6307438090796516
2,9,mol0,3.101042072715234
2,9,mol1,1.599533850610859
2,9,mol2,3.1060318783242815
2,9,mol3,1.149883058684077
2,9,mol4,1.9268926229998986
2,9,mol5,1.0002354458937268
2,9,mol6,3.1291647016416375
2,9,mol7,0.8832951473362074
2,9,mol8,1.4521868038041308
2,9,mol9,1.5016515905907768
2,9,mol10,5.223223866118341
2,9,mol11,2.1528895018091383
2,9,mol12,1.5386980150854508
2,9,mol13,2.2574821382217505
2,9,mol14,1.3573186525278431
2,9,mol15,0.8673245944312099
2,9,mol16,0.5338211473596947
2,9,mol17,1.9049858864903098
2,9,mol18,0.9116068445978495
2,9,mol19,1.4368558123154231
2,9,mol20,0.7669323394754805
2,9,mol21,5.01443745906092
2,9,mol23,0.8962857956589516
2,9,mol24,7.294604104290605
2,9,mol25,9.901099841407126
2,9,mol26,5.2019216703456586
2,9,mol27,0.6864439136320606
2,9,mol28,1.2714074264166342
2,9,mol29,5.119639103893715
2,9,mol30,1.1972039648002062
2,9,mol31,1.163359382886475
2,9,mol32,1.5618919845586543
2,9,mol34,0.8753758798830826
2,9,mol35,4.5219076186167655
2,9,mol36,2.1634647804852296
2,9,mol37,1.034866202553499
2,9,mol38,3.0786705925241056
2,9,mol39,1.0579464782303496
2,9,mol40,3.06971186359567
2,9,mol41,1.535459502008338
2,9,mol43,2.005800236813228
2,9,mol44,1.509325878094493
2,9,mol45,0.7290369147559832
2,9,mol46,1.0763356150053904
2,9,mol57,4.287413096540222
2,10,mol0,3.101085880260332
2,10,mol1,1.7487859086377613
2,10,mol2,2.6460036273280756
2,10,mol3,0.8273358578120625
2,10,mol4,1.9268926229998986
2,10,mol5,1.5350538598947523
2,10,mol6,3.1434786109689132
2,10,mol7,1.3251132963173085
2,10,mol8,1.0477263814019926
2,10,mol9,1.4999158593861508
2,10,mol10,5.196837054146775
2,10,mol11,2.2185321664710353
2,10,mol12,3.0480508129576998
2,10,mol13,1.3170296140900724
2,10,mol14,1.118115166027185
2,10,mol15,0.8762577183382572
2,10,mol16,0.790506883687862
2,10,mol17,1.9051322241155957
2,10,mol18,5.136396643018506
2,10,mol19,1.437129463414965
2,10,mol20,0.7236551190187571
2,10,mol21,5.030263993265606
2,10,mol23,0.9496666823154322
2,10,mol24,3.770688478175364
2,10,mol25,8.72039758414774
2,10,mol26,0.8743393033330601
2,10,mol27,0.7128925780315712
2,10,mol28,0.9645497923083625
2,10,mol29,5.122411774683071
2,10,mol30,1.1800621123012505
2,10,mol31,3.278470489229696
2,10,mol32,6.146833081467935
2,10,mol34,1.0180895018532428
2,10,mol35,4.8586422148758714
2,10,mol36,3.2415390974658935
2,10,mol37,0.7359083466624767
2,10,mol38,3.078865468288308
2,10,mol39,0.8260207883582588
2,10,mol40,0.7911792562371694
2,10,mol41,1.8018979652520528
2,10,mol43,1.0334237272290587
2,10,mol44,5.142814916310772
2,10,mol45,0.7762306804235252
2,10,mol46,1.153013021217356
2,10,mol57,0.9150179353013125
2,11,mol0,0.7507287004970571
2,11,mol1,1.761400776157999
2,11,mol2,2.616454966223913
2,11,mol3,0.805051457143361
2,11,mol4,1.9322025279827317
2,11,mol5,0.9994253890778111
2,11,mol6,3.118523578707139
2,11,mol7,1.3251132963173085
2,11,mol8,0.7364101760761943
2,11,mol9,1.501566653135825
2,11,mol10,5.237849992489622
2,11,mol11,1.9924458972997654
2,11,mol12,2.58914727279708
2,11,mol13,1.3170296140900724
2,11,mol14,1.1384163317960612
2,11,mol15,0.872678055726949
2,11,mol16,1.6195373532033934
2,11,mol17,1.898873692601629
2,11,mol18,0.9378397600807056
2,11,mol19,1.4369267694525114
2,11,mol20,0.7038577056078807
2,11,mol21,1.321100386357272
2,11,mol23,0.8450990607615184
2,11,mol24,7.323247293114655
2,11,mol25,9.018170556796063
2,11,mol26,5.194697730520092
2,11,mol27,0.7645236280276103
2,11,mol28,0.9702943051900342
2,11,mol29,5.110589527522586
2,11,mol30,1.1800621123012505
2,11,mol31,2.12013981938692
2,11,mol32,1.6201108110249742
2,11,mol34,0.8753758798830826
2,11,mol35,3.627539826048119
2,11,mol36,2.160811977104903
2,11,mol37,4.841641663830306
2,11,mol38,3.0808190954827106
2,11,mol39,1.0565660522655456
2,11,mol40,3.0909093492854174
2,11,mol41,1.5270095394560388
2,11,mol43,2.3441367600888814
2,11,mol44,0.8176554394818675
2,11,mol45,0.7386995555253391
2,11,mol46,4.568307265526046
2,11,mol57,1.664714914031829
2,12,mol0,0.8915981279421804
2,12,mol1,2.4972009198800964
2,12,mol2,2.616454966223913
2,12,mol3,0.8023170398492308
2,12,mol4,1.9268926229998986
2,12,mol5,0.9994253890778111
2,12,mol6,3.1434786109689132
2,12,mol7,2.6184172939010315
2,12,mol8,1.435929554181342
2,12,mol9,1.5016515905907768
2,12,mol10,5.203231077869392
2,12,mol11,2.669432435368987
2,12,mol12,2.4242817742916745
2,12,mol13,1.6367572996778663
2,12,mol14,1.1384163317960612
2,12,mol15,0.6450533592779666
2,12,mol16,0.8176440973920128
2,12,mol17,2.1680418837156847
2,12,mol18,5.216744666512655
2,12,mol19,1.3901266497365237
2,12,mol20,0.6936389018457993
2,12,mol21,1.321100386357272
2,12,mol23,0.9496666823154322
2,12,mol24,7.298922752670044
2,12,mol25,8.986131458883822
2,12,mol26,5.182580941707802
2,12,mol27,0.6868888485865089
2,12,mol28,0.9662531932268339
2,12,mol29,5.141707555803983
2,12,mol30,1.1800621123012505
2,12,mol31,2.111246156598041
2,12,mol32,1.1908251352978503
2,12,mol34,0.8753758798830826
2,12,mol35,4.718461262447472
2,12,mol36,2.160446403963774
2,12,mol37,4.775878512869386
2,12,mol38,3.0835815317139375
2,12,mol39,1.0579464782303496
2,12,mol40,0.8005853205623998
2,12,mol41,1.8027605726517577
2,12,mol43,1.5018102460031366
2,12,mol44,5.142814916310772
2,12,mol45,0.7194747710335967
2,12,mol46,4.5356193788365236
2,12,mol57,1.664714914031829
2,13,mol0,1.734152356844692
2,13,mol1,1.749316630644664
2,13,mol2,3.2344045504286156
2,13,mol3,0.8023170398492308
2,13,mol4,1.9312074736510612
2,13,mol5,1.5479340900769067
2,13,mol6,3.2786873907389333
2,13,mol7,0.8832951473362074
2,13,mol8,0.6899926285320527
2,13,mol9,1.5016515905907768
2,13,mol10,5.237849992489622
2,13,mol11,2.2185321664710353
2,13,mol12,1.4092094469413825
2,13,mol13,2.224031472294423
2,13,mol14,1.1191018718150727
2,13,mol15,0.6450533592779666
2,13,mol16,0.5210411858657825
2,13,mol17,1.4941522316563451
2,13,mol18,5.245091460902783
2,13,mol19,1.437129463414965
2,13,mol20,0.692017965529353
2,13,mol21,1.1311434076239455
2,13,mol23,0.8832976324546556
2,13,mol24,7.45054489614313
2,13,mol25,9.01281806671246
2,13,mol26,5.129752108991806
2,13,mol27,0.6919232591570398
2,13,mol28,1.0006355752588874
2,13,mol29,3.6818302020151052
2,13,mol30,1.1800621123012505
2,13,mol31,2.12013981938692
2,13,mol32,6.035185789068257
2,13,mol34,0.739848886141166
2,13,mol35,4.926796080177479
2,13,mol36,2.1606372486838232
2,13,mol37,4.841641663830306
2,13,mol38,3.078865468288308
2,13,mol39,1.0578584096182246
2,13,mol40,3.06128728895215
2,13,mol41,1.7671565572105683
2,13,mol43,1.0334237272290587
2,13,mol44,5.124542588145238
2,13,mol45,0.8845754696680559
2,13,mol46,4.594747885392906
2,13,mol57,0.5944299586740484
2,14,mol0,0.8929593925537712
2,14,mol1,2.4384724079328843
2,14,mol2,2.6141721891876637
2,14,mol3,1.2711703290296725
2,14,mol4,1.9268926229998986
2,14,mol5,1.5362309116434574
2,14,mol6,3.1973319184386635
2,14,mol7,1.2741581028874895
2,14,mol8,0.6877900252672635
2,14,mol9,1.501566653135825
2,14,mol10,5.262029048620827
2,14,mol11,2.1528895018091383
2,14,mol12,1.976470830652101
2,14,mol13,2.2574821382217505
2,14,mol14,1.1154396709369807
2,14,mol15,0.872678055726949
2,14,mol16,0.5127879078342745
2,14,mol17,1.90531462696513
2,14,mol18,5.245091460902783
2,14,mol19,1.433020831079469
2,14,mol20,0.6976652514472276
2,14,mol21,1.2605229879123803
2,14,mol23,0.8066063677531936
2,14,mol24,7.291498209444568
2,14,mol25,9.002923530110895
2,14,mol26,5.129752108991806
2,14,mol27,4.862083074960001
2,14,mol28,1.0006355752588874
2,14,mol29,2.42372141817932
2,14,mol30,1.1972039648002062
2,14,mol31,1.1673775819116967
2,14,mol32,1.6201108110249742
2,14,mol34,0.9848680231244047
2,14,mol35,4.871228737767522
2,14,mol36,2.160811977104903
2,14,mol37,4.775878512869386
2,14,mol38,3.078865468288308
2,14,mol39,1.0581342064218506
2,14,mol40,0.7911792562371694
2,14,mol41,1.4999055065108398
2,14,mol43,2.3441367600888814
2,14,mol44,0.8020103137918932
2,14,mol45,0.7269649993338124
2,14,mol46,4.568307265526046
2,14,mol57,1.7417215794680312
2,15,mol0,1.3790593793415864
2,15,mol1,1.599533850610859
2,15,mol2,3.138285399926031
2,15,mol3,0.8436592561813925
2,15,mol4,1.9314847532403672
2,15,mol5,1.0002354458937268
2,15,mol6,0.9813975537830879
2,15,mol7,1.2741581028874895
2,15,mol8,0.6833338435305879
2,15,mol9,1.50120451146341
2,15,mol10,0.7049871815689066
2,15,mol11,2.6439907791694988
2,15,mol12,1.4092094469413825
2,15,mol13,1.3170296140900724
2,15,mol14,1.1368899878616225
2,15,mol15,0.9136919839743298
2,15,mol16,0.5083682891058616
2,15,mol17,2.1745760235670604
2,15,mol18,0.9378397600807056
2,15,mol19,1.3901266497365237
2,15,mol20,0.6990576426106131
2,15,mol21,1.321100386357272
2,15,mol23,2.667825211197315
2,15,mol24,7.291498209444568
2,15,mol25,9.883024285883641
2,15,mol26,5.182580941707802
2,15,mol27,0.8148889933987941
2,15,mol28,1.1533042994393385
2,15,mol29,5.1628579968166965
2,15,mol30,4.358870926054132
2,15,mol31,1.163359382886475
2,15,mol32,1.5618919845586543
2,15,mol34,0.7882518230150096
2,15,mol35,4.5219076186167655
2,15,mol36,2.1606372486838232
2,15,mol37,3.345823363865388
2,15,mol38,3.078865468288308
2,15,mol39,1.0613547789499986
2,15,mol40,3.0795257614606832
2,15,mol41,1.4999055065108398
2,15,mol43,2.430207331690035
2,15,mol44,2.822311632180766
2,15,mol45,0.7256464615634031
2,15,mol46,4.5780398236687265
2,15,mol57,0.5944299586740484
2,16,mol0,3.101042072715234
2,16,mol1,2.448667429286795
2,16,mol2,3.1060318783242815
2,16,mol3,1.149883058684077
2,16,mol4,3.5902614418133156
2,16,mol5,1.6125279299906716
2,16,mol6,3.1434786109689132
2,16,mol7,2.6413064996323317
2,16,mol8,5.09489852123811
2,16,mol9,1.5514192318187703
2,16,mol10,6.070855904599594
2,16,mol11,2.639896577582791
2,16,mol12,1.976470830652101
2,16,mol13,2.224031472294423
2,16,mol14,1.1179875332489178
2,16,mol15,0.9560652667106604
2,16,mol16,5.464964614081037
2,16,mol17,1.9004997167013253
2,16,mol18,5.18368212513188
2,16,mol19,1.4425240493929112
2,16,mol20,0.7119263164120287
2,16,mol21,5.0779085379437685
2,16,mol23,0.8450990607615184
2,16,mol24,7.318709580360917
2,16,mol25,8.72039758414774
2,16,mol26,5.194697730520092
2,16,mol27,0.6864439136320606
2,16,mol28,1.0022081314199216
2,16,mol29,5.1045052443318895
2,16,mol30,1.479708895920636
2,16,mol31,2.673558544103719
2,16,mol32,1.1908251352978503
2,16,mol34,0.8753758798830826
2,16,mol35,4.895149068032645
2,16,mol36,3.727847847807096
2,16,mol37,4.775878512869386
2,16,mol38,3.0782903547556746
2,16,mol39,1.0583608906228537
2,16,mol40,2.960955448077529
2,16,mol41,1.569155448248908
2,16,mol43,2.0191242037081323
2,16,mol44,0.8568449137887871
2,16,mol45,0.9233529883125091
2,16,mol46,2.049507108645173
2,16,mol57,1.664714914031829
2,17,mol0,2.08324656287968
2,17,mol1,1.5267739941622014
2,17,mol2,2.6161665681871247
2,17,mol3,0.8023170398492308
2,17,mol4,1.9323726579370908
2,17,mol5,1.5479340900769067
2,17,mol6,0.8431187096556622
2,17,mol7,1.2741581028874895
2,17,mol8,1.4521868038041308
2,17,mol9,1.5014194028762695
2,17,mol10,5.17070136069282
2,17,mol11,2.1528895018091383
2,17,mol12,1.5386980150854508
2,17,mol13,2.1964420518914385
2,17,mol14,1.1191018718150727
2,17,mol15,0.8673245944312099
2,17,mol16,0.5210411858657825
2,17,mol17,2.1751497274482463
2,17,mol18,5.186143865345314
2,17,mol19,1.4370745532290456
2,17,mol20,0.7008059484878089
2,17,mol21,1.2605229879123803
2,17,mol23,0.8962857956589516
2,17,mol24,2.7281474054953683
2,17,mol25,9.892374535099393
2,17,mol26,5.124113217368619
2,17,mol27,0.6864439136320606
2,17,mol28,1.2298345895410407
2,17,mol29,5.1543830955114425
2,17,mol30,5.290218503678904
2,17,mol31,1.1673775819116967
2,17,mol32,1.6436604950101903
2,17,mol34,0.8941155837066183
2,17,mol35,4.718461262447472
2,17,mol36,3.727012875802819
2,17,mol37,0.6579503312845884
2,17,mol38,3.0768598956196773
2,17,mol39,1.0578584096182246
2,17,mol40,3.06128728895215
2,17,mol41,1.8055638838650792
2,17,mol43,2.0066942081443297
2,17,mol44,0.812753074784358
2,17,mol45,0.7194747710335967
2,17,mol46,5.024984223502758
2,17,mol57,0.5944299586740484
2,18,mol0,2.0453346136390493
2,18,mol1,1.7487859086377613
2,18,mol2,3.9597626543981987
2,18,mol3,1.2695808991393414
2,18,mol4,3.5961305757319613
2,18,mol5,1.5319900646979836
2,18,mol6,0.9813975537830879
2,18,mol7,0.8832951473362074
2,18,mol8,0.6833338435305879
2,18,mol9,1.4947315651663884
2,18,mol10,2.446317536805546
2,18,mol11,2.639896577582791
2,18,mol12,1.5331723519218818
2,18,mol13,1.6367572996778663
2,18,mol14,1.118115166027185
2,18,mol15,0.8673245944312099
2,18,mol16,0.790506883687862
2,18,mol17,1.9049858864903098
2,18,mol18,5.116873554088415
2,18,mol19,1.4373754188156216
2,18,mol20,0.7259271228520859
2,18,mol21,5.02129944201587
2,18,mol23,0.8832976324546556
2,18,mol24,7.323247293114655
2,18,mol25,9.01281806671246
2,18,mol26,3.7470480655561706
2,18,mol27,0.7115214967325301
2,18,mol28,1.0006355752588874
2,18,mol29,5.141707555803983
2,18,mol30,5.518046711070462
2,18,mol31,1.1673775819116967
2,18,mol32,5.320640557032852
2,18,mol34,0.8733402056843969
2,18,mol35,4.87474852488511
2,18,mol36,2.16109692341644
2,18,mol37,0.6579503312845884
2,18,mol38,3.0782903547556746
2,18,mol39,1.0581342064218506
2,18,mol40,0.7911792562371694
2,18,mol41,1.5725345392643966
2,18,mol43,2.3441367600888814
2,18,mol44,0.8568449137887871
2,18,mol45,0.7386995555253391
2,18,mol46,4.544209416460157
2,18,mol57,1.7417215794680312
2,19,mol0,2.08324656287968
2,19,mol1,1.599533850610859
2,19,mol2,2.971634403685398
2,19,mol3,0.8023170398492308
2,19,mol4,1.6479455982699016
2,19,mol5,1.5362309116434574
2,19,mol6,0.7826607101055073
2,19,mol7,1.3251132963173085
2,19,mol8,0.6877900252672635
2,19,mol9,1.4999158593861508
2,19,mol10,5.233039100948781
2,19,mol11,2.197514163852723
2,19,mol12,3.0480508129576998
2,19,mol13,1.2907918611381497
2,19,mol14,1.1154396709369807
2,19,mol15,0.8298163173415641
2,19,mol16,0.8176440973920128
2,19,mol17,1.90531462696513
2,19,mol18,0.9378397600807056
2,19,mol19,1.4369267694525114
2,19,mol20,0.7119263164120287
2,19,mol21,5.384563842622518
2,19,mol23,2.5716383226457022
2,19,mol24,3.857743337827901
2,19,mol25,9.01281806671246
2,19,mol26,5.129752108991806
2,19,mol27,1.9757253880695316
2,19,mol28,0.9662531932268339
2,19,mol29,0.8988104596370368
2,19,mol30,1.1770330119037065
2,19,mol31,1.6595118420035457
2,19,mol32,1.6393937973705837
2,19,mol34,0.8753758798830826
2,19,mol35,4.87474852488511
2,19,mol36,2.160811977104903
2,19,mol37,0.6543133526357993
2,19,mol38,3.0790829315058907
2,19,mol39,1.0589442321482276
2,19,mol40,0.7911792562371694
2,19,mol41,1.5296633265408774
2,19,mol43,2.6296014831148846
2,19,mol44,0.8152746008904871
2,19,mol45,0.7309732904026324
2,19,mol46,4.5768744076308
2,19,mol57,4.275764336394677
2,20,mol0,1.734152356844692
2,20,mol1,1.749316630644664
2,20,mol2,2.971634403685398
2,20,mol3,0.8142313702654322
2,20,mol4,1.9472797797367047
2,20,mol5,1.5350538598947523
2,20,mol6,3.118523578707139
2,20,mol7,3.166523665630813
2,20,mol8,0.9708820814084476
2,20,mol9,1.5015601297761385
2,20,mol10,3.7487467729033046
2,20,mol11,2.187324836491675
2,20,mol12,2.4242817742916745
2,20,mol13,1.2907918611381497
2,20,mol14,3.7403944263272555
2,20,mol15,0.8926212608173512
2,20,mol16,0.5127879078342745
2,20,mol17,1.8983396502542094
2,20,mol18,5.186143865345314
2,20,mol19,1.3901266497365237
2,20,mol20,0.6936389018457993
2,20,mol21,1.2605229879123803
2,20,mol23,0.8450990607615184
2,20,mol24,7.291498209444568
2,20,mol25,9.901413054673977
2,20,mol26,0.8719536649521749
2,20,mol27,0.6886701426027556
2,20,mol28,1.0870656212943173
2,20,mol29,0.9025008984841545
2,20,mol30,1.405139975233784
2,20,mol31,2.0979243846597524
2,20,mol32,1.9312372215018758
