mol_id,ligand,receptor,score
mol51,rec_11_mol51.sdf,rec_final_11-noH.pdb,25.7344
mol51,rec_14_mol51.sdf,rec_final_14-noH.pdb,25.5838
mol51,rec_18_mol51.sdf,rec_final_18-noH.pdb,24.2525
mol51,rec_9_mol51.sdf,rec_final_9-noH.pdb,23.9544
mol51,rec_16_mol51.sdf,rec_final_16-noH.pdb,23.1879
mol51,rec_15_mol51.sdf,rec_final_15-noH.pdb,22.9551
mol51,rec_5_mol51.sdf,rec_final_5-noH.pdb,22.4409
mol51,rec_2_mol51.sdf,rec_final_2-noH.pdb,22.1782
mol51,rec_7_mol51.sdf,rec_final_7-noH.pdb,22.0689
mol51,rec_12_mol51.sdf,rec_final_12-noH.pdb,21.8331
mol52,rec_5_mol52.sdf,rec_final_5-noH.pdb,30.7122
mol52,rec_20_mol52.sdf,rec_final_20-noH.pdb,27.4971
mol52,rec_15_mol52.sdf,rec_final_15-noH.pdb,26.9287
mol52,rec_16_mol52.sdf,rec_final_16-noH.pdb,26.7064
mol52,rec_2_mol52.sdf,rec_final_2-noH.pdb,26.0199
mol52,rec_14_mol52.sdf,rec_final_14-noH.pdb,25.9641
mol52,rec_9_mol52.sdf,rec_final_9-noH.pdb,25.5626
mol52,rec_6_mol52.sdf,rec_final_6-noH.pdb,25.4029
mol52,rec_18_mol52.sdf,rec_final_18-noH.pdb,24.9645
mol52,rec_4_mol52.sdf,rec_final_4-noH.pdb,24.9229
mol52,rec_1_mol52.sdf,rec_final_1-noH.pdb,24.8981
mol52,rec_19_mol52.sdf,rec_final_19-noH.pdb,24.8707
mol52,rec_11_mol52.sdf,rec_final_11-noH.pdb,23.7163
mol52,rec_12_mol52.sdf,rec_final_12-noH.pdb,22.5067
mol52,rec_7_mol52.sdf,rec_final_7-noH.pdb,20.4638
mol53,rec_5_mol53.sdf,rec_final_5-noH.pdb,29.3058
mol53,rec_19_mol53.sdf,rec_final_19-noH.pdb,27.2890
mol53,rec_20_mol53.sdf,rec_final_20-noH.pdb,27.2202
mol53,rec_2_mol53.sdf,rec_final_2-noH.pdb,26.9055
mol53,rec_16_mol53.sdf,rec_final_16-noH.pdb,26.4647
mol53,rec_11_mol53.sdf,rec_final_11-noH.pdb,26.4150
mol53,rec_15_mol53.sdf,rec_final_15-noH.pdb,24.8397
mol53,rec_12_mol53.sdf,rec_final_12-noH.pdb,24.0666
mol53,rec_14_mol53.sdf,rec_final_14-noH.pdb,23.7906
mol53,rec_6_mol53.sdf,rec_final_6-noH.pdb,23.5034
mol53,rec_18_mol53.sdf,rec_final_18-noH.pdb,22.9815
mol53,rec_4_mol53.sdf,rec_final_4-noH.pdb,22.0022
mol53,rec_7_mol53.sdf,rec_final_7-noH.pdb,21.5697
mol53,rec_1_mol53.sdf,rec_final_1-noH.pdb,17.6472
mol54,rec_2_mol54.sdf,rec_final_2-noH.pdb,28.5337
mol54,rec_4_mol54.sdf,rec_final_4-noH.pdb,28.4327
mol54,rec_20_mol54.sdf,rec_final_20-noH.pdb,27.4373
mol54,rec_19_mol54.sdf,rec_final_19-noH.pdb,27.2149
mol54,rec_18_mol54.sdf,rec_final_18-noH.pdb,26.8148
mol54,rec_9_mol54.sdf,rec_final_9-noH.pdb,26.6082
mol54,rec_16_mol54.sdf,rec_final_16-noH.pdb,26.2883
mol54,rec_15_mol54.sdf,rec_final_15-noH.pdb,26.1449
mol54,rec_5_mol54.sdf,rec_final_5-noH.pdb,25.4919
mol54,rec_1_mol54.sdf,rec_final_1-noH.pdb,25.1410
mol54,rec_6_mol54.sdf,rec_final_6-noH.pdb,24.6818
mol54,rec_11_mol54.sdf,rec_final_11-noH.pdb,24.5656
mol54,rec_14_mol54.sdf,rec_final_14-noH.pdb,23.8312
mol54,rec_7_mol54.sdf,rec_final_7-noH.pdb,21.1255
mol54,rec_12_mol54.sdf,rec_final_12-noH.pdb,19.9803
mol55,rec_14_mol55.sdf,rec_final_14-noH.pdb,27.6348
mol55,rec_5_mol55.sdf,rec_final_5-noH.pdb,25.6327
mol55,rec_6_mol55.sdf,rec_final_6-noH.pdb,25.4211
mol55,rec_12_mol55.sdf,rec_final_12-noH.pdb,25.1394
mol55,rec_16_mol55.sdf,rec_final_16-noH.pdb,24.4533
mol55,rec_7_mol55.sdf,rec_final_7-noH.pdb,22.9178
mol55,rec_11_mol55.sdf,rec_final_11-noH.pdb,22.9073
mol55,rec_4_mol55.sdf,rec_final_4-noH.pdb,21.5403
mol55,rec_1_mol55.sdf,rec_final_1-noH.pdb,20.5717
mol55,rec_19_mol55.sdf,rec_final_19-noH.pdb,20.0090
mol55,rec_2_mol55.sdf,rec_final_2-noH.pdb,19.6334
mol55,rec_15_mol55.sdf,rec_final_15-noH.pdb,19.3496
mol55,rec_18_mol55.sdf,rec_final_18-noH.pdb,17.6930
mol56,rec_14_mol56.sdf,rec_final_14-noH.pdb,16.4744
mol56,rec_2_mol56.sdf,rec_final_2-noH.pdb,15.8144
mol56,rec_12_mol56.sdf,rec_final_12-noH.pdb,15.4133
mol56,rec_5_mol56.sdf,rec_final_5-noH.pdb,15.2351
mol56,rec_16_mol56.sdf,rec_final_16-noH.pdb,15.2104
mol56,rec_18_mol56.sdf,rec_final_18-noH.pdb,15.0365
mol56,rec_11_mol56.sdf,rec_final_11-noH.pdb,14.8185
mol56,rec_4_mol56.sdf,rec_final_4-noH.pdb,14.0407
mol56,rec_15_mol56.sdf,rec_final_15-noH.pdb,13.7852
mol56,rec_19_mol56.sdf,rec_final_19-noH.pdb,13.7305
mol56,rec_20_mol56.sdf,rec_final_20-noH.pdb,13.6749
mol56,rec_7_mol56.sdf,rec_final_7-noH.pdb,13.0914
mol56,rec_1_mol56.sdf,rec_final_1-noH.pdb,13.0147
mol56,rec_9_mol56.sdf,rec_final_9-noH.pdb,12.4015
mol56,rec_13_mol56.sdf,rec_final_13-noH.pdb,12.2842
mol56,rec_6_mol56.sdf,rec_final_6-noH.pdb,11.0995
mol57,rec_14_mol57.sdf,rec_final_14-noH.pdb,31.9660
mol57,rec_15_mol57.sdf,rec_final_15-noH.pdb,28.0524
mol57,rec_20_mol57.sdf,rec_final_20-noH.pdb,27.9724
mol57,rec_2_mol57.sdf,rec_final_2-noH.pdb,26.8979
mol57,rec_19_mol57.sdf,rec_final_19-noH.pdb,26.7694
mol57,rec_18_mol57.sdf,rec_final_18-noH.pdb,26.3971
mol57,rec_16_mol57.sdf,rec_final_16-noH.pdb,26.3463
mol57,rec_9_mol57.sdf,rec_final_9-noH.pdb,26.2317
mol57,rec_5_mol57.sdf,rec_final_5-noH.pdb,26.1036
mol57,rec_4_mol57.sdf,rec_final_4-noH.pdb,23.8038
mol57,rec_12_mol57.sdf,rec_final_12-noH.pdb,23.3449
mol57,rec_11_mol57.sdf,rec_final_11-noH.pdb,22.8409
mol57,rec_6_mol57.sdf,rec_final_6-noH.pdb,20.8163
mol57,rec_7_mol57.sdf,rec_final_7-noH.pdb,20.4675
mol58,rec_18_mol58.sdf,rec_final_18-noH.pdb,25.9270
mol58,rec_5_mol58.sdf,rec_final_5-noH.pdb,22.7852
mol58,rec_4_mol58.sdf,rec_final_4-noH.pdb,22.5211
mol58,rec_12_mol58.sdf,rec_final_12-noH.pdb,22.4750
mol58,rec_15_mol58.sdf,rec_final_15-noH.pdb,21.7483
mol58,rec_2_mol58.sdf,rec_final_2-noH.pdb,21.7323
mol58,rec_19_mol58.sdf,rec_final_19-noH.pdb,21.2180
mol58,rec_16_mol58.sdf,rec_final_16-noH.pdb,20.7168
mol58,rec_1_mol58.sdf,rec_final_1-noH.pdb,20.3794
mol58,rec_6_mol58.sdf,rec_final_6-noH.pdb,20.1608
mol58,rec_11_mol58.sdf,rec_final_11-noH.pdb,19.5430
mol58,rec_7_mol58.sdf,rec_final_7-noH.pdb,19.2583
mol58,rec_14_mol58.sdf,rec_final_14-noH.pdb,18.2135
mol59,rec_5_mol59.sdf,rec_final_5-noH.pdb,23.1184
mol59,rec_2_mol59.sdf,rec_final_2-noH.pdb,22.7973
mol59,rec_12_mol59.sdf,rec_final_12-noH.pdb,22.6732
mol59,rec_4_mol59.sdf,rec_final_4-noH.pdb,22.5841
mol59,rec_11_mol59.sdf,rec_final_11-noH.pdb,20.9939
mol59,rec_19_mol59.sdf,rec_final_19-noH.pdb,20.8372
mol59,rec_6_mol59.sdf,rec_final_6-noH.pdb,20.4801
mol59,rec_16_mol59.sdf,rec_final_16-noH.pdb,20.2655
mol59,rec_18_mol59.sdf,rec_final_18-noH.pdb,20.2124
mol59,rec_15_mol59.sdf,rec_final_15-noH.pdb,20.0181
mol59,rec_14_mol59.sdf,rec_final_14-noH.pdb,19.7308
mol59,rec_1_mol59.sdf,rec_final_1-noH.pdb,19.1932
mol59,rec_7_mol59.sdf,rec_final_7-noH.pdb,18.9644
mol59,rec_9_mol59.sdf,rec_final_9-noH.pdb,17.1245
mol60,rec_13_mol60.sdf,rec_final_13-noH.pdb,18.0174
mol60,rec_9_mol60.sdf,rec_final_9-noH.pdb,17.1696
mol60,rec_5_mol60.sdf,rec_final_5-noH.pdb,17.1062
mol60,rec_18_mol60.sdf,rec_final_18-noH.pdb,17.0519
mol60,rec_6_mol60.sdf,rec_final_6-noH.pdb,16.6071
mol60,rec_12_mol60.sdf,rec_final_12-noH.pdb,16.4310
mol60,rec_2_mol60.sdf,rec_final_2-noH.pdb,15.8926
mol60,rec_19_mol60.sdf,rec_final_19-noH.pdb,15.4737
mol60,rec_16_mol60.sdf,rec_final_16-noH.pdb,15.4263
mol60,rec_7_mol60.sdf,rec_final_7-noH.pdb,14.5402
mol60,rec_14_mol60.sdf,rec_final_14-noH.pdb,14.2675
mol60,rec_20_mol60.sdf,rec_final_20-noH.pdb,14.2167
mol60,rec_1_mol60.sdf,rec_final_1-noH.pdb,13.4540
mol60,rec_4_mol60.sdf,rec_final_4-noH.pdb,12.8254
mol60,rec_11_mol60.sdf,rec_final_11-noH.pdb,12.2289
mol60,rec_15_mol60.sdf,rec_final_15-noH.pdb,11.8441
mol61,rec_5_mol61.sdf,rec_final_5-noH.pdb,27.3010
mol61,rec_7_mol61.sdf,rec_final_7-noH.pdb,26.9451
mol61,rec_2_mol61.sdf,rec_final_2-noH.pdb,26.3932
mol61,rec_20_mol61.sdf,rec_final_20-noH.pdb,25.7128
mol61,rec_12_mol61.sdf,rec_final_12-noH.pdb,25.4224
mol61,rec_11_mol61.sdf,rec_final_11-noH.pdb,25.1649
mol61,rec_15_mol61.sdf,rec_final_15-noH.pdb,24.1478
mol61,rec_19_mol61.sdf,rec_final_19-noH.pdb,23.8656
mol61,rec_4_mol61.sdf,rec_final_4-noH.pdb,23.6367
mol61,rec_16_mol61.sdf,rec_final_16-noH.pdb,23.2988
mol61,rec_14_mol61.sdf,rec_final_14-noH.pdb,22.3681
mol61,rec_6_mol61.sdf,rec_final_6-noH.pdb,20.5588
mol61,rec_18_mol61.sdf,rec_final_18-noH.pdb,20.3276
mol61,rec_1_mol61.sdf,rec_final_1-noH.pdb,20.1660
mol62,rec_6_mol62.sdf,rec_final_6-noH.pdb,26.5574
mol62,rec_14_mol62.sdf,rec_final_14-noH.pdb,25.4022
mol62,rec_20_mol62.sdf,rec_final_20-noH.pdb,23.7213
mol62,rec_12_mol62.sdf,rec_final_12-noH.pdb,22.0544
mol62,rec_5_mol62.sdf,rec_final_5-noH.pdb,21.9975
mol62,rec_8_mol62.sdf,rec_final_8-noH.pdb,21.7046
mol62,rec_2_mol62.sdf,rec_final_2-noH.pdb,20.9652
mol62,rec_19_mol62.sdf,rec_final_19-noH.pdb,20.7734
mol62,rec_4_mol62.sdf,rec_final_4-noH.pdb,20.5773
mol62,rec_15_mol62.sdf,rec_final_15-noH.pdb,20.5256
mol62,rec_9_mol62.sdf,rec_final_9-noH.pdb,20.4031
mol62,rec_18_mol62.sdf,rec_final_18-noH.pdb,20.0190
mol62,rec_11_mol62.sdf,rec_final_11-noH.pdb,19.0363
mol62,rec_7_mol62.sdf,rec_final_7-noH.pdb,18.7356
mol62,rec_16_mol62.sdf,rec_final_16-noH.pdb,18.5886
mol62,rec_13_mol62.sdf,rec_final_13-noH.pdb,18.5699
mol62,rec_1_mol62.sdf,rec_final_1-noH.pdb,18.5601
mol63,rec_14_mol63.sdf,rec_final_14-noH.pdb,27.6376
mol63,rec_5_mol63.sdf,rec_final_5-noH.pdb,25.6426
mol63,rec_6_mol63.sdf,rec_final_6-noH.pdb,25.4205
mol63,rec_12_mol63.sdf,rec_final_12-noH.pdb,25.1398
mol63,rec_16_mol63.sdf,rec_final_16-noH.pdb,24.4533
mol63,rec_7_mol63.sdf,rec_final_7-noH.pdb,22.9173
mol63,rec_11_mol63.sdf,rec_final_11-noH.pdb,22.9087
mol63,rec_4_mol63.sdf,rec_final_4-noH.pdb,21.5355
mol63,rec_1_mol63.sdf,rec_final_1-noH.pdb,20.5696
mol63,rec_19_mol63.sdf,rec_final_19-noH.pdb,20.0036
mol63,rec_2_mol63.sdf,rec_final_2-noH.pdb,19.6327
mol63,rec_15_mol63.sdf,rec_final_15-noH.pdb,19.3482
mol63,rec_18_mol63.sdf,rec_final_18-noH.pdb,17.7001
mol64,rec_14_mol64.sdf,rec_final_14-noH.pdb,21.8563
mol64,rec_16_mol64.sdf,rec_final_16-noH.pdb,21.3093
mol64,rec_20_mol64.sdf,rec_final_20-noH.pdb,20.6628
mol64,rec_11_mol64.sdf,rec_final_11-noH.pdb,20.6358
mol64,rec_4_mol64.sdf,rec_final_4-noH.pdb,20.5759
mol64,rec_5_mol64.sdf,rec_final_5-noH.pdb,20.2717
mol64,rec_12_mol64.sdf,rec_final_12-noH.pdb,20.2103
mol64,rec_1_mol64.sdf,rec_final_1-noH.pdb,19.9857
mol64,rec_6_mol64.sdf,rec_final_6-noH.pdb,19.4095
mol64,rec_2_mol64.sdf,rec_final_2-noH.pdb,19.3522
mol64,rec_19_mol64.sdf,rec_final_19-noH.pdb,19.2325
mol64,rec_15_mol64.sdf,rec_final_15-noH.pdb,19.2099
mol64,rec_18_mol64.sdf,rec_final_18-noH.pdb,19.0963
mol64,rec_13_mol64.sdf,rec_final_13-noH.pdb,18.4834
mol64,rec_9_mol64.sdf,rec_final_9-noH.pdb,18.0685
mol64,rec_7_mol64.sdf,rec_final_7-noH.pdb,16.1324
mol65,rec_20_mol65.sdf,rec_final_20-noH.pdb,25.1340
mol65,rec_12_mol65.sdf,rec_final_12-noH.pdb,21.2043
mol65,rec_13_mol65.sdf,rec_final_13-noH.pdb,21.1160
mol65,rec_6_mol65.sdf,rec_final_6-noH.pdb,21.0649
mol65,rec_19_mol65.sdf,rec_final_19-noH.pdb,20.2520
mol65,rec_14_mol65.sdf,rec_final_14-noH.pdb,20.1270
mol65,rec_9_mol65.sdf,rec_final_9-noH.pdb,19.6816
mol65,rec_2_mol65.sdf,rec_final_2-noH.pdb,19.0970
mol65,rec_16_mol65.sdf,rec_final_16-noH.pdb,18.5165
mol65,rec_5_mol65.sdf,rec_final_5-noH.pdb,18.0359
mol65,rec_18_mol65.sdf,rec_final_18-noH.pdb,17.7080
mol65,rec_7_mol65.sdf,rec_final_7-noH.pdb,17.0205
mol65,rec_1_mol65.sdf,rec_final_1-noH.pdb,17.0089
mol65,rec_4_mol65.sdf,rec_final_4-noH.pdb,15.4231
mol66,rec_14_mol66.sdf,rec_final_14-noH.pdb,22.7576
mol66,rec_15_mol66.sdf,rec_final_15-noH.pdb,19.8461
mol66,rec_7_mol66.sdf,rec_final_7-noH.pdb,19.1086
mol66,rec_1_mol66.sdf,rec_final_1-noH.pdb,16.8282
mol66,rec_20_mol66.sdf,rec_final_20-noH.pdb,14.6460
mol66,rec_12_mol66.sdf,rec_final_12-noH.pdb,14.0060
mol66,rec_19_mol66.sdf,rec_final_19-noH.pdb,13.9579
mol66,rec_18_mol66.sdf,rec_final_18-noH.pdb,13.9088
mol66,rec_16_mol66.sdf,rec_final_16-noH.pdb,13.1436
mol66,rec_13_mol66.sdf,rec_final_13-noH.pdb,13.0856
mol66,rec_5_mol66.sdf,rec_final_5-noH.pdb,12.9875
mol66,rec_11_mol66.sdf,rec_final_11-noH.pdb,12.8307
mol66,rec_4_mol66.sdf,rec_final_4-noH.pdb,12.2958
mol66,rec_2_mol66.sdf,rec_final_2-noH.pdb,11.8901
mol66,rec_6_mol66.sdf,rec_final_6-noH.pdb,11.2493
mol66,rec_9_mol66.sdf,rec_final_9-noH.pdb,10.9015
mol67,rec_16_mol67.sdf,rec_final_16-noH.pdb,26.1136
mol67,rec_14_mol67.sdf,rec_final_14-noH.pdb,24.5299
mol67,rec_6_mol67.sdf,rec_final_6-noH.pdb,24.3452
mol67,rec_15_mol67.sdf,rec_final_15-noH.pdb,23.7828
mol67,rec_9_mol67.sdf,rec_final_9-noH.pdb,23.3857
mol67,rec_4_mol67.sdf,rec_final_4-noH.pdb,23.1086
mol67,rec_2_mol67.sdf,rec_final_2-noH.pdb,23.0044
mol67,rec_12_mol67.sdf,rec_final_12-noH.pdb,22.6623
mol67,rec_20_mol67.sdf,rec_final_20-noH.pdb,22.6251
mol67,rec_5_mol67.sdf,rec_final_5-noH.pdb,22.0273
mol67,rec_11_mol67.sdf,rec_final_11-noH.pdb,21.9100
mol67,rec_7_mol67.sdf,rec_final_7-noH.pdb,20.7361
mol67,rec_19_mol67.sdf,rec_final_19-noH.pdb,20.3384
mol67,rec_18_mol67.sdf,rec_final_18-noH.pdb,20.2622
mol67,rec_1_mol67.sdf,rec_final_1-noH.pdb,18.6717
mol68,rec_14_mol68.sdf,rec_final_14-noH.pdb,27.6190
mol68,rec_19_mol68.sdf,rec_final_19-noH.pdb,24.1081
mol68,rec_16_mol68.sdf,rec_final_16-noH.pdb,22.4386
mol68,rec_6_mol68.sdf,rec_final_6-noH.pdb,22.3248
mol68,rec_20_mol68.sdf,rec_final_20-noH.pdb,21.8596
mol68,rec_4_mol68.sdf,rec_final_4-noH.pdb,21.8127
mol68,rec_12_mol68.sdf,rec_final_12-noH.pdb,21.5410
mol68,rec_5_mol68.sdf,rec_final_5-noH.pdb,21.1755
mol68,rec_2_mol68.sdf,rec_final_2-noH.pdb,20.4954
mol68,rec_13_mol68.sdf,rec_final_13-noH.pdb,20.4058
mol68,rec_15_mol68.sdf,rec_final_15-noH.pdb,20.2050
mol68,rec_11_mol68.sdf,rec_final_11-noH.pdb,19.9893
mol68,rec_18_mol68.sdf,rec_final_18-noH.pdb,19.4309
mol68,rec_1_mol68.sdf,rec_final_1-noH.pdb,19.0746
mol68,rec_7_mol68.sdf,rec_final_7-noH.pdb,18.2198
mol69,rec_18_mol69.sdf,rec_final_18-noH.pdb,21.8239
mol69,rec_12_mol69.sdf,rec_final_12-noH.pdb,21.4237
mol69,rec_1_mol69.sdf,rec_final_1-noH.pdb,20.5210
mol69,rec_13_mol69.sdf,rec_final_13-noH.pdb,20.2901
mol69,rec_2_mol69.sdf,rec_final_2-noH.pdb,19.3719
mol69,rec_7_mol69.sdf,rec_final_7-noH.pdb,18.4942
mol69,rec_14_mol69.sdf,rec_final_14-noH.pdb,18.1184
mol69,rec_16_mol69.sdf,rec_final_16-noH.pdb,17.9478
mol69,rec_20_mol69.sdf,rec_final_20-noH.pdb,17.5578
mol69,rec_11_mol69.sdf,rec_final_11-noH.pdb,17.4385
mol69,rec_6_mol69.sdf,rec_final_6-noH.pdb,17.1016
mol69,rec_19_mol69.sdf,rec_final_19-noH.pdb,16.8340
mol69,rec_4_mol69.sdf,rec_final_4-noH.pdb,16.8069
mol69,rec_9_mol69.sdf,rec_final_9-noH.pdb,16.1199
mol69,rec_5_mol69.sdf,rec_final_5-noH.pdb,16.0994
mol69,rec_15_mol69.sdf,rec_final_15-noH.pdb,15.9997
mol70,rec_14_mol70.sdf,rec_final_14-noH.pdb,29.0964
mol70,rec_12_mol70.sdf,rec_final_12-noH.pdb,21.6480
mol70,rec_2_mol70.sdf,rec_final_2-noH.pdb,21.6267
mol70,rec_7_mol70.sdf,rec_final_7-noH.pdb,21.5751
mol70,rec_16_mol70.sdf,rec_final_16-noH.pdb,21.4697
mol70,rec_4_mol70.sdf,rec_final_4-noH.pdb,21.4294
mol70,rec_19_mol70.sdf,rec_final_19-noH.pdb,21.3397
mol70,rec_15_mol70.sdf,rec_final_15-noH.pdb,21.3363
mol70,rec_20_mol70.sdf,rec_final_20-noH.pdb,21.3215
mol70,rec_5_mol70.sdf,rec_final_5-noH.pdb,21.2404
mol70,rec_6_mol70.sdf,rec_final_6-noH.pdb,21.0741
mol70,rec_18_mol70.sdf,rec_final_18-noH.pdb,20.8141
mol70,rec_1_mol70.sdf,rec_final_1-noH.pdb,19.9324
mol70,rec_11_mol70.sdf,rec_final_11-noH.pdb,19.6491
mol71,rec_20_mol71.sdf,rec_final_20-noH.pdb,23.2480
mol71,rec_1_mol71.sdf,rec_final_1-noH.pdb,22.2484
mol71,rec_6_mol71.sdf,rec_final_6-noH.pdb,22.1635
mol71,rec_4_mol71.sdf,rec_final_4-noH.pdb,22.0988
mol71,rec_12_mol71.sdf,rec_final_12-noH.pdb,21.8504
mol71,rec_13_mol71.sdf,rec_final_13-noH.pdb,21.3221
mol71,rec_19_mol71.sdf,rec_final_19-noH.pdb,21.0010
mol71,rec_5_mol71.sdf,rec_final_5-noH.pdb,20.9341
mol71,rec_16_mol71.sdf,rec_final_16-noH.pdb,20.1911
mol71,rec_11_mol71.sdf,rec_final_11-noH.pdb,20.0644
mol71,rec_18_mol71.sdf,rec_final_18-noH.pdb,19.3319
mol71,rec_7_mol71.sdf,rec_final_7-noH.pdb,19.0755
mol71,rec_15_mol71.sdf,rec_final_15-noH.pdb,18.6215
mol71,rec_14_mol71.sdf,rec_final_14-noH.pdb,18.3699
mol71,rec_2_mol71.sdf,rec_final_2-noH.pdb,17.2370
mol72,rec_20_mol72.sdf,rec_final_20-noH.pdb,23.4487
mol72,rec_2_mol72.sdf,rec_final_2-noH.pdb,23.0123
mol72,rec_9_mol72.sdf,rec_final_9-noH.pdb,21.9905
mol72,rec_6_mol72.sdf,rec_final_6-noH.pdb,21.5295
mol72,rec_4_mol72.sdf,rec_final_4-noH.pdb,21.2236
mol72,rec_5_mol72.sdf,rec_final_5-noH.pdb,21.1638
mol72,rec_13_mol72.sdf,rec_final_13-noH.pdb,21.1122
mol72,rec_11_mol72.sdf,rec_final_11-noH.pdb,21.0273
mol72,rec_14_mol72.sdf,rec_final_14-noH.pdb,20.5225
mol72,rec_19_mol72.sdf,rec_final_19-noH.pdb,20.3824
mol72,rec_18_mol72.sdf,rec_final_18-noH.pdb,20.3705
mol72,rec_16_mol72.sdf,rec_final_16-noH.pdb,20.2516
mol72,rec_1_mol72.sdf,rec_final_1-noH.pdb,20.1931
mol72,rec_12_mol72.sdf,rec_final_12-noH.pdb,19.9635
mol72,rec_15_mol72.sdf,rec_final_15-noH.pdb,18.6513
mol72,rec_7_mol72.sdf,rec_final_7-noH.pdb,16.5913
mol73,rec_20_mol73.sdf,rec_final_20-noH.pdb,21.4978
mol73,rec_7_mol73.sdf,rec_final_7-noH.pdb,20.9375
mol73,rec_14_mol73.sdf,rec_final_14-noH.pdb,20.9215
mol73,rec_4_mol73.sdf,rec_final_4-noH.pdb,20.4931
mol73,rec_15_mol73.sdf,rec_final_15-noH.pdb,19.5842
mol73,rec_9_mol73.sdf,rec_final_9-noH.pdb,19.3067
mol73,rec_19_mol73.sdf,rec_final_19-noH.pdb,18.8486
mol73,rec_5_mol73.sdf,rec_final_5-noH.pdb,18.2516
mol73,rec_6_mol73.sdf,rec_final_6-noH.pdb,18.1882
mol73,rec_12_mol73.sdf,rec_final_12-noH.pdb,18.1664
mol73,rec_18_mol73.sdf,rec_final_18-noH.pdb,18.0326
mol73,rec_2_mol73.sdf,rec_final_2-noH.pdb,17.3393
mol73,rec_13_mol73.sdf,rec_final_13-noH.pdb,17.1962
mol73,rec_16_mol73.sdf,rec_final_16-noH.pdb,17.1124
mol73,rec_1_mol73.sdf,rec_final_1-noH.pdb,16.8734
mol73,rec_11_mol73.sdf,rec_final_11-noH.pdb,15.3020
mol74,rec_20_mol74.sdf,rec_final_20-noH.pdb,23.1947
mol74,rec_5_mol74.sdf,rec_final_5-noH.pdb,22.1100
mol74,rec_14_mol74.sdf,rec_final_14-noH.pdb,21.2836
mol74,rec_12_mol74.sdf,rec_final_12-noH.pdb,21.2707
mol74,rec_4_mol74.sdf,rec_final_4-noH.pdb,21.1389
mol74,rec_16_mol74.sdf,rec_final_16-noH.pdb,20.7298
mol74,rec_2_mol74.sdf,rec_final_2-noH.pdb,20.6433
mol74,rec_15_mol74.sdf,rec_final_15-noH.pdb,20.5869
mol74,rec_6_mol74.sdf,rec_final_6-noH.pdb,20.5538
mol74,rec_19_mol74.sdf,rec_final_19-noH.pdb,20.0957
mol74,rec_11_mol74.sdf,rec_final_11-noH.pdb,19.8903
mol74,rec_18_mol74.sdf,rec_final_18-noH.pdb,19.6044
mol74,rec_13_mol74.sdf,rec_final_13-noH.pdb,19.3785
mol74,rec_1_mol74.sdf,rec_final_1-noH.pdb,18.7110
mol74,rec_7_mol74.sdf,rec_final_7-noH.pdb,17.7610
mol75,rec_15_mol75.sdf,rec_final_15-noH.pdb,24.0334
mol75,rec_18_mol75.sdf,rec_final_18-noH.pdb,23.7391
mol75,rec_16_mol75.sdf,rec_final_16-noH.pdb,23.5447
mol75,rec_19_mol75.sdf,rec_final_19-noH.pdb,23.5257
mol75,rec_6_mol75.sdf,rec_final_6-noH.pdb,23.3911
mol75,rec_5_mol75.sdf,rec_final_5-noH.pdb,23.2228
mol75,rec_20_mol75.sdf,rec_final_20-noH.pdb,22.9756
mol75,rec_11_mol75.sdf,rec_final_11-noH.pdb,20.8458
mol75,rec_4_mol75.sdf,rec_final_4-noH.pdb,19.8837
mol75,rec_7_mol75.sdf,rec_final_7-noH.pdb,19.4033
mol75,rec_12_mol75.sdf,rec_final_12-noH.pdb,18.6394
mol75,rec_14_mol75.sdf,rec_final_14-noH.pdb,18.2279
mol75,rec_2_mol75.sdf,rec_final_2-noH.pdb,17.7622
mol76,rec_20_mol76.sdf,rec_final_20-noH.pdb,23.1928
mol76,rec_4_mol76.sdf,rec_final_4-noH.pdb,20.8076
mol76,rec_12_mol76.sdf,rec_final_12-noH.pdb,20.3798
mol76,rec_16_mol76.sdf,rec_final_16-noH.pdb,20.2375
mol76,rec_5_mol76.sdf,rec_final_5-noH.pdb,20.0235
mol76,rec_14_mol76.sdf,rec_final_14-noH.pdb,19.6818
mol76,rec_11_mol76.sdf,rec_final_11-noH.pdb,19.3769
mol76,rec_2_mol76.sdf,rec_final_2-noH.pdb,19.1369
mol76,rec_15_mol76.sdf,rec_final_15-noH.pdb,18.9633
mol76,rec_19_mol76.sdf,rec_final_19-noH.pdb,18.7197
mol76,rec_6_mol76.sdf,rec_final_6-noH.pdb,18.5071
mol76,rec_13_mol76.sdf,rec_final_13-noH.pdb,18.0776
mol76,rec_7_mol76.sdf,rec_final_7-noH.pdb,17.9136
mol76,rec_18_mol76.sdf,rec_final_18-noH.pdb,17.5753
mol76,rec_9_mol76.sdf,rec_final_9-noH.pdb,17.4846
mol76,rec_1_mol76.sdf,rec_final_1-noH.pdb,16.2384
mol77,rec_15_mol77.sdf,rec_final_15-noH.pdb,21.1377
mol77,rec_12_mol77.sdf,rec_final_12-noH.pdb,20.7255
mol77,rec_16_mol77.sdf,rec_final_16-noH.pdb,20.6209
mol77,rec_14_mol77.sdf,rec_final_14-noH.pdb,20.3667
mol77,rec_4_mol77.sdf,rec_final_4-noH.pdb,20.2339
mol77,rec_11_mol77.sdf,rec_final_11-noH.pdb,20.1630
mol77,rec_20_mol77.sdf,rec_final_20-noH.pdb,19.4341
